Keuwl Accelerometer Data File
2022-11-29 11-54-06

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
46.7975540,9.181260,-3.347559,0.074178,9.772779,89.565109,339.967743
46.7987289,9.308080,-3.354737,0.045464,9.894276,89.736725,340.180267
46.7999001,9.432507,-3.373880,0.028714,10.017788,89.835777,340.318573
46.8010750,9.549755,-3.407379,0.019143,10.139449,89.891830,340.363464
46.8022461,9.655040,-3.431308,0.023928,10.246670,89.866203,340.435272
46.8034210,9.772287,-3.450450,0.028714,10.363591,89.841255,340.552612
46.8045959,9.903893,-3.474379,0.011964,10.495644,89.934685,340.668640
46.8057671,10.033105,-3.488735,-0.007178,10.622359,90.038719,340.826294
46.8069458,10.147961,-3.498307,-0.011964,10.734030,90.063858,340.979401
46.8081169,10.265209,-3.515056,-0.028714,10.850390,90.151627,341.097565
46.8092918,10.370493,-3.541378,-0.035892,10.958548,90.187660,341.145691
46.8104668,10.473385,-3.567698,-0.035892,11.064427,90.185867,341.188873
46.8116379,10.590633,-3.577270,-0.045464,11.178571,90.233025,341.336212
46.8128128,10.703095,-3.582056,-0.057428,11.286748,90.291527,341.495911
46.8139839,10.803595,-3.594020,-0.074178,11.385962,90.373276,341.599335
46.8151627,10.896914,-3.598805,-0.078963,11.476079,90.394234,341.723724
46.8163376,10.995020,-3.610769,-0.076570,11.572985,90.379089,341.819794
46.8175087,11.095519,-3.639483,-0.081356,11.677457,90.399178,341.839783
46.8186836,11.186446,-3.677768,-0.086142,11.775822,90.419128,341.800690
46.8198547,11.265409,-3.704089,-0.086142,11.859054,90.416191,341.799042
46.8210297,11.334801,-3.711268,-0.076570,11.927157,90.367828,341.870392
46.8222008,11.404193,-3.716053,-0.057428,11.994497,90.274323,341.951813
46.8233795,11.480763,-3.725625,-0.031107,12.070177,90.147659,342.021240
46.8245544,11.545369,-3.742375,0.004786,12.136761,89.977409,342.040161
46.8257256,11.609976,-3.763910,0.050249,12.204961,89.764107,342.037506
46.8269005,11.669796,-3.785445,0.114855,12.268942,89.463615,342.027985
46.8280716,11.705688,-3.806981,0.215354,12.311077,88.997688,341.984192
46.8292465,11.720045,-3.828516,0.358923,12.334740,88.332542,341.909637
46.8304214,11.743974,-3.833302,0.531207,12.365165,87.537819,341.923004
46.8315926,11.758330,-3.818945,0.696311,12.382548,86.776367,342.006897
46.8327713,11.743974,-3.802195,0.799203,12.369976,86.295639,342.060272
46.8339424,11.736795,-3.783053,0.837488,12.359824,86.114723,342.134613
46.8351173,11.739188,-3.744767,0.818345,12.349151,86.200378,342.307465
46.8362923,11.748759,-3.696911,0.789631,12.341961,86.331741,342.533081
46.8374634,11.755938,-3.658626,0.777667,12.336628,86.385834,342.713074
46.8386383,11.760723,-3.615555,0.748953,12.326710,86.516647,342.911194
46.8398094,11.794223,-3.579663,0.691526,12.344873,86.788765,343.116455
46.8409882,11.842079,-3.550949,0.638884,12.379509,87.041756,343.308197
46.8421593,11.887543,-3.519842,0.600598,12.412239,87.226509,343.506256
46.8433342,11.933006,-3.479164,0.571885,12.443001,87.365738,343.745544
46.8445091,11.966506,-3.445665,0.557528,12.465179,87.436485,343.936646
46.8456802,12.009577,-3.416951,0.550349,12.498335,87.476234,344.117950
46.8468552,12.059826,-3.397808,0.540778,12.541011,87.528595,344.265015
46.8480263,12.105289,-3.393023,0.531207,12.583037,87.580475,344.342224
46.8492012,12.143575,-3.404987,0.535992,12.623297,87.566460,344.336823
46.8503799,12.172289,-3.416951,0.535992,12.654148,87.572395,344.319733
