"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.219311117E1,6.766379242E0,-3.829037476E0,2.196831665E0
1.220317217E1,6.608906708E0,-3.657494202E0,2.294279022E0
1.221323317E1,6.471043396E0,-3.406615906E0,2.333198090E0
1.222329417E1,6.534511414E0,-3.257825317E0,2.271077271E0
1.223335417E1,6.648274841E0,-3.265609131E0,1.976938934E0
1.224341517E1,6.659501495E0,-3.303330688E0,1.644779663E0
1.225347617E1,6.605014801E0,-3.401077423E0,1.313967590E0
1.226353717E1,6.465355225E0,-3.541186066E0,1.103056183E0
1.227359717E1,6.345304871E0,-3.701802063E0,9.373507690E-1
1.228365817E1,6.283782806E0,-3.988306274E0,8.562194824E-1
1.229371917E1,6.273005219E0,-4.226610718E0,9.554631042E-1
1.230378017E1,6.365961914E0,-4.374353485E0,1.208736420E0
1.231384017E1,6.600823517E0,-4.660558319E0,1.528321838E0
1.232390117E1,6.780599670E0,-5.027744751E0,1.865271149E0
1.233396217E1,6.853797455E0,-5.184468842E0,2.093995514E0
1.234402317E1,7.078330536E0,-5.198389893E0,2.232158203E0
1.235408317E1,7.354506226E0,-5.258265381E0,2.333048401E0
1.236414417E1,7.595954132E0,-5.405708771E0,2.451302490E0
1.237420517E1,7.854915619E0,-5.644462280E0,2.505938873E0
1.238426617E1,8.280181274E0,-5.895789642E0,2.481240234E0
1.239432717E1,8.802594910E0,-6.161786499E0,2.376907196E0
1.240438717E1,9.247020721E0,-6.306385803E0,2.252066803E0
1.241444817E1,9.564959564E0,-6.292315063E0,2.072590027E0
1.242450917E1,9.958491211E0,-6.387367401E0,1.775308228E0
1.243457017E1,1.031175659E1,-6.621630249E0,1.576671295E0
1.244463017E1,1.053703812E1,-7.083270264E0,1.450932770E0
1.245469117E1,1.080273560E1,-7.789351959E0,1.457219696E0
1.246475217E1,1.111962662E1,-8.633147278E0,1.483564911E0
1.247481317E1,1.139954453E1,-9.477541351E0,1.615889740E0
1.248487317E1,1.152423523E1,-1.005069946E1,1.823807373E0
1.249493417E1,1.156809402E1,-1.009171417E1,1.965562592E0
1.250499517E1,1.157333313E1,-9.875863037E0,2.135459290E0
1.251505617E1,1.130598907E1,-9.440568237E0,2.470013580E0
1.252511617E1,1.086395828E1,-8.543034668E0,2.889291687E0
1.253517717E1,1.034977753E1,-7.342830505E0,3.342998199E0
1.254523817E1,9.593849487E0,-6.079607391E0,3.698957977E0
1.255529917E1,8.873846741E0,-4.890629883E0,3.833528137E0
1.256535917E1,8.411458282E0,-4.141437836E0,3.647165680E0
1.257542017E1,8.007897491E0,-3.996838531E0,2.991978149E0
1.258548117E1,7.783963165E0,-4.370611267E0,2.238594818E0
1.259554217E1,7.591164093E0,-5.109774170E0,1.653760986E0
1.260560217E1,7.301666107E0,-5.765859833E0,1.358125763E0
1.261566317E1,7.003186798E0,-6.258485413E0,1.275198212E0
1.262572417E1,6.840475159E0,-6.538103943E0,1.422042847E0
1.263578517E1,6.876550140E0,-6.586603088E0,1.957928467E0
1.264584517E1,7.045848083E0,-6.293512573E0,2.786455536E0
1.265590617E1,7.252867584E0,-5.607938232E0,3.320544891E0
1.266596717E1,7.474406891E0,-4.831353149E0,3.297043762E0
1.267602817E1,7.557783508E0,-4.277504883E0,2.860252075E0
1.268608817E1,7.451055450E0,-3.880680084E0,2.162852325E0
1.269614917E1,7.170538788E0,-3.564836884E0,1.558409271E0
1.270621017E1,6.955585785E0,-3.493734741E0,1.090632019E0
1.271627117E1,6.868766327E0,-3.626508636E0,7.840695190E-1
1.272633117E1,6.715335388E0,-3.789519653E0,6.741979980E-1
1.273639217E1,6.581363983E0,-3.822900238E0,6.309379578E-1
1.274645367E1,6.485862579E0,-3.692521362E0,5.161267090E-1
1.275651467E1,6.418951721E0,-3.506158905E0,4.559518433E-1
1.276657567E1,6.370003510E0,-3.212319946E0,4.472698975E-1
1.277663567E1,6.361620941E0,-2.883453827E0,5.553451538E-1
1.278669667E1,6.341862030E0,-2.665806427E0,6.968009949E-1
1.279675767E1,6.368955688E0,-2.643502808E0,7.912545776E-1
1.280681867E1,6.396648102E0,-2.744542694E0,9.479786682E-1
1.281687867E1,6.476881256E0,-2.832709351E0,1.135089569E0
1.282693967E1,6.617888031E0,-2.883304138E0,1.294208679E0
1.283700067E1,6.619684296E0,-2.974464569E0,1.443897400E0
1.284706167E1,6.642736359E0,-3.164120178E0,1.555714874E0
1.285712167E1,6.663992157E0,-3.490291901E0,1.565594330E0
1.286718267E1,6.661746826E0,-3.822002106E0,1.528920593E0
1.287724367E1,6.769822083E0,-4.215234375E0,1.403331757E0
1.288730467E1,7.007228394E0,-4.619543610E0,1.378034363E0
1.289736467E1,7.328460388E0,-4.820126495E0,1.421593781E0
1.290742567E1,7.760012970E0,-4.856500854E0,1.431024170E0
1.291748667E1,8.129444733E0,-4.900060272E0,1.436113586E0
1.292754767E1,8.404123535E0,-4.972210236E0,1.427431641E0
1.293760767E1,8.777297516E0,-5.034331055E0,1.463356934E0
1.294766867E1,9.068442078E0,-4.998854828E0,1.526974640E0
1.295772967E1,9.252559204E0,-4.994364166E0,1.623972931E0
1.296779067E1,9.436826019E0,-5.157075806E0,1.756597137E0
1.297785067E1,9.562863922E0,-5.301375732E0,1.886826324E0
1.298791167E1,9.683063965E0,-5.356610870E0,2.023791504E0
1.299797267E1,9.806257782E0,-5.460644531E0,2.097588043E0
1.300803367E1,9.894424438E0,-5.637576599E0,2.197131042E0
1.301809367E1,9.873617706E0,-5.738017731E0,2.422711945E0
1.302815467E1,9.855056305E0,-5.633085938E0,2.622097321E0
1.303821567E1,9.957443390E0,-5.415737915E0,2.718796234E0
1.304827667E1,1.012868729E1,-5.085973663E0,2.730771332E0
1.305833667E1,1.028615982E1,-4.872966614E0,2.621348877E0
1.306839767E1,1.040860519E1,-4.798870697E0,2.446063385E0
1.307845867E1,1.056293427E1,-4.955594788E0,2.274520111E0
1.308851967E1,1.061921722E1,-5.374274139E0,2.147584076E0
1.309858067E1,1.051009415E1,-5.867648163E0,2.004032593E0
1.310864067E1,1.031534912E1,-6.277944946E0,1.966610413E0
1.311870167E1,1.015099091E1,-6.554869080E0,2.122735748E0
1.312876267E1,9.867330780E0,-6.599176941E0,2.404000854E0
1.313882367E1,9.552535400E0,-6.399941254E0,2.670596466E0
1.314888367E1,9.199270020E0,-6.139333191E0,2.708916779E0
1.315894467E1,8.994046783E0,-5.835764465E0,2.552791443E0
1.316900567E1,9.047934723E0,-5.640270996E0,2.227368164E0
1.317906667E1,9.186396790E0,-5.674250336E0,1.933229828E0
1.318912667E1,9.138795776E0,-5.760171661E0,1.753453674E0
1.319918767E1,8.977131958E0,-5.737718353E0,1.659000092E0
1.320924867E1,8.766968994E0,-5.703439636E0,1.730401611E0
1.321930967E1,8.436755676E0,-5.675747223E0,2.010618896E0
1.322936967E1,8.088130646E0,-5.509443054E0,2.448757782E0
1.323943067E1,7.809559937E0,-5.296885071E0,2.801274719E0
1.324949167E1,7.585775299E0,-5.195545807E0,2.978356476E0
1.325955267E1,7.393125916E0,-5.205275574E0,2.947071533E0
1.326961267E1,7.260202332E0,-5.160368958E0,2.719993744E0
1.327967367E1,7.165299683E0,-5.157973938E0,2.381996613E0
1.328973467E1,7.167245636E0,-5.257217560E0,2.042502594E0
1.329979567E1,7.224426727E0,-5.375172272E0,1.842668152E0
1.330985567E1,7.101232910E0,-5.490282898E0,1.689835968E0
1.331991667E1,6.878795471E0,-5.448669434E0,1.556912384E0
1.332997767E1,6.756799164E0,-5.307662659E0,1.447639618E0
1.334003867E1,6.674769745E0,-5.149741058E0,1.338366852E0
1.335009867E1,6.690936127E0,-4.844825134E0,1.435065765E0
1.336015967E1,6.825356598E0,-4.447551270E0,1.569186859E0
1.337022067E1,6.900200958E0,-4.051774292E0,1.691632233E0
1.338028167E1,6.946903839E0,-3.891607361E0,1.700164490E0
1.339034267E1,6.949598236E0,-3.875590668E0,1.683549042E0
1.340040267E1,6.972949677E0,-3.886667633E0,1.632056122E0
1.341046367E1,6.915918274E0,-3.991599426E0,1.634451141E0
1.342052467E1,6.808142395E0,-4.263134766E0,1.618584137E0
1.343058567E1,6.760242004E0,-4.540058899E0,1.628463593E0
1.344064567E1,6.836433563E0,-4.766388245E0,1.632954254E0
1.345070667E1,6.954238586E0,-4.870421906E0,1.577719116E0
1.346076767E1,7.008874969E0,-4.840184784E0,1.426683197E0
1.347082867E1,7.022496643E0,-4.677173767E0,1.263223114E0
1.348088867E1,7.041806488E0,-4.538711700E0,1.142723694E0
1.349094967E1,7.017257538E0,-4.485422516E0,1.150058441E0
1.350101067E1,7.019053802E0,-4.494403839E0,1.310225372E0
1.351107167E1,7.086114349E0,-4.704117737E0,1.572180634E0
1.352113167E1,7.192543030E0,-5.071902924E0,1.780697021E0
1.353119267E1,7.277266846E0,-5.556295624E0,1.990560608E0
1.354125367E1,7.309300232E0,-5.927523651E0,2.165247345E0
1.355131467E1,7.388335876E0,-6.163882141E0,2.284998322E0
1.356137467E1,7.403753815E0,-6.340365143E0,2.331252136E0
1.357143567E1,7.443571014E0,-6.553372192E0,2.361189880E0
1.358149667E1,7.702233124E0,-6.884633331E0,2.342778168E0
1.359155767E1,8.165669403E0,-7.269333344E0,2.294578400E0
1.360161767E1,8.637188873E0,-7.596403198E0,2.262095947E0
1.361167867E1,9.018895111E0,-7.746840363E0,2.250869293E0
1.362173967E1,9.353299713E0,-7.801925812E0,2.230960693E0
1.363180067E1,9.753417664E0,-7.924071808E0,2.238894196E0
1.364186167E1,1.005264542E1,-8.081843719E0,2.252366180E0
1.365192167E1,1.028720764E1,-8.199049988E0,2.343975677E0
1.366198267E1,1.038974442E1,-8.179291077E0,2.403851166E0
1.367204367E1,1.073702225E1,-8.067772980E0,2.233206024E0
1.368210467E1,1.117635864E1,-8.047265625E0,1.852098541E0
1.369216467E1,1.119896164E1,-7.896379395E0,1.658251648E0
1.370222567E1,1.087129303E1,-7.500901794E0,1.666484528E0
1.371228667E1,1.027613068E1,-6.827751617E0,1.971550140E0
1.372234767E1,9.640552368E0,-6.074068909E0,2.394869843E0
1.373240767E1,9.253157959E0,-5.461991730E0,2.623444519E0
1.374246775E1,8.984766083E0,-5.019661560E0,2.423610077E0
1.375252875E1,8.605604553E0,-4.831053772E0,1.976639557E0
1.376258975E1,8.302185516E0,-4.936883698E0,1.593586121E0
1.377264975E1,7.983498230E0,-5.228327637E0,1.486558685E0
1.378271075E1,7.495063934E0,-5.579497375E0,1.597927094E0
1.379277175E1,6.992109833E0,-5.753136292E0,1.841320953E0
1.380283275E1,6.710245972E0,-5.703739014E0,2.153571625E0
1.381289275E1,6.676865387E0,-5.483995972E0,2.364483032E0
1.382295375E1,6.824159088E0,-4.990023193E0,2.433190155E0
1.383301475E1,7.009473724E0,-4.393363953E0,2.324516144E0
1.384307575E1,7.154671783E0,-3.840114441E0,2.107168121E0
1.385313675E1,7.195686493E0,-3.509152679E0,1.798360291E0
1.386319675E1,7.071295166E0,-3.226390686E0,1.470541992E0
1.387325775E1,6.885980530E0,-2.961741028E0,1.193468170E0
1.388331875E1,6.717431030E0,-2.861599274E0,9.913883972E-1
1.389337975E1,6.535409546E0,-2.934497681E0,7.942483521E-1
1.390343975E1,6.336473236E0,-3.096161499E0,5.722599792E-1
1.391350075E1,6.161636810E0,-3.293301544E0,5.065466309E-1
1.392356175E1,5.970783691E0,-3.409160614E0,5.516029358E-1
1.393362275E1,5.916296997E0,-3.337759094E0,5.312452698E-1
1.394368275E1,6.082301788E0,-3.207978973E0,5.025050354E-1
1.395374375E1,6.275400238E0,-3.030897217E0,5.228627014E-1
1.396380475E1,6.411766663E0,-2.908601532E0,6.554869080E-1
1.397386575E1,6.515650635E0,-2.950214996E0,6.242019653E-1
1.398392575E1,6.515351257E0,-3.111280060E0,5.789959717E-1
1.399398675E1,6.605613556E0,-3.310964813E0,7.475454712E-1
1.400404775E1,6.699618073E0,-3.553909607E0,9.189390564E-1
1.401410875E1,6.729406128E0,-3.814667358E0,1.138382721E0
1.402416875E1,6.678961029E0,-4.102518768E0,1.378184052E0
1.403422975E1,6.661148071E0,-4.286486206E0,1.526525574E0
1.404429075E1,6.755751343E0,-4.447850647E0,1.593735809E0
1.405435175E1,6.941065979E0,-4.709656219E0,1.684896240E0
1.406441175E1,7.110513611E0,-4.856949921E0,1.818717957E0
1.407447275E1,7.366331635E0,-4.935835876E0,1.813778229E0
1.408453375E1,7.650440826E0,-4.994513855E0,1.803300018E0
1.409459475E1,7.928263092E0,-5.084925842E0,1.811981964E0
1.410465575E1,8.168363800E0,-5.144202576E0,1.840871887E0
1.411471575E1,8.285719757E0,-5.267097015E0,1.929188232E0
1.412477675E1,8.295599213E0,-5.384303284E0,2.155367889E0
1.413483775E1,8.251590729E0,-5.350323944E0,2.527194672E0
1.414489875E1,8.210725708E0,-5.230123901E0,2.936443634E0
1.415495875E1,8.250692596E0,-5.304968262E0,3.145858154E0
1.416501975E1,8.462352448E0,-5.487887878E0,3.038082275E0
1.417508075E1,8.926088104E0,-5.784570923E0,2.916834412E0
1.418514175E1,9.363628235E0,-6.024821320E0,2.778671722E0
1.419520175E1,9.882000275E0,-5.952521667E0,2.509980469E0
1.420526275E1,1.050650162E1,-5.764063568E0,2.081421661E0
1.421532375E1,1.087967560E1,-5.680986328E0,1.744322662E0
1.422538475E1,1.117007172E1,-5.583239594E0,1.543590088E0
1.423544475E1,1.144280457E1,-5.430108032E0,1.692530365E0
1.424550575E1,1.165281784E1,-5.578299866E0,1.930685120E0
1.425556675E1,1.185399948E1,-5.845943298E0,2.199825439E0
1.426562775E1,1.224827957E1,-6.287824402E0,2.605332184E0
1.427568775E1,1.248957779E1,-6.921456757E0,2.982098694E0
1.428574875E1,1.244736557E1,-7.398215332E0,3.422482910E0
1.429580975E1,1.230576004E1,-7.554640045E0,3.917054443E0
1.430587075E1,1.201865707E1,-7.501650238E0,4.333189087E0
1.431593075E1,1.156749527E1,-7.295079803E0,4.668791199E0
1.432599175E1,1.097038696E1,-6.941365356E0,4.803960114E0
1.433605275E1,1.042761566E1,-6.270011444E0,4.589605865E0
1.434611375E1,1.011895752E1,-5.343587952E0,4.024680634E0
1.435617375E1,9.882000275E0,-4.427792358E0,3.425776062E0
1.436623475E1,9.797575836E0,-3.932622070E0,2.643951874E0
1.437629575E1,9.750872955E0,-3.703298950E0,1.800006866E0
1.438635675E1,9.588460693E0,-3.560645599E0,9.801617432E-1
1.439641775E1,9.186995544E0,-3.510948944E0,3.098556519E-1
1.440647775E1,8.700207825E0,-3.616030426E0,-1.853146362E-1
1.441653875E1,8.194110260E0,-3.799249420E0,-3.707789612E-1
1.442659975E1,7.827372894E0,-4.053720245E0,-3.571572876E-1
1.443666075E1,7.629185028E0,-4.343517609E0,-9.415420532E-2
1.444672075E1,7.504793701E0,-4.564757538E0,4.273612976E-1
1.445678175E1,7.445816345E0,-4.619693298E0,1.021326141E0
1.446684275E1,7.368427277E0,-4.713248749E0,1.494492188E0
1.447690375E1,7.292684784E0,-4.852459259E0,1.749561768E0
1.448696375E1,7.125183105E0,-5.068609772E0,1.840722198E0
1.449702475E1,6.973099365E0,-5.238955536E0,1.816772003E0
1.450708575E1,6.852749634E0,-5.379513245E0,1.768272858E0
1.451714675E1,6.767277374E0,-5.398673401E0,1.684896240E0
1.452720675E1,6.693630524E0,-5.167853394E0,1.529968414E0
1.453726775E1,6.625671844E0,-4.813989258E0,1.481768646E0
1.454732875E1,6.464756470E0,-4.604425049E0,1.510359192E0
1.455738975E1,6.338269501E0,-4.526437225E0,1.484912109E0
1.456744975E1,6.377637634E0,-4.362079010E0,1.832489319E0
1.457751075E1,6.347400513E0,-4.280049591E0,1.740281067E0
1.458757175E1,6.383475494E0,-4.214934998E0,1.793121185E0
1.459763275E1,6.367009735E0,-4.188140717E0,1.985171814E0
1.460769275E1,6.252647552E0,-4.236041107E0,2.042352905E0
1.461775375E1,6.056106262E0,-4.287084961E0,2.004032593E0
1.462781475E1,5.911057892E0,-4.440515900E0,1.883533173E0
1.463787575E1,5.756878510E0,-4.654121704E0,1.661395111E0
1.464793575E1,5.689069519E0,-4.769980774E0,1.510059814E0
1.465799675E1,5.669609985E0,-4.859344940E0,1.530267792E0
1.466805775E1,5.731581116E0,-4.952601013E0,1.619033203E0
1.467811875E1,5.875731354E0,-5.020859070E0,1.722318420E0
1.468817875E1,5.984105988E0,-5.094356232E0,1.774709473E0
1.469823975E1,6.078110504E0,-5.180427246E0,1.778302002E0
1.470830075E1,6.198609924E0,-5.353617096E0,1.799707489E0
1.471836175E1,6.382577362E0,-5.563031616E0,1.770667877E0
1.472842175E1,6.720873871E0,-5.622907104E0,1.705852661E0
1.473848275E1,7.261399841E0,-5.585933990E0,1.664538574E0
1.474854388E1,7.808661804E0,-5.641767883E0,1.601220245E0
1.475860488E1,8.044271851E0,-5.616919556E0,1.556163940E0
1.476866488E1,8.158484344E0,-5.473068695E0,1.462758179E0
1.477872588E1,8.310867462E0,-5.525759125E0,1.333876190E0
1.478878688E1,8.658893738E0,-5.848488007E0,1.269809418E0
1.479884788E1,9.182205505E0,-6.363716583E0,1.308429108E0
1.480890788E1,9.643995209E0,-6.952592010E0,1.431772614E0
1.481896887E1,1.009605515E1,-7.570057983E0,1.513802032E0
1.482902987E1,1.047237259E1,-7.998167725E0,1.681453400E0
1.483909088E1,1.078971268E1,-8.206384735E0,1.971849518E0
1.484915088E1,1.098954712E1,-8.357270966E0,2.303859100E0
1.485921188E1,1.127979355E1,-8.317753143E0,2.584974518E0
1.486927288E1,1.177765823E1,-8.264763336E0,2.629282379E0
1.487933388E1,1.222837097E1,-8.173752594E0,2.677631836E0
1.488939388E1,1.238554413E1,-8.027057648E0,2.900518341E0
1.489945488E1,1.230650848E1,-7.930209045E0,3.184028778E0
1.490951587E1,1.200758011E1,-7.855364685E0,3.607797546E0
1.491957687E1,1.132005981E1,-7.782166901E0,4.080664215E0
1.492963687E1,1.035052597E1,-7.647896118E0,4.220323792E0
1.493969788E1,9.270222473E0,-7.094047852E0,4.172423401E0
1.494975888E1,8.374335480E0,-6.026916962E0,3.943549347E0
1.495981988E1,7.648045807E0,-4.968168640E0,3.554807739E0
1.496987988E1,7.110064545E0,-4.171225891E0,2.966980133E0
1.497994088E1,6.862928467E0,-3.633394318E0,2.383044434E0
1.499000188E1,6.783743134E0,-3.378324738E0,1.985770569E0
1.500006287E1,6.755601654E0,-3.409010925E0,1.636696472E0
1.501012287E1,6.738686829E0,-3.591032410E0,1.467398529E0
1.502018387E1,6.846762085E0,-3.861370239E0,1.453477478E0
1.503024488E1,7.045698395E0,-4.194128265E0,1.560654602E0
1.504030588E1,7.300468597E0,-4.481231232E0,1.541494446E0
1.505036588E1,7.564070435E0,-4.597090302E0,1.435963898E0
1.506042688E1,7.811505890E0,-4.575684814E0,1.461410980E0
1.507048788E1,7.946824493E0,-4.520150299E0,1.602417755E0
1.508054888E1,7.884553986E0,-4.451293488E0,1.736838226E0
1.509060888E1,7.684270477E0,-4.409230957E0,1.836830292E0
1.510066987E1,7.595654755E0,-4.468358002E0,1.700763245E0
1.511073087E1,7.645650787E0,-4.572241974E0,1.555415497E0
1.512079188E1,7.592361603E0,-4.546794891E0,1.533261566E0
1.513085188E1,7.389832764E0,-4.336332550E0,1.488354950E0
1.514091288E1,7.191495209E0,-4.140689392E0,1.336420898E0
1.515097388E1,6.992708588E0,-4.037553864E0,1.130149841E0
1.516103488E1,6.672823792E0,-3.946543121E0,9.509724426E-1
1.517109488E1,6.279292145E0,-3.898642731E0,8.068222046E-1
1.518115588E1,6.025569763E0,-3.983516235E0,6.319857788E-1
1.519121687E1,5.840404816E0,-4.035009155E0,6.251000977E-1
1.520127787E1,5.670358429E0,-4.035757599E0,7.182064819E-1
1.521133787E1,5.745352478E0,-4.015549622E0,8.081694031E-1
1.522139888E1,5.938001862E0,-3.984564056E0,8.747808838E-1
1.523145988E1,6.083499298E0,-3.928580475E0,8.098159790E-1
1.524152088E1,6.355483704E0,-3.889212341E0,6.316864014E-1
1.525158088E1,6.670578461E0,-3.893553314E0,4.167333984E-1
1.526164188E1,6.924899597E0,-4.012855225E0,4.550537109E-1
1.527170288E1,7.118896179E0,-4.185296631E0,5.589376831E-1
1.528176387E1,7.423363037E0,-4.421655121E0,7.186555481E-1
1.529182387E1,7.662415924E0,-4.656067657E0,9.657916260E-1
1.530188487E1,7.720495148E0,-4.797373810E0,1.277293854E0
1.531194588E1,7.854616241E0,-4.825664978E0,1.665287018E0
1.532200688E1,7.916737061E0,-4.788841553E0,1.868713989E0
1.533206688E1,7.923772430E0,-4.691244507E0,1.897304535E0
1.534212788E1,7.953859863E0,-4.631668396E0,1.830243988E0
1.535218888E1,7.897127838E0,-4.593647461E0,1.636696472E0
1.536224988E1,7.880213013E0,-4.535268860E0,1.385967865E0
1.537230988E1,8.000862122E0,-4.502487030E0,1.201251984E0
1.538237087E1,8.181386719E0,-4.538562012E0,1.074166260E0
1.539243187E1,8.444389801E0,-4.477039948E0,9.940827942E-1
1.540249288E1,8.771309967E0,-4.381987610E0,9.830058289E-1
1.541255288E1,9.014554138E0,-4.269870758E0,8.692424011E-1
1.542261388E1,9.250313873E0,-4.198319550E0,7.355703735E-1
1.543267488E1,9.479636993E0,-4.308041382E0,5.309458923E-1
1.544273588E1,9.634265442E0,-4.508923645E0,4.207749939E-1
1.545279588E1,9.780361633E0,-4.831802216E0,3.290158081E-1
1.546285688E1,9.920619965E0,-5.192252655E0,2.480342102E-1
1.547291787E1,1.009650421E1,-5.665418701E0,3.041674805E-1
1.548297887E1,1.030756531E1,-6.235583038E0,4.945715332E-1
1.549303887E1,1.054527100E1,-6.659501495E0,7.249424744E-1
1.550309988E1,1.077115128E1,-6.890471191E0,9.783654785E-1
1.551316088E1,1.083506836E1,-6.910230103E0,1.341510315E0
1.552322188E1,1.087728058E1,-6.755302277E0,1.641037445E0
1.553328188E1,1.088566315E1,-6.638994141E0,1.824406128E0
1.554334288E1,1.091036179E1,-6.661297760E0,2.007924500E0
1.555340388E1,1.091889404E1,-6.801256714E0,2.185155945E0
1.556346487E1,1.090377548E1,-6.920408936E0,2.353705444E0
1.557352487E1,1.085377945E1,-7.050638123E0,2.438429260E0
1.558358587E1,1.081201630E1,-7.264692993E0,2.466720428E0
1.559364688E1,1.070932983E1,-7.553442535E0,2.468516693E0
1.560370788E1,1.048015640E1,-7.822582855E0,2.553988953E0
1.561376788E1,1.000728973E1,-7.795489197E0,2.722388763E0
1.562382888E1,9.421108704E0,-7.496560822E0,2.901416473E0
1.563388988E1,8.855435028E0,-7.007378082E0,3.135080566E0
1.564395088E1,8.268206177E0,-6.313870239E0,3.296744385E0
1.565401088E1,7.859256592E0,-5.543572083E0,3.276087341E0
1.566407187E1,7.620952148E0,-4.901407471E0,3.218157806E0
1.567413287E1,7.497009888E0,-4.553830261E0,3.013832703E0
1.568419388E1,7.504194946E0,-4.470004578E0,2.666255493E0
1.569425388E1,7.442223816E0,-4.423451385E0,2.264341278E0
1.570431488E1,7.351213074E0,-4.324806519E0,1.844913483E0
1.571437588E1,7.228019257E0,-4.327650604E0,1.392254791E0
1.572443688E1,7.115153961E0,-4.343068542E0,1.029259644E0
1.573449688E1,6.958579559E0,-4.299958191E0,9.018745422E-1
1.574455850E1,6.768025818E0,-4.283492432E0,7.828720093E-1
1.575461950E1,6.617588654E0,-4.380939789E0,8.021818542E-1
1.576468050E1,6.564149780E0,-4.472399597E0,1.057401123E0
1.577474050E1,6.628815308E0,-4.586911469E0,1.500928802E0
1.578480150E1,6.649472351E0,-4.771327972E0,1.833537140E0
1.579486250E1,6.571783905E0,-5.026397552E0,2.066153412E0
1.580492350E1,6.532715149E0,-5.264851685E0,2.178419952E0
1.581498350E1,6.487509155E0,-5.419779510E0,2.174528046E0
1.582504450E1,6.521638184E0,-5.441334686E0,2.152523804E0
1.583510550E1,6.735243988E0,-5.349126434E0,2.161654816E0
1.584516650E1,6.906338196E0,-5.094056854E0,2.127675476E0
1.585522650E1,7.002288666E0,-4.697830811E0,2.046394501E0
1.586528750E1,7.075785828E0,-4.335434418E0,2.036814423E0
1.587534850E1,7.141349487E0,-4.104464722E0,2.095492401E0
1.588540850E1,7.246730347E0,-3.901037750E0,2.130369873E0
1.589546950E1,7.332052917E0,-3.706442413E0,2.143542480E0
1.590553050E1,7.223678284E0,-3.551664276E0,2.107018433E0
1.591559150E1,7.053931274E0,-3.488645325E0,1.929038544E0
1.592565150E1,6.942263489E0,-3.481160889E0,1.753902740E0
1.593571250E1,6.841972046E0,-3.383863220E0,1.628762970E0
1.594577350E1,6.816375275E0,-3.293600922E0,1.503323822E0
1.595583450E1,6.854246521E0,-3.292403412E0,1.344204712E0
1.596589450E1,6.812782745E0,-3.311413879E0,1.080303497E0
1.597595550E1,6.711443481E0,-3.350332947E0,7.595205688E-1
1.598601650E1,6.610104218E0,-3.455713806E0,5.998027039E-1
1.599607750E1,6.526428223E0,-3.616329803E0,6.595285034E-1
1.600613750E1,6.475084991E0,-3.870052185E0,8.716374207E-1
1.601619850E1,6.496939545E0,-4.193080444E0,1.219514008E0
1.602625950E1,6.528374176E0,-4.593497772E0,1.648671570E0
1.603632050E1,6.543941803E0,-4.964127045E0,1.985920258E0
1.604638050E1,6.577023010E0,-5.235961761E0,2.345622253E0
1.605644150E1,6.835236053E0,-5.443729706E0,2.581980743E0
1.606650250E1,7.224277039E0,-5.688620453E0,2.747087402E0
1.607656350E1,7.615263977E0,-5.991740112E0,2.742447052E0
1.608662350E1,7.982450409E0,-6.232439575E0,2.618804169E0
1.609668450E1,8.297545166E0,-6.452481995E0,2.391726379E0
1.610674550E1,8.657247162E0,-6.673272858E0,2.100432129E0
1.611680650E1,9.005872192E0,-6.911427612E0,1.909279633E0
1.612686650E1,9.499695282E0,-7.308402100E0,1.805844727E0
1.613692750E1,1.014380585E1,-7.843988342E0,1.914219360E0
1.614698850E1,1.070379135E1,-8.374335480E0,2.196831665E0
1.615704950E1,1.100017502E1,-8.667276306E0,2.443368988E0
1.616710950E1,1.129910339E1,-8.929980011E0,2.549797668E0
1.617717050E1,1.148127457E1,-9.264683990E0,2.664758606E0
1.618723150E1,1.141810593E1,-9.252559204E0,2.891387329E0
1.619729250E1,1.158680511E1,-9.139544220E0,2.848726044E0
1.620735250E1,1.184891006E1,-9.080267487E0,2.822680206E0
1.621741350E1,1.154683823E1,-8.533454590E0,3.053949280E0
1.622747450E1,1.100466568E1,-7.633975067E0,2.817590790E0
1.623753550E1,1.070558762E1,-7.092850342E0,2.181114349E0
1.624759550E1,1.040621017E1,-7.097341003E0,1.670376434E0
1.625765650E1,1.015817596E1,-7.196434937E0,1.622176666E0
1.626771750E1,9.811197510E0,-7.177574158E0,1.743274841E0
1.627777850E1,9.421557770E0,-6.905290375E0,1.750759277E0
1.628783850E1,9.179211731E0,-6.481970673E0,1.624571686E0
1.629789950E1,8.958271179E0,-5.716312866E0,1.610201569E0
1.630796050E1,8.769064636E0,-4.864284668E0,1.360071716E0
1.631802150E1,8.624615021E0,-4.090992737E0,9.240284729E-1
1.632808150E1,8.318202209E0,-3.553460541E0,4.022135925E-1
1.633814250E1,7.962691498E0,-3.245401154E0,3.427871704E-2
1.634820350E1,7.731572113E0,-3.221151581E0,-1.332229614E-1
1.635826450E1,7.569459229E0,-3.388204193E0,-2.149530029E-1
1.636832450E1,7.436535645E0,-3.637435913E0,-1.859133911E-1
1.637838550E1,7.361541595E0,-4.003574524E0,-2.529739380E-2
1.638844650E1,7.316485291E0,-4.436174927E0,1.663041687E-1
1.639850750E1,7.200626221E0,-4.827760620E0,3.272195435E-1
1.640856750E1,6.997947693E0,-5.031037903E0,4.584965515E-1
