,ID,label,time,acc_x_pk,acc_x_cn,acc_x_pw,acc_y_pk,acc_y_cn,acc_y_pw,acc_z_pk,acc_z_cn,acc_z_pw
231,231,,235.6803741,-0.7167393309860033,0.0348380316501098,2.2120556220784398,-0.2375593717766222,0.8268884690190614,1.6037891993404858,-0.7167393309860033,0.4308632503345859,-1.3511899021714016
261,261,,241.6336823,-0.2375593717766222,-0.3611871870343657,0.8999710251274085,-0.7167393309860033,0.4308632503345859,1.4256642734815672,0.7208005466421399,-0.3611871870343657,-1.2278351274349797
262,262,,241.8320465,-0.2375593717766222,-1.5492628430877915,0.1350155586148551,-0.2375593717766222,-1.153237624403316,0.8714941088475952,-0.2375593717766222,-0.3611871870343657,-1.3694527323642496
173,173,,40.7268448,-0.7169197903226574,0.4295209612383955,0.6038854200404494,-0.7169197903226574,-0.7581072651163008,-0.3866360960446582,-0.2379202904499306,0.4295209612383955,-1.281898921225221
147,147,,35.5090942,-0.2379202904499306,-0.362231189664735,0.5775416971178351,-0.7169197903226574,-0.7581072651163008,0.5241549561844929,-0.7169197903226574,0.8253970366899613,-1.0927408469905917
157,157,stairs_down,37.5159225,-0.7169197903226574,0.4295209612383955,0.6579589213531755,0.7200787092955229,0.0336448857868302,0.2352168236401507,-0.2379202904499306,0.4295209612383955,-1.2228305776906876
69,69,,69.0075531,-0.2379611153972864,-1.5499268967576956,0.0619834848728161,-0.2379611153972864,-1.1540676914906962,0.035735580401962,-0.2379611153972864,0.0335099243103023,-1.3308094002097826
2,2,,55.4813919,-0.7169402027963354,0.4293691295773021,0.8138801158486593,-0.2379611153972864,0.8252283348443011,0.9083543771503536,-0.7169402027963354,3.2003835664462983,-1.2308876577392505
76,76,,70.4207306,-0.7169402027963354,0.0335099243103023,0.1936103190727688,-0.2379611153972864,-1.1540676914906962,-0.1864629664478338,0.2410179720017625,-0.362349280956697,-1.411512691008111
259,259,,241.2357788,-0.2375593717766222,-0.3611871870343657,0.8925433431030032,-0.7167393309860033,-0.3611871870343657,1.0150011532877503,-0.2375593717766222,0.4308632503345859,-1.106150469034713
143,143,,34.7063599,-0.7169197903226574,0.0336448857868302,0.9131779650929538,-0.7169197903226574,0.0336448857868302,1.040710053848079,-0.7169197903226574,0.8253970366899613,-0.994635073612258
195,195,,228.5335846,-0.2375593717766222,-0.3611871870343657,1.3985412100605938,-0.7167393309860033,-1.5492628430877915,0.6894351904353393,1.679160465060902,0.4308632503345859,-0.9955981693459802
96,96,,25.2742424,-0.7169197903226574,0.0336448857868302,0.8617790129130711,0.7200787092955229,0.0336448857868302,0.2596374200229337,2.6360767087864305,0.8253970366899613,-1.3548706117882336
108,108,,27.6824474,-0.7169197903226574,-0.362231189664735,0.6366439556873185,0.7200787092955229,-0.362231189664735,0.7815542975346136,-0.2379202904499306,1.617149187593092,-1.2327129734132511
142,142,,34.5056763,0.7200787092955229,2.4089013384962232,0.8808810924733959,0.7200787092955229,0.0336448857868302,0.66715236683729,-0.7169197903226574,3.59652956485092,-0.9463671881579296
175,175,stairs_down,41.1282082,-0.7169197903226574,1.2212731121415266,0.8782169698364432,-0.7169197903226574,0.4295209612383955,0.3632780270725518,-0.7169197903226574,1.617149187593092,-1.2708911321384653
216,216,,232.7025299,-0.2375593717766222,-1.153237624403316,0.4871165958127054,0.7208005466421399,-0.7572124057188409,1.1707226949559355,1.679160465060902,0.0348380316501098,-1.3029946373108223
74,74,,70.0169678,-0.2379611153972864,-0.7582084862236964,0.398547901235985,0.2410179720017625,-1.1540676914906962,-0.304301635344053,-0.2379611153972864,-0.362349280956697,-1.4071039419038276
118,118,,29.6892834,-0.7169197903226574,0.0336448857868302,0.4089125960225176,0.7200787092955229,-0.7581072651163008,0.5040925286289334,-0.2379202904499306,0.4295209612383955,-1.3024797380431878
29,29,,60.9322319,-0.7169402027963354,0.0335099243103023,0.4763276741995288,-0.2379611153972864,-1.1540676914906962,-0.0217484052112485,-0.7169402027963354,0.4293691295773021,-1.2774338071926303
217,217,,232.9008942,-0.2375593717766222,-1.153237624403316,0.6143529923470001,-0.2375593717766222,-0.7572124057188409,1.2999055901099583,1.1999805058515214,-0.3611871870343657,-1.4397757137040113
194,194,,228.3349609,-0.2375593717766222,-1.5492628430877915,0.7839761222122413,0.7208005466421399,0.0348380316501098,1.3514603717516231,2.158340424270283,0.0348380316501098,-0.991522952600188
236,236,,236.6733704,0.2416205874327588,0.8268884690190614,2.706990222827405,-0.7167393309860033,-1.153237624403316,0.9093839346475294,4.075060261107807,0.8268884690190614,-1.5255095650458197
124,124,,30.893383,-0.7169197903226574,0.4295209612383955,0.5278668090333013,0.7200787092955229,-0.7581072651163008,0.4205599368593271,-0.2379202904499306,0.8253970366899613,-1.4817047452576475
164,164,,38.9207001,-0.7169197903226574,0.8253970366899613,1.0651538960629263,-0.7169197903226574,0.0336448857868302,-0.0002772522798576,-0.2379202904499306,1.617149187593092,-1.047030221953597
5,5,stairs_up,56.0870438,-0.2379611153972864,1.2210875401113008,0.7854662831948623,-0.7169402027963354,0.4293691295773021,0.6819632474153414,-0.2379611153972864,0.8252283348443011,-1.2694237975229736
116,116,stairs_down,29.2879162,-0.7169197903226574,0.0336448857868302,0.4247432922605875,0.7200787092955229,-0.7581072651163008,0.2729430879636564,-0.2379202904499306,0.8253970366899613,-1.421702400974666
56,56,,66.3830719,-0.7169402027963354,0.0335099243103023,0.4489864327029775,0.2410179720017625,-1.5499268967576956,-0.4198529098635173,-0.2379611153972864,0.8252283348443011,-1.1815165242412156
152,152,stairs_down,36.5125084,-0.2379202904499306,0.8253970366899613,0.8376097982893828,-0.7169197903226574,-0.362231189664735,0.310349937253608,-0.2379202904499306,-0.362231189664735,-0.8106724228744236
177,177,,41.5295753,-0.7169197903226574,0.4295209612383955,0.6797273873873757,-0.2379202904499306,-0.7581072651163008,-0.204990176612543,-0.2379202904499306,0.8253970366899613,-1.2524584068391733
137,137,,33.5022659,-0.7169197903226574,0.0336448857868302,0.9873639952806936,0.7200787092955229,0.0336448857868302,0.7496694847222856,-0.2379202904499306,0.8253970366899613,-1.4135766647490116
65,65,,68.2000198,-0.2379611153972864,-0.362349280956697,0.9589074571779626,-0.7169402027963354,-0.7582084862236964,-0.053974456527013,-0.7169402027963354,0.4293691295773021,-1.2575270146441866
159,159,,37.9172859,-0.7169197903226574,-0.362231189664735,0.3342580441004507,0.241079209422796,-0.7581072651163008,-0.2987873269269905,0.241079209422796,0.8253970366899613,-1.219153953180831
85,85,,72.2376785,-0.7169402027963354,1.2210875401113008,0.8271260635227726,-0.7169402027963354,0.4293691295773021,0.3658975574490762,-0.7169402027963354,1.2210875401113008,-1.1411625483673256
114,114,,28.886549,-0.7169197903226574,0.4295209612383955,0.6773140844223173,-0.7169197903226574,-0.7581072651163008,0.3967630551334109,0.241079209422796,1.2212731121415266,-1.3939565513986305
247,247,,238.8553925,-0.7167393309860033,-0.3611871870343657,1.0450039242615086,-0.7167393309860033,0.0348380316501098,1.1277830975368266,-0.2375593717766222,2.0149641250724875,-1.2693929613542343
210,210,,231.5123291,-0.2375593717766222,-0.7572124057188409,0.9879610081626936,-0.7167393309860033,-0.3611871870343657,1.41677510078413,2.158340424270283,0.0348380316501098,-1.303256298612368
31,31,,61.3360023,-0.7169402027963354,2.4086651559123,1.334660474284245,0.7199970594008113,0.4293691295773021,0.5694723977899457,-0.2379611153972864,1.2210875401113008,-1.1928482368753286
12,12,,57.5002251,0.7199970594008113,0.0335099243103023,0.7670873563921966,-0.7169402027963354,0.8252283348443011,0.5958438759214014,0.7199970594008113,1.6169467453783006,-0.9024732932776393
35,35,,62.1435318,-0.7169402027963354,-0.7582084862236964,0.6837866585526762,-0.2379611153972864,-1.5499268967576956,-0.0518099150560277,0.2410179720017625,0.0335099243103023,-1.1919038867828298
28,28,,60.7303505,-0.7169402027963354,0.0335099243103023,0.8638924816048567,0.7199970594008113,0.8252283348443011,0.5075145955782389,-0.7169402027963354,1.6169467453783006,-1.031282059098442
255,255,,240.4423218,-0.2375593717766222,-1.153237624403316,0.3978323971056121,-0.7167393309860033,-0.3611871870343657,1.085209301314185,1.1999805058515214,1.6189389063880115,-1.3665843197041756
158,158,,37.7166061,-0.7169197903226574,2.013025263044658,1.0872960543560422,-0.7169197903226574,0.4295209612383955,0.2219071708587833,-0.2379202904499306,1.2212731121415266,-0.9025893989206328
51,51,,65.3736649,-0.7169402027963354,0.4293691295773021,0.9499035454575668,0.7199970594008113,1.2210875401113008,0.4011688489724357,-0.7169402027963354,2.4086651559123,-1.2442088268448563
95,95,,25.0735569,-0.7169197903226574,2.4089013384962232,0.5689535301484189,0.7200787092955229,0.4295209612383955,0.457010240114037,0.7200787092955229,0.8253970366899613,-1.4466329371473652
246,246,,238.6570282,0.7208005466421399,0.4308632503345859,1.6090105115083757,-0.2375593717766222,-1.5492628430877915,0.5512382905414152,-0.2375593717766222,1.2229136877035365,-1.3531877009322018
181,181,,42.3323097,-0.7169197903226574,0.8253970366899613,0.897473104058597,0.7200787092955229,-0.362231189664735,0.0679931637756527,3.5940757085318835,2.4089013384962232,-1.1285029843522176
41,41,,63.3548279,0.7199970594008113,0.8252283348443011,1.3388781803184715,0.7199970594008113,1.2210875401113008,0.7493730180947864,-0.2379611153972864,0.4293691295773021,-1.095080323860976
220,220,,233.4960022,0.2416205874327588,-0.3611871870343657,2.1034601602482508,-0.7167393309860033,-1.153237624403316,1.2126879499619097,0.2416205874327588,1.2229136877035365,-1.4044549002234867
178,178,,41.7302589,-0.7169197903226574,0.8253970366899613,1.2356766171628406,-0.7169197903226574,0.4295209612383955,0.1705928571838512,-0.2379202904499306,1.2212731121415266,-1.1070027859506175
136,136,,33.3015823,-0.7169197903226574,0.4295209612383955,0.3480545910346935,0.7200787092955229,0.0336448857868302,0.5502927111589089,-0.7169197903226574,1.617149187593092,-1.2785098555553964
26,26,,60.3265839,-0.2379611153972864,-1.1540676914906962,0.3547527402051748,-0.7169402027963354,-1.5499268967576956,-0.178089821983158,-0.2379611153972864,1.2210875401113008,-1.298871604272149
266,266,,242.6266632,-0.2375593717766222,-1.153237624403316,0.0930139243575876,0.7208005466421399,-1.153237624403316,0.8575918494466208,-0.2375593717766222,-0.3611871870343657,-1.3178173240140647
141,141,,34.3049965,-0.2379202904499306,0.0336448857868302,0.2647272355746404,-0.7169197903226574,-1.153983340567866,0.0196977243747065,-0.7169197903226574,1.617149187593092,-1.2589346942989192
193,193,,228.1365814,-0.2375593717766222,-0.7572124057188409,2.0011036975468555,-0.7167393309860033,0.4308632503345859,1.5200301156658944,2.158340424270283,0.0348380316501098,-1.216281360976068
0,0,,55.0776253,-0.2379611153972864,0.0335099243103023,0.0535017990030654,-0.7169402027963354,-1.945786102024695,-0.0967310383201168,-0.7169402027963354,1.6169467453783006,-1.4698658428253393
233,233,,236.0782776,-0.2375593717766222,-1.153237624403316,0.7007227549423181,-0.7167393309860033,-0.7572124057188409,1.1615650338992949,-0.7167393309860033,0.4308632503345859,-1.3284736540109974
100,100,,26.0769768,-0.7169197903226574,0.4295209612383955,0.4821661367943846,-0.7169197903226574,-1.153983340567866,-0.0832882639950621,-0.7169197903226574,0.8253970366899613,-1.3841808734321503
209,209,,231.3127899,0.2416205874327588,0.4308632503345859,1.764189326067704,-0.7167393309860033,-0.7572124057188409,1.1080672915733154,2.158340424270283,-0.3611871870343657,-1.4576470749528978
204,204,,230.3209534,-0.2375593717766222,-1.153237624403316,1.1395571037397545,-0.7167393309860033,0.4308632503345859,1.2834789583877462,4.075060261107807,1.2229136877035365,-0.8912598506158144
98,98,,25.6756096,-0.7169197903226574,2.4089013384962232,0.9583919747076638,0.7200787092955229,1.2212731121415266,0.9525848589369768,2.6360767087864305,0.0336448857868302,-1.503826254214246
36,36,,62.3454132,0.2410179720017625,0.0335099243103023,0.4903496888470139,-0.2379611153972864,-1.945786102024695,-0.3319322408171511,-0.2379611153972864,0.4293691295773021,-1.1379191504773831
61,61,,67.3924866,-0.7169402027963354,0.0335099243103023,1.0521045011765426,-0.2379611153972864,0.8252283348443011,0.5274890605487053,0.7199970594008113,0.4293691295773021,-1.1246598590857493
150,150,,36.1111412,-0.7169197903226574,0.4295209612383955,0.5176811660318807,-0.7169197903226574,-1.153983340567866,-0.0232569528547541,-0.2379202904499306,0.0336448857868302,-0.9236016747405478
192,192,,227.9382172,-0.7167393309860033,-0.7572124057188409,1.514805783869703,-0.2375593717766222,0.4308632503345859,1.381399130107423,2.158340424270283,0.8268884690190614,-1.044946562215527
206,206,,230.7176971,-0.2375593717766222,-0.3611871870343657,0.5905992906113764,-0.7167393309860033,0.0348380316501098,1.2062173054864245,2.6375203834796643,0.0348380316501098,-1.3597586217608413
11,11,,57.2983398,-0.2379611153972864,-1.1540676914906962,0.3421258264870542,-0.7169402027963354,-1.5499268967576956,-0.020975039567404,-0.2379611153972864,-0.362349280956697,-1.3984360457192444
269,269,,243.2217712,0.7208005466421399,0.0348380316501098,1.1581493315190547,0.7208005466421399,-0.3611871870343657,0.9504186334732728,-0.2375593717766222,0.8268884690190614,-1.2634965864244316
230,230,,235.4819946,0.7208005466421399,-0.3611871870343657,1.890595556134872,-0.2375593717766222,-1.153237624403316,0.5608349406370531,-0.7167393309860033,0.8268884690190614,-1.2160251374416513
27,27,,60.5284653,-0.2379611153972864,-0.7582084862236964,0.2173735935032877,-0.7169402027963354,-1.1540676914906962,-0.0901813232800268,-0.2379611153972864,1.6169467453783006,-1.251644362051488
180,180,,42.1316261,-0.7169197903226574,0.4295209612383955,0.6959104013837555,-0.7169197903226574,-0.362231189664735,-0.2452574120371551,3.5940757085318835,2.804777413947788,-1.164660179542638
4,4,,55.8851585,0.2410179720017625,-0.362349280956697,0.2099637525519057,-0.2379611153972864,-1.5499268967576956,0.0043847011823201,-0.2379611153972864,0.4293691295773021,-1.4473133615803568
122,122,,30.4920158,0.7200787092955229,0.0336448857868302,0.6285063536840844,0.7200787092955229,0.0336448857868302,0.4622380135900042,-0.2379202904499306,1.2212731121415266,-1.4716025179017362
32,32,,61.5378838,-0.2379611153972864,-1.5499268967576956,0.2173744517846949,-0.7169402027963354,-1.1540676914906962,0.0332191382816813,-0.2379611153972864,0.4293691295773021,-1.3738647858672977
165,165,,39.1213837,-0.7169197903226574,0.4295209612383955,0.8069514896529697,-0.7169197903226574,-0.362231189664735,-0.1744436071053406,-0.2379202904499306,0.8253970366899613,-1.1730807091107085
162,162,,38.5193367,-0.7169197903226574,-0.362231189664735,0.5067547750284617,-0.2379202904499306,-0.7581072651163008,-0.3014858475346008,-0.2379202904499306,0.4295209612383955,-1.209085547806345
170,170,,40.124794,-0.7169197903226574,0.8253970366899613,0.6576231422734422,-0.2379202904499306,-0.362231189664735,-0.2308850715000804,-0.2379202904499306,0.8253970366899613,-1.1130131208559904
243,243,,238.0619354,-0.2375593717766222,-0.7572124057188409,0.9424191123161608,0.7208005466421399,-0.3611871870343657,1.1204859044472284,2.158340424270283,0.4308632503345859,-1.504098871037311
138,138,,33.7029495,-0.7169197903226574,0.0336448857868302,0.1756533193844032,-0.7169197903226574,-1.153983340567866,0.1680078690498274,-0.2379202904499306,1.617149187593092,-1.2724848880554385
62,62,,67.5943756,0.2410179720017625,0.0335099243103023,0.6685282365015707,-0.2379611153972864,-1.1540676914906962,-0.1630854648127476,0.2410179720017625,0.4293691295773021,-1.2762010892316833
135,135,,33.1008987,-0.7169197903226574,0.4295209612383955,0.8662245456514897,-0.7169197903226574,-1.5498594160194317,-0.0080346524655825,3.115076208659157,0.8253970366899613,-1.3132584843809063
128,128,,31.6961174,0.7200787092955229,-1.153983340567866,0.3826091557882849,0.7200787092955229,0.0336448857868302,0.4786258777929736,1.6780777090409764,1.617149187593092,-1.4910992955818496
263,263,,242.0304108,0.7208005466421399,0.8268884690190614,1.532309311414619,0.7208005466421399,-1.5492628430877915,0.6588135783321171,-0.2375593717766222,-0.3611871870343657,-1.3559764061683104
221,221,,233.6955414,-0.2375593717766222,-1.153237624403316,1.0733194707989686,0.7208005466421399,-0.7572124057188409,1.5934830031783498,0.2416205874327588,0.8268884690190614,-1.6339177093180848
70,70,,69.2094345,0.2410179720017625,0.8252283348443011,0.2991693894487045,-0.2379611153972864,-1.1540676914906962,-0.3626558437827323,-0.2379611153972864,0.4293691295773021,-1.1727199442564955
224,224,,234.2918091,0.2416205874327588,-1.153237624403316,1.6401998933005888,-0.2375593717766222,-1.5492628430877915,0.4033672957787171,-0.7167393309860033,0.0348380316501098,-1.2184681672953757
64,64,,67.9981384,-0.2379611153972864,0.0335099243103023,0.4944601839979399,-0.7169402027963354,-1.1540676914906962,0.1763910122699789,-0.7169402027963354,0.4293691295773021,-1.2377942318482726
44,44,,63.9604797,-0.2379611153972864,0.8252283348443011,0.908078513165808,0.7199970594008113,0.0335099243103023,0.336763638134505,-0.2379611153972864,0.4293691295773021,-1.1496072961082189
268,268,,243.023407,-0.2375593717766222,-1.153237624403316,0.5503875409806922,-0.2375593717766222,-1.153237624403316,0.9092394667412954,-0.2375593717766222,-0.7572124057188409,-1.3743489092597134
156,156,,37.315239,0.241079209422796,0.4295209612383955,0.6203085974531448,-0.2379202904499306,-0.7581072651163008,-0.0462960799123798,-0.2379202904499306,0.0336448857868302,-1.0477717383157965
40,40,,63.1529465,0.2410179720017625,-0.362349280956697,0.7006861996743206,-0.2379611153972864,-1.5499268967576956,-0.2345202289019113,0.7199970594008113,1.2210875401113008,-1.053314115951714
123,123,,30.6926994,-0.7169197903226574,0.8253970366899613,0.4350720195809732,-0.7169197903226574,-1.153983340567866,0.1420195063617817,-0.2379202904499306,1.2212731121415266,-1.3643870162189502
153,153,,36.7131882,-0.2379202904499306,0.4295209612383955,0.5043528361398645,-0.7169197903226574,-0.362231189664735,-0.1579867593647382,-0.7169197903226574,-0.7581072651163008,-1.1202159491412833
23,23,,59.7209358,-0.7169402027963354,0.0335099243103023,0.3716666334959968,-0.2379611153972864,-1.5499268967576956,-0.2456879211569477,0.2410179720017625,0.8252283348443011,-1.1801525916646407
245,245,,238.4586639,-0.2375593717766222,-1.5492628430877915,0.3299191640983447,-0.2375593717766222,-1.5492628430877915,0.3927179904638231,-0.2375593717766222,0.8268884690190614,-1.5123141998467189
215,215,,232.5041809,-0.2375593717766222,-1.153237624403316,1.33166828508214,-0.7167393309860033,-0.3611871870343657,1.1517822046560071,1.679160465060902,-0.3611871870343657,-1.393173689995109
81,81,,71.4301529,-0.2379611153972864,0.0335099243103023,0.6916533419895019,-0.7169402027963354,-1.5499268967576956,-0.3864374564292866,-0.2379611153972864,1.2210875401113008,-1.1249694403848798
39,39,stairs_up,62.9510612,0.2410179720017625,0.0335099243103023,0.3197469392306108,-0.7169402027963354,-1.5499268967576956,-0.1659064874846116,0.2410179720017625,1.2210875401113008,-1.135441653852573
242,242,,237.8635559,-0.7167393309860033,0.0348380316501098,1.7906236096217776,-0.7167393309860033,-0.3611871870343657,1.0361591809365631,2.158340424270283,0.8268884690190614,-1.4768912266085985
47,47,,64.566124,-0.7169402027963354,0.8252283348443011,0.99831482963635,0.7199970594008113,0.0335099243103023,0.0850386398064188,-0.2379611153972864,0.4293691295773021,-1.2346664165549557
94,94,,24.8728733,-0.2379202904499306,0.0336448857868302,0.579768132714087,-0.7169197903226574,-0.7581072651163008,0.1189194684111433,3.115076208659157,1.2212731121415266,-1.204381097087284
222,222,,233.8938904,-0.2375593717766222,-1.5492628430877915,0.3461601469353225,0.7208005466421399,-0.7572124057188409,1.252852582945667,-0.7167393309860033,0.8268884690190614,-1.5341694676474305
238,238,,237.0700989,-0.2375593717766222,-1.5492628430877915,0.4712707753248674,-0.7167393309860033,-1.153237624403316,0.9325560975091944,4.075060261107807,1.2229136877035365,-1.2103928731089622
161,161,,38.3186531,-0.7169197903226574,2.804777413947788,1.0886230852867054,-0.2379202904499306,0.4295209612383955,0.2484199651637672,-0.7169197903226574,1.617149187593092,-1.238403681278641
43,43,,63.7585945,-0.2379611153972864,-1.5499268967576956,0.0232452447211292,0.2410179720017625,-1.5499268967576956,-0.1642749937127042,-0.2379611153972864,0.4293691295773021,-1.349326230974984
145,145,,35.1077271,0.7200787092955229,0.4295209612383955,0.5116798990177842,0.7200787092955229,-1.153983340567866,0.1017788332975703,-0.7169197903226574,0.8253970366899613,-1.148638855577143
190,190,,227.5414734,-0.2375593717766222,-1.5492628430877915,0.4228582661189579,-0.2375593717766222,-1.153237624403316,0.6406326406257568,2.158340424270283,0.4308632503345859,-1.2386211611032407
200,200,,229.5274963,-0.2375593717766222,-1.5492628430877915,0.4917955749590222,0.7208005466421399,-0.3611871870343657,1.128819523871007,0.7208005466421399,0.8268884690190614,-1.326951346305823
3,3,,55.6832771,-0.7169402027963354,0.0335099243103023,0.1615333796889663,-0.2379611153972864,-1.1540676914906962,0.1467626377666686,-0.2379611153972864,0.4293691295773021,-1.311106219600568
