ID,label,time,acc_x_min,acc_x_max,acc_x_avg,acc_x_std,acc_x_AUC,acc_x_pk,acc_x_cn,acc_x_pw,acc_y_min,acc_y_max,acc_y_avg,acc_y_std,acc_y_AUC,acc_y_pk,acc_y_cn,acc_y_pw,acc_z_min,acc_z_max,acc_z_avg,acc_z_std,acc_z_AUC,acc_z_pk,acc_z_cn,acc_z_pw
0,,2.54,-0.5127659574468085,1.3563829787234043,0.24614493364230042,0.5827871928059899,0.24614493364230045,0.8333333333333334,1.6666666666666667,11825.80863000822,-2.071276595744681,1.4361702127659575,-0.08631767432062355,1.127883715911252,-0.08631767432062339,0.8333333333333334,2.5,25953.906573058957,-1.3617021276595744,2.40531914893617,0.31464082578470615,1.1369519097253407,0.3146408257847061,0.8333333333333334,2.5,26667.261573718144
1,,2.75,-0.5542553191489362,1.3563829787234043,0.29618706551506213,0.5475322709066541,0.2961870655150624,0.8333333333333334,1.6666666666666667,13369.290357184758,-2.071276595744681,2.3276595744680852,-0.1445439224773541,1.1634887412130417,-0.14454392247735406,0.8333333333333334,3.3333333333333335,35472.0424475884,-1.3617021276595744,2.40531914893617,0.48089319570254907,1.0767382833655563,0.480893195702549,0.8333333333333334,2.5,25673.696162079494
2,,2.96,-0.973404255319149,1.3563829787234043,0.18601221824310096,0.6760383837975945,0.18601221824310124,0.8333333333333334,1.6666666666666667,13525.543016199677,-2.071276595744681,2.923404255319149,0.10876342953444283,1.5148037301795765,0.10876342953444262,0.8333333333333334,2.5,37200.196738204155,-2.921276595744681,2.40531914893617,0.23285232778596998,1.4637109289399992,0.23285232778596998,0.8333333333333334,1.6666666666666667,34460.88801980984
3,,3.168,-0.973404255319149,1.3563829787234043,0.0934800926901201,0.7171610617647803,0.09348009269012042,0.8333333333333334,1.6666666666666667,13964.547443222176,-2.071276595744681,2.923404255319149,0.26882241415630925,1.5768226615242882,0.2688224141563091,0.8333333333333334,1.6666666666666667,30258.69802091288,-2.921276595744681,2.40531914893617,0.045270697282494166,1.5169390897051487,0.04527069728249405,0.8333333333333334,1.6666666666666667,30433.72722539365
4,,3.376,-0.973404255319149,1.1680851063829787,-0.06450389719823046,0.546206995729113,-0.06450389719823045,0.8333333333333334,3.3333333333333335,16746.446145299662,-1.5148936170212766,2.923404255319149,0.4741310301242891,1.4065188245911655,0.474131030124289,0.8333333333333334,2.5,34984.4586787846,-2.921276595744681,2.2627659574468084,-0.12348851906467238,1.3632205850250338,-0.12348851906467229,0.8333333333333334,3.3333333333333335,38036.46878755096
5,,3.584,-0.973404255319149,1.3925531914893616,0.020465557194017277,0.6700617287207515,0.020465557194017357,0.8333333333333334,3.3333333333333335,17400.49985229776,-2.7404255319148936,2.923404255319149,0.3309563935116916,1.6111461483178937,0.33095639351169176,0.8333333333333334,2.5,31767.01345010857,-2.921276595744681,2.880851063829787,-0.12996629450179054,1.3869446228520261,-0.12996629450179054,0.8333333333333334,4.166666666666667,41517.1416954932
6,,3.792,-0.973404255319149,1.3925531914893616,0.16794817779650306,0.6625346510304458,0.16794817779650303,0.8333333333333334,2.5,14470.234982427019,-2.7404255319148936,2.923404255319149,-0.18442174004634507,1.6521629618282556,-0.184421740046345,0.8333333333333334,4.166666666666667,41585.357179237944,-2.921276595744681,2.880851063829787,0.12493153570676221,1.4853067479841646,0.12493153570676217,0.8333333333333334,3.3333333333333335,39040.8711179887
7,,4.0,-1.3340425531914895,1.3925531914893616,0.17649041499894666,0.6754592418798511,0.17649041499894663,0.8333333333333334,3.3333333333333335,19551.593415912565,-2.7404255319148936,3.24468085106383,-0.3015062144512324,1.5555868467696172,-0.30150621445123227,0.8333333333333334,3.3333333333333335,49199.516188737565,-2.173404255319149,2.880851063829787,0.39765114809353275,1.192661615216775,0.39765114809353275,0.8333333333333334,3.3333333333333335,36650.73709174328
8,,4.21,-1.3340425531914895,1.3925531914893616,0.1514324836738993,0.694388333237698,0.1514324836738991,0.8333333333333334,1.6666666666666667,14862.414821476534,-2.7404255319148936,3.24468085106383,-0.03928797135032654,1.8634130887604736,-0.03928797135032632,0.8333333333333334,1.6666666666666667,35273.39209621653,-2.301063829787234,2.880851063829787,0.21647356224984204,1.4047458911460788,0.21647356224984204,0.8333333333333334,3.3333333333333335,37350.23831625128
9,,4.42,-1.3340425531914895,1.3925531914893616,0.028575942700653046,0.6939689630052728,0.028575942700652984,0.8333333333333334,2.5,17180.20771028295,-2.7404255319148936,3.24468085106383,0.2321150200126396,1.8061914131581507,0.23211502001263984,0.8333333333333334,2.5,43306.54498546341,-2.301063829787234,2.880851063829787,-0.10443437960817357,1.4755076028204663,-0.10443437960817357,0.8333333333333334,3.3333333333333335,34910.85814327484
10,,4.63,-1.3340425531914895,0.8436170212765958,-0.12405729934695596,0.4880964071604369,-0.12405729934695597,0.8333333333333334,4.166666666666667,15028.721385628949,-2.876595744680851,3.24468085106383,0.40174847271961245,1.6722365907211585,0.4017484727196126,0.8333333333333334,3.3333333333333335,50468.88953478552,-2.301063829787234,1.6925531914893617,-0.33580155887929236,1.1577169402225,-0.3358015588792922,0.8333333333333334,3.3333333333333335,35733.307053013166
11,,4.84,-1.3340425531914895,1.0393617021276595,0.004371181799030968,0.6353256214401979,0.004371181799030986,0.8333333333333334,2.5,15563.344679857779,-2.876595744680851,3.24468085106383,0.18781335580366543,1.8622486394253903,0.1878133558036652,0.8333333333333334,2.5,41949.25326715686,-2.301063829787234,2.132978723404255,-0.15565620391826415,1.366159026142767,-0.1556562039182643,0.8333333333333334,3.3333333333333335,29587.589988785112
12,,5.05,-0.597872340425532,1.0393617021276595,0.20845797345692016,0.4893957356260047,0.20845797345692005,0.8333333333333334,2.5,11569.791060618722,-2.876595744680851,2.9882978723404254,-0.3910785759427006,1.5815425796473452,-0.39107857594270057,0.8333333333333334,4.166666666666667,45110.963616937646,-1.9734042553191489,2.132978723404255,0.28625447651148084,1.200644053409542,0.28625447651148106,0.8333333333333334,3.3333333333333335,33460.41848898885
13,,5.26,-0.8797872340425532,1.0393617021276595,0.18469559721929638,0.5273362868113151,0.18469559721929626,0.8333333333333334,1.6666666666666667,12308.25250617213,-2.876595744680851,3.127659574468085,-0.1787866020644619,1.840104070661508,-0.17878660206446204,0.8333333333333334,2.5,48176.0473735061,-2.048936170212766,2.132978723404255,0.37560564567095006,1.0881960772780523,0.3756056456709503,0.8333333333333334,3.3333333333333335,32643.247985653634
14,,5.47,-0.8797872340425532,1.0393617021276595,0.20787866020644616,0.5145109839974604,0.20787866020644596,0.8333333333333334,1.6666666666666667,12596.303514450081,-2.876595744680851,3.127659574468085,-0.011438803454813549,1.9360816204087352,-0.011438803454814024,0.8333333333333334,1.6666666666666667,35315.519070035385,-2.171276595744681,2.132978723404255,0.042005477143459015,1.3872942230567233,0.042005477143459154,0.8333333333333334,4.166666666666667,35785.712497120556
15,,5.68,-0.8797872340425532,1.0393617021276595,0.05825784706130186,0.4936621055089493,0.05825784706130188,0.8333333333333334,3.3333333333333335,15686.658568593333,-2.382978723404255,3.127659574468085,0.3814514430166421,1.701844117524378,0.3814514430166421,0.8333333333333334,1.6666666666666667,42141.20455968095,-2.171276595744681,2.132978723404255,-0.27654307983989895,1.3597680975288648,-0.27654307983989884,0.8333333333333334,3.3333333333333335,32940.57666042374
16,,5.89,-0.8797872340425532,1.1457446808510638,0.042690120075837376,0.481539959259091,0.04269012007583737,0.8333333333333334,3.3333333333333335,15085.301809734507,-2.3925531914893616,3.127659574468085,0.46350326522013907,1.5990459058376656,0.4635032652201394,0.8333333333333334,2.5,36545.03142492452,-2.171276595744681,3.7085106382978723,-0.42813355803665465,1.2846614316967553,-0.4281335580366548,0.8333333333333334,6.666666666666667,45992.23003277441
17,,6.1,-0.8797872340425532,1.1457446808510638,0.14261638929850434,0.5072519735052423,0.14261638929850434,0.8333333333333334,2.5,14159.481238350543,-2.3925531914893616,3.127659574468085,0.15623551716873813,1.6837034581460912,0.15623551716873832,0.8333333333333334,3.3333333333333335,42203.573198511825,-2.171276595744681,3.975531914893617,-0.050505582473140916,1.7318072935074853,-0.05050558247314041,0.8333333333333334,2.5,39061.752955167394
18,,6.31,-0.5372340425531915,1.1457446808510638,0.1970191700021066,0.4422265494319673,0.19701917000210653,0.8333333333333334,2.5,11691.381360406845,-2.3925531914893616,1.8585106382978724,-0.33905624605013696,1.169507527658502,-0.339056246050137,0.8333333333333334,3.3333333333333335,36278.43958389653,-2.171276595744681,3.975531914893617,0.14528123025068468,1.677719831821307,0.14528123025068448,0.8333333333333334,2.5,45700.11470635965
19,,6.52,-0.5372340425531915,1.1457446808510638,0.18981461975984834,0.4458845750907181,0.1898146197598482,0.8333333333333334,2.5,11346.039394579051,-2.3925531914893616,2.578723404255319,-0.08709711396671584,1.4943107581831012,-0.08709711396671599,0.8333333333333334,2.5,36604.60399542931,-2.204255319148936,3.975531914893617,0.3587423635980619,1.5059333607025336,0.3587423635980621,0.8333333333333334,3.3333333333333335,42214.65374784655
20,,6.73,-0.5372340425531915,1.1457446808510638,0.1682746998104066,0.44520744963437753,0.16827469981040644,0.8333333333333334,2.5,11958.15122823833,-2.3925531914893616,2.578723404255319,0.09609226880134819,1.5079529943862964,0.09609226880134807,0.8333333333333334,2.5,33856.424647284155,-2.6042553191489364,3.975531914893617,0.06827469981040654,1.7521138067546107,0.06827469981040712,0.8333333333333334,2.5,39390.522173718404
21,,6.94,-0.5372340425531915,0.898936170212766,0.06005898462186645,0.34528328905891104,0.06005898462186643,0.8333333333333334,7.5,13679.043558051462,-2.453191489361702,2.578723404255319,0.23969875710975358,1.4336160133963451,0.23969875710975352,0.8333333333333334,3.3333333333333335,41443.5200433159,-2.6042553191489364,3.0776595744680852,-0.3152833368443227,1.3920112957798916,-0.3152833368443229,0.8333333333333334,4.166666666666667,45844.01449309498
22,,7.148,-0.5372340425531915,1.0765957446808512,0.18377922898672847,0.4969943231432434,0.18377922898672844,0.8333333333333334,2.5,14305.884859993872,-2.453191489361702,2.578723404255319,0.2029070992205603,1.4792144007178785,0.20290709922055988,0.8333333333333334,3.3333333333333335,37723.229066540254,-2.6042553191489364,2.801063829787234,-0.26084895723614915,1.4938674285052012,-0.2608489572361489,0.8333333333333334,3.3333333333333335,38087.37214916958
23,,7.356,-0.475531914893617,1.0765957446808512,0.257899726142827,0.4874389403643712,0.2578997261428269,0.8333333333333334,2.5,12494.694852029232,-2.453191489361702,2.578723404255319,-0.19299557615336,1.5002854033428727,-0.1929955761533598,0.8333333333333334,3.3333333333333335,34787.35833664587,-2.6042553191489364,2.801063829787234,0.18798188329471244,1.5453452176643057,0.18798188329471238,0.8333333333333334,3.3333333333333335,42364.51235506262
24,,7.564,-0.8063829787234043,1.0765957446808512,0.1677269854645039,0.5745373893629825,0.16772698546450376,0.8333333333333334,1.6666666666666667,12762.939817180331,-2.453191489361702,2.6319148936170214,-0.1835791025911102,1.5125251422997859,-0.1835791025911101,0.8333333333333334,2.5,40597.416647270264,-2.6042553191489364,2.801063829787234,0.039572361491468304,1.6514618562034844,0.03957236149146816,0.8333333333333334,3.3333333333333335,45356.78943660776
25,,7.772,-0.8063829787234043,1.0765957446808512,0.12189804086791661,0.6054537443306487,0.12189804086791642,0.8333333333333334,1.6666666666666667,11593.258386563124,-2.453191489361702,2.6319148936170214,-0.06517800716241828,1.6175963914335991,-0.0651780071624186,0.8333333333333334,1.6666666666666667,32370.654271378833,-2.2904255319148934,2.801063829787234,-0.008752896566252383,1.6498032056696477,-0.008752896566252505,0.8333333333333334,2.5,39123.68330571371
26,,7.98,-0.8063829787234043,1.0595744680851065,-0.027069728249420683,0.5486085803406948,-0.02706972824942072,0.8333333333333334,3.3333333333333335,15673.777832400512,-2.2702127659574467,2.6319148936170214,0.32203496945439225,1.421364391445819,0.3220349694543924,0.8333333333333334,1.6666666666666667,33469.419737300275,-2.2904255319148934,2.801063829787234,-0.10710975352854431,1.6665077265903925,-0.10710975352854452,0.8333333333333334,1.6666666666666667,37421.41590893489
27,,8.19,-0.8063829787234043,1.323404255319149,-0.0012323572782810184,0.6053864198152911,-0.0012323572782810272,0.8333333333333334,3.3333333333333335,17835.28155610668,-2.4585106382978723,2.6319148936170214,0.337076048030335,1.413741620498953,0.33707604803033486,0.8333333333333334,2.5,37545.6187456883,-2.2904255319148934,3.0829787234042554,-0.33137771223930906,1.4478334749056085,-0.3313777122393092,0.8333333333333334,4.166666666666667,46551.962664742285
28,,8.4,-0.8063829787234043,1.323404255319149,0.17088687592163473,0.6739374354608517,0.1708868759216347,0.8333333333333334,1.6666666666666667,14532.0105263825,-2.4585106382978723,2.6319148936170214,0.08035601432483673,1.5320715164383942,0.08035601432483677,0.8333333333333334,3.3333333333333335,37539.19379015318,-2.2904255319148934,3.1808510638297873,-0.09179481777965026,1.696811065205627,-0.09179481777964996,0.8333333333333334,2.5,37194.04920397781
29,,8.61,-0.7148936170212766,1.323404255319149,0.21992837581630503,0.6384939115267982,0.21992837581630512,0.8333333333333334,1.6666666666666667,13978.519721203791,-2.4585106382978723,2.043617021276596,-0.21707394143669684,1.2547804003309628,-0.21707394143669695,0.8333333333333334,3.3333333333333335,39180.47715014256,-2.2372340425531916,3.1808510638297873,0.32378344217400473,1.5561645002990987,0.3237834421740044,0.8333333333333334,3.3333333333333335,42852.66835673106
30,,8.82,-0.7148936170212766,1.323404255319149,0.20183273646513583,0.6558162348095536,0.20183273646513572,0.8333333333333334,1.6666666666666667,14518.181918619473,-2.4585106382978723,2.0563829787234043,-0.049578681272382526,1.404504386431593,-0.0495786812723827,0.8333333333333334,2.5,34419.720680005215,-2.4191489361702128,3.1808510638297873,0.28258900358120914,1.6129168283696556,0.2825890035812091,0.8333333333333334,2.5,40282.2963244184
31,,9.03,-0.7148936170212766,1.323404255319149,0.1039393301032231,0.7023592915213598,0.10393933010322298,0.8333333333333334,1.6666666666666667,15713.669495585465,-2.4585106382978723,2.0563829787234043,0.08268380029492313,1.4411558875922057,0.08268380029492307,0.8333333333333334,1.6666666666666667,30403.431378290337,-2.4191489361702128,3.1808510638297873,0.01287128712871283,1.7676361973170613,0.012871287128712909,0.8333333333333334,1.6666666666666667,34091.555449460655
32,,9.24,-0.7148936170212766,1.0063829787234042,-0.05351801137560567,0.5460732237592024,-0.053518011375605634,0.8333333333333334,4.166666666666667,17351.757765899645,-2.0829787234042554,2.0563829787234043,0.28361070149568146,1.2909607499397922,0.2836107014956813,0.8333333333333334,3.3333333333333335,36802.74844308,-2.4191489361702128,3.0425531914893615,-0.3385611965451865,1.467395893134036,-0.33856119654518657,0.8333333333333334,4.166666666666667,43836.57677405315
33,,9.45,-0.7148936170212766,1.054255319148936,0.016452496313461133,0.6334322586031694,0.016452496313461223,0.8333333333333334,1.6666666666666667,14693.835337142971,-2.0361702127659576,2.0563829787234043,0.2505687802822835,1.3098264398835149,0.2505687802822835,0.8333333333333334,2.5,29741.50866822931,-2.4191489361702128,2.473404255319149,-0.2980092690120076,1.5202010621805861,-0.29800926901200736,0.8333333333333334,3.3333333333333335,37596.02570685449
34,,9.66,-0.6617021276595745,1.054255319148936,0.1526859068885612,0.6005548457082729,0.15268590688856112,0.8333333333333334,1.6666666666666667,12392.30878074156,-2.0361702127659576,1.8265957446808512,-0.14541815883716025,1.2802863647520466,-0.14541815883716058,0.8333333333333334,3.3333333333333335,29968.250438061797,-2.0627659574468087,2.473404255319149,0.08242047609016223,1.5180518987085174,0.08242047609016198,0.8333333333333334,2.5,32718.308552434577
35,,9.87,-0.5957446808510638,1.054255319148936,0.22178217821782176,0.5455167699277782,0.2217821782178218,0.8333333333333334,1.6666666666666667,13255.205090522799,-2.0361702127659576,1.6691489361702128,-0.17273014535496103,1.2464883259143291,-0.17273014535496117,0.8333333333333334,2.5,33023.10128685947,-1.971276595744681,2.473404255319149,0.24126816937012852,1.3863001495265723,0.24126816937012846,0.8333333333333334,3.3333333333333335,37755.26324996543
36,,10.079,-0.5638297872340425,1.054255319148936,0.2516115441331367,0.5135965285693544,0.2516115441331368,0.8333333333333334,1.6666666666666667,12324.447316926146,-2.0361702127659576,2.015957446808511,-0.024131030124289014,1.397276739563291,-0.024131030124288962,0.8333333333333334,1.6666666666666667,26644.909566814953,-1.8595744680851063,2.473404255319149,0.19868337897619542,1.4120664137934593,0.19868337897619548,0.8333333333333334,2.5,33412.576802755386
37,,10.287,-0.5638297872340425,1.054255319148936,0.08387402570044239,0.46876312359251876,0.08387402570044246,0.8333333333333334,4.166666666666667,14929.369183590406,-1.7127659574468086,2.015957446808511,0.30818411628396886,1.260198176232261,0.30818411628396875,0.8333333333333334,2.5,29623.409358927463,-1.8595744680851063,2.473404255319149,0.016526227090794147,1.427299104951035,0.016526227090794342,0.8333333333333334,3.3333333333333335,34537.99310742243
