ID,label,time,acc_x_min,acc_x_max,acc_x_avg,acc_x_std,acc_x_AUC,acc_x_pk,acc_x_cn,acc_x_pw,acc_y_min,acc_y_max,acc_y_avg,acc_y_std,acc_y_AUC,acc_y_pk,acc_y_cn,acc_y_pw,acc_z_min,acc_z_max,acc_z_avg,acc_z_std,acc_z_AUC,acc_z_pk,acc_z_cn,acc_z_pw
1,walking,2.75,1.5720506557372225,-0.8885366058048881,0.9761720121746184,-1.5034068471150548,0.9761720121746194,-0.4910957862965586,-1.1977452616526911,-1.522052128516328,0.178569951843498,0.1007176700889009,-0.2493188371226827,-0.1974533434916262,-0.2493188371226827,-0.4910957862965586,0.2778376303669722,0.0863319161895437,0.8303593133421756,0.1798146713378016,1.4897634739072256,-0.3813820297354879,1.4897634739072256,-0.4910957862965586,-0.4599538156428595,-0.6266790141080402
3,walking,3.168,1.1870356505940758,-0.8885366058048881,0.4125276416771263,-1.1437591700212757,0.4125276416771273,-0.4910957862965586,-1.1977452616526911,-1.4787361651573412,0.178569951843498,0.7074891865188262,0.9000822187450271,0.6788989758993461,0.9000822187450268,-0.4910957862965586,-1.1977452616526911,-0.2930353210271161,-0.6022092083325791,0.1798146713378016,0.2784772242301518,0.5519335746141063,0.2784772242301515,-0.4910957862965586,-1.1977452616526911,-0.2802987089213931
4,walking,3.376,1.1870356505940758,-1.0803197458193468,-0.0267605845162685,-1.5062167011304108,-0.0267605845162685,-0.4910957862965586,0.2778376303669722,-1.276301578364322,0.6896431693304671,0.7074891865188262,1.470960684306842,0.3178200632731105,1.4709606843068417,-0.4910957862965586,-0.4599538156428595,0.0508511782708446,-0.6022092083325791,0.0346229156206409,-0.1907724564199295,0.2260189533115746,-0.1907724564199291,-0.4910957862965586,0.2778376303669722,0.2729413660964643
5,walking,3.584,1.1870356505940758,-0.8516969065930714,0.2095043745278088,-1.2436193743902306,0.209504374527809,-0.4910957862965586,0.2778376303669722,-1.2287070732812555,-0.4360859827632009,0.7074891865188262,1.072851153094973,0.7516717772182201,1.0728511530949736,-0.4910957862965586,-0.4599538156428595,-0.1832774745481108,-0.6022092083325791,0.6641483639166884,-0.2087844744950635,0.2763187582715649,-0.2087844744950635,-0.4910957862965586,1.015629076376804,0.5262247014511092
6,walking,3.792,1.1870356505940758,-0.8516969065930714,0.6195926299554984,-1.2595783162239138,0.6195926299554984,-0.4910957862965586,-0.4599538156428595,-1.4419380430801916,-0.4360859827632009,0.7074891865188262,-0.3602025776632651,0.8386357980437197,-0.3602025776632649,-0.4910957862965586,1.015629076376804,0.5311886396615267,-0.6022092083325791,0.6641483639166884,0.4999811148029,0.4848665504171136,0.4999811148028998,-0.4910957862965586,0.2778376303669722,0.3460302138622972
7,walking,4.0,0.8557663948998451,-0.8516969065930714,0.6433450635472606,-1.2321755442483484,0.6433450635472605,-0.4910957862965586,0.2778376303669722,-1.0721752281862875,-0.4360859827632009,1.0347123971649643,-0.6857661433920322,0.6338747119812064,-0.6857661433920319,-0.4910957862965586,0.2778376303669722,1.0852595451597482,0.0847591891690256,0.6641483639166884,1.2583017196831838,-0.135600893111505,1.2583017196831838,-0.4910957862965586,0.2778376303669722,0.1721037536279263
8,walking,4.21,0.8557663948998451,-0.8516969065930714,0.5736693058224732,-1.1920420049953364,0.5736693058224728,-0.4910957862965586,-1.1977452616526911,-1.4133997057182837,-0.4360859827632009,1.0347123971649643,0.0433544907225464,1.2865292072497228,0.043354490722547,-0.4910957862965586,-1.1977452616526911,0.0718764287319229,-0.0325042641740647,0.6641483639166884,0.7545216824305281,0.3140610823127345,0.7545216824305281,-0.4910957862965586,0.2778376303669722,0.223005406243365
10,walking,4.63,0.8557663948998451,-1.4107935181606457,-0.1923539994704291,-1.6294230158577052,-0.1923539994704291,-0.4910957862965586,1.015629076376804,-1.40129782703736,-0.5611669996624975,1.0347123971649643,1.2696946872136348,0.8811959906009682,1.2696946872136354,-0.4910957862965586,0.2778376303669722,1.1776299354264363,-0.0325042641740647,-0.5461441072480018,-0.7811273317703042,-0.2096907402707617,-0.7811273317703038,-0.4910957862965586,0.2778376303669722,0.1053437487926889
12,walking,5.05,1.5319856425116667,-1.2114257341908128,0.7322336405521912,-1.6266681741703992,0.732233640552191,-0.4910957862965586,-0.4599538156428595,-1.6529989873155482,-0.5611669996624975,0.7735839409870857,-0.9348298860114488,0.6889061661908225,-0.9348298860114488,-0.4910957862965586,1.015629076376804,0.7877417204324269,0.2684719327398674,-0.0975665933158785,0.9485535844594124,-0.1186764940218811,0.948553584459413,-0.4910957862965586,0.2778376303669722,-0.060050935399527
13,walking,5.26,1.273028849712342,-1.2114257341908128,0.6661602864424306,-1.5462264576880418,0.6661602864424303,-0.4910957862965586,-1.1977452616526911,-1.5992622579797378,-0.5611669996624975,0.9155251350090862,-0.3445335863296121,1.2371093288657444,-0.3445335863296125,-0.4910957862965586,-0.4599538156428595,1.0107832579562643,0.1990910561785388,-0.0975665933158785,1.1970022825591906,-0.3570891668057807,1.1970022825591913,-0.4910957862965586,0.2778376303669722,-0.1195152045544648
14,walking,5.47,1.273028849712342,-1.2114257341908128,0.7306228096674231,-1.573418718752291,0.7306228096674224,-0.4910957862965586,-1.1977452616526911,-1.5783012191063548,-0.5611669996624975,0.9155251350090862,0.1207915245284893,1.4406013342330004,0.120791524528488,-0.4910957862965586,-1.1977452616526911,0.0749419452913476,0.0867135800580771,-0.0975665933158785,0.2693979956069135,0.2770599820985744,0.2693979956069139,-0.4910957862965586,1.015629076376804,0.1091572141843876
16,walking,5.89,1.273028849712342,-1.1030736776854688,0.2713017048343668,-1.6433240243231704,0.2713017048343668,-0.4910957862965586,0.2778376303669722,-1.397180554627035,-0.1165430724032794,0.9155251350090862,1.4414092595299142,0.7260167921283053,1.441409259529915,-0.4910957862965586,-0.4599538156428595,0.1644117111505508,0.0867135800580771,1.5071273635282634,-1.03786448696807,0.0594575054226951,-1.0378644869680704,-0.4910957862965586,3.2290034144062987,0.8518701527909646
17,walking,6.1,1.273028849712342,-1.1030736776854688,0.5491553885397297,-1.5888093033831108,0.5491553885397297,-0.4910957862965586,-0.4599538156428595,-1.4645511259108237,-0.1165430724032794,0.9155251350090862,0.5870245582489142,0.9055080912299742,0.5870245582489148,-0.4910957862965586,0.2778376303669722,0.5761752900802045,0.0867135800580771,1.7790910253566763,0.0121629472265824,1.0074980456445917,0.0121629472265838,-0.4910957862965586,-0.4599538156428595,0.3475497537641602
19,walking,6.52,1.587685782849635,-1.1030736776854688,0.680394173896927,-1.7189207200678616,0.6803941738969266,-0.4910957862965586,-0.4599538156428595,-1.6692810597091852,-0.1165430724032794,0.3564285234415121,-0.0895829890222245,0.5039568907785247,-0.0895829890222249,-0.4910957862965586,-0.4599538156428595,0.1687467175565457,0.0564205212777789,1.7790910253566763,1.1501124598953043,0.5285991816110653,1.1501124598953052,-0.4910957862965586,0.2778376303669722,0.5769816049989824
