Keuwl Accelerometer Data File
2022-11-29 11-15-56

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
99.7760162,11.406586,-0.267996,1.610370,11.522817,81.966339,358.654083
99.7772064,11.365908,-0.241675,1.495514,11.466421,82.505814,358.781891
99.7783966,11.320444,-0.215354,1.390230,11.407522,82.999985,358.910156
99.7795792,11.282159,-0.181855,1.277767,11.355742,83.539299,359.076538
99.7807693,11.241481,-0.155533,1.160519,11.302296,84.106483,359.207336
99.7819595,11.196017,-0.133998,1.055235,11.246433,84.616112,359.314301
99.7831421,11.167303,-0.122034,0.954736,11.208705,85.113731,359.373901
99.7843323,11.150554,-0.105284,0.861416,11.184273,85.582687,359.459015
99.7855225,11.117054,-0.086142,0.768096,11.143890,86.047737,359.556061
99.7867050,11.085947,-0.078963,0.655633,11.105598,86.615501,359.591888
99.7878952,11.069198,-0.074178,0.557528,11.083478,87.116653,359.616058
99.7890778,11.064412,-0.069392,0.466600,11.074464,87.585243,359.640656
99.7902603,11.052447,-0.064606,0.366102,11.058698,88.102859,359.665100
99.7914505,11.030912,-0.057428,0.272782,11.034434,88.583450,359.701721
99.7926407,11.009377,-0.062213,0.184247,11.011094,89.041229,359.676239
99.7938309,10.980663,-0.074178,0.105284,10.981419,89.450668,359.612946
99.7950134,10.956735,-0.086142,0.031107,10.957118,89.837341,359.549561
99.7962036,10.935200,-0.100499,-0.035892,10.935720,90.188049,359.473450
99.7973938,10.904093,-0.117248,-0.095713,10.905144,90.502884,359.383942
99.7985764,10.882557,-0.136391,-0.150748,10.884456,90.793564,359.281952
99.7997665,10.872986,-0.153141,-0.198604,10.875878,91.046333,359.193085
99.8009567,10.861022,-0.179462,-0.246461,10.865300,91.299767,359.053375
99.8021393,10.844273,-0.212961,-0.287139,10.850163,91.516449,358.874969
99.8033295,10.820344,-0.241675,-0.299103,10.827175,91.583008,358.720490
99.8045197,10.803595,-0.270389,-0.294317,10.810985,91.560005,358.566315
99.8057022,10.782059,-0.301496,-0.289532,10.790158,91.537598,358.398285
99.8068924,10.746166,-0.342174,-0.282353,10.755319,91.504326,358.176239
99.8080826,10.712667,-0.380459,-0.272782,10.722891,91.457718,357.966003
99.8092728,10.688739,-0.409173,-0.244068,10.699351,91.307114,357.807739
99.8104553,10.669596,-0.437887,-0.212961,10.680700,91.142487,357.649872
99.8116455,10.633704,-0.466600,-0.184247,10.645531,90.991692,357.487518
99.8128357,10.590633,-0.485743,-0.141177,10.602707,90.762924,357.373962
99.8140182,10.545170,-0.497707,-0.086142,10.557261,90.467506,357.297791
99.8152084,10.494920,-0.524028,-0.033500,10.508048,90.182655,357.141510
99.8163986,10.439885,-0.552742,0.011964,10.454515,89.934433,356.969299
99.8175812,10.384851,-0.569492,0.055035,10.400599,89.696815,356.861115
99.8187714,10.339387,-0.591027,0.105284,10.356801,89.417542,356.728394
99.8199539,10.303494,-0.607777,0.165105,10.322724,89.083557,356.624176
99.8211365,10.262816,-0.624527,0.220140,10.284158,88.773453,356.517639
99.8223267,10.212567,-0.650848,0.272782,10.236920,88.473068,356.353455
99.8235168,10.157532,-0.667598,0.330210,10.184801,88.142044,356.239685
99.8246994,10.100104,-0.686740,0.382852,10.130661,87.834198,356.110260
99.8258896,10.045070,-0.715454,0.435494,10.079928,87.523819,355.926025
99.8270798,9.987641,-0.736989,0.478565,10.026224,87.264160,355.779785
99.8282700,9.923036,-0.753739,0.516850,9.965034,87.026947,355.656250
99.8294525,9.860822,-0.780060,0.545564,9.906661,86.843102,355.476929
99.8306427,9.796216,-0.813560,0.574277,9.846702,86.656509,355.252563
99.8318329,9.729217,-0.837488,0.602991,9.783794,86.466530,355.080139
99.8330154,9.655040,-0.849452,0.631705,9.712899,86.270981,354.972046
99.8342056,9.571291,-0.868595,0.653241,9.632797,86.111549,354.814606
99.8353958,9.487542,-0.894916,0.665205,9.552844,86.007019,354.611511
99.8365784,9.408579,-0.921237,0.665205,9.476948,85.974991,354.407745
99.8377686,9.327223,-0.937986,0.660419,9.397503,85.970161,354.257385
99.8389587,9.253045,-0.949951,0.667598,9.325606,85.894821,354.138336
99.8401413,9.190832,-0.957129,0.669990,9.264792,85.852997,354.054688
99.8413315,9.119047,-0.973879,0.679562,9.196046,85.762138,353.904144
99.8425217,9.028120,-0.997807,0.698704,9.109926,85.601265,353.693146
99.8437119,8.922835,-1.009771,0.713061,9.008057,85.459824,353.543488
99.8448944,8.831908,-1.007378,0.725025,8.918693,85.337120,353.492889
99.8460846,8.745767,-0.997807,0.741775,8.833702,85.183144,353.491241
99.8472748,8.645268,-0.988236,0.763310,8.734982,84.986786,353.478851
99.8484573,8.561520,-0.990629,0.777667,8.653654,84.844116,353.399811
99.8496399,8.482556,-0.997807,0.780060,8.576590,84.781609,353.291107
99.8508301,8.401200,-0.990629,0.782453,8.495514,84.715462,353.275024
99.8520126,8.322237,-0.985843,0.780060,8.416651,84.682159,353.244293
99.8532028,8.243274,-0.983450,0.758525,8.336312,84.779411,353.196564
99.8543930,8.171490,-0.973879,0.736989,8.262254,84.882439,353.203552
99.8555756,8.116454,-0.976272,0.720240,8.206625,84.965065,353.141235
99.8567657,8.054241,-0.983450,0.703490,8.144500,85.044838,353.038452
99.8579559,7.999206,-0.985843,0.693919,8.089543,85.079140,352.974152
99.8591385,7.951350,-0.983450,0.679562,8.040705,85.151855,352.949280
99.8603287,7.908279,-0.983450,0.650848,7.995727,85.330986,352.911255
99.8615189,7.869994,-0.978664,0.622134,7.954976,85.514496,352.911438
99.8627090,7.824530,-0.973879,0.598206,7.907564,85.661438,352.905182
99.8638916,7.781459,-0.976272,0.576670,7.863636,85.794510,352.848969
99.8650818,7.740781,-0.971486,0.555135,7.821231,85.929840,352.846649
99.8662720,7.709674,-0.966700,0.533599,7.788345,86.071442,352.853088
99.8674545,7.695318,-0.966700,0.509671,7.772528,86.240219,352.839905
99.8686447,7.685746,-0.964308,0.478565,7.760774,86.464638,352.848633
99.8698349,7.661818,-0.964308,0.447458,7.735216,86.683769,352.826538
99.8710175,7.633104,-0.964308,0.421137,7.705292,86.866905,352.799835
99.8722076,7.606783,-0.954736,0.397209,7.676748,87.034088,352.846161
99.8733978,7.587641,-0.952343,0.373280,7.656278,87.205444,352.846069
99.8745804,7.578069,-0.954736,0.337388,7.645422,87.470749,352.819336
99.8757706,7.556534,-0.964308,0.306281,7.623969,87.697609,352.727661
99.8769608,7.542177,-0.964308,0.287139,7.608993,87.837326,352.713959
99.8781509,7.544570,-0.954736,0.265603,7.609376,87.999702,352.787781
99.8793335,7.542177,-0.947558,0.236889,7.605157,88.215034,352.839203
99.8805161,7.539784,-0.937986,0.208176,7.600757,88.430542,352.908569
99.8817062,7.554141,-0.935594,0.177069,7.613917,88.667412,352.939758
99.8828888,7.578069,-0.937986,0.141177,7.637204,88.940804,352.944031
99.8840790,7.604390,-0.930808,0.107677,7.661902,89.194763,353.021484
99.8852692,7.621140,-0.916451,0.078963,7.676451,89.410622,353.143036
99.8864517,7.645068,-0.911665,0.047856,7.699382,89.643867,353.199646
99.8876419,7.678568,-0.902094,0.016750,7.731394,89.875870,353.299500
99.8888321,7.709674,-0.894916,-0.011964,7.761449,90.088318,353.378906
99.8900146,7.733603,-0.902094,-0.031107,7.786100,90.228905,353.346741
99.8912048,7.764709,-0.906880,-0.052642,7.817667,90.385818,353.338318
99.8923950,7.810173,-0.914058,-0.078963,7.863876,90.575333,353.324799
99.8935776,7.865208,-0.914058,-0.119641,7.919048,90.865662,353.371094
99.8947678,7.915457,-0.909273,-0.143569,7.968805,91.032318,353.446991
99.8959579,7.965706,-0.921237,-0.160319,8.020403,91.145355,353.403046
99.8971481,8.013563,-0.935594,-0.191426,8.070265,91.359177,353.340790
99.8983307,8.061419,-0.945165,-0.217747,8.119558,91.536720,353.312866
