"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.184807125E1,1.245664627E1,-8.273445282E0,3.709735565E0
2.185813125E1,1.318024155E1,-8.039631500E0,3.776796112E0
2.186819125E1,1.358844269E1,-7.969427490E0,3.522474976E0
2.187825125E1,1.361658417E1,-8.699908447E0,3.126099243E0
2.188831225E1,1.315374664E1,-9.811796265E0,2.366578674E0
2.189837225E1,1.246922012E1,-1.072369995E1,1.814826050E0
2.190843225E1,1.189725952E1,-1.121527771E1,1.882934418E0
2.191849225E1,1.131182693E1,-1.107277405E1,2.470163269E0
2.192855225E1,1.098400864E1,-1.018646713E1,3.508104858E0
2.193861225E1,1.061487625E1,-8.437204742E0,4.365671539E0
2.194867325E1,9.787397003E0,-6.451284485E0,4.627327423E0
2.195873325E1,8.826545105E0,-4.995411987E0,4.218228149E0
2.196879325E1,8.162226562E0,-4.243076477E0,3.717818756E0
2.197885325E1,7.843838654E0,-4.094285889E0,2.930905151E0
2.198891325E1,7.474556580E0,-4.288881226E0,2.013462982E0
2.199897325E1,7.082222443E0,-4.460274811E0,1.109193420E0
2.200903425E1,6.749165039E0,-4.492906952E0,3.228785706E-1
2.201909425E1,6.590644684E0,-4.378993835E0,-3.703298950E-1
2.202915425E1,6.522087250E0,-4.103117523E0,-9.669891357E-1
2.203921425E1,6.549031219E0,-3.761378174E0,-1.512155457E0
2.204927425E1,6.706503754E0,-3.454216919E0,-1.825903015E0
2.205933425E1,6.785988464E0,-3.318598938E0,-1.733844452E0
2.206939525E1,6.801406403E0,-3.417393494E0,-1.044677582E0
2.207945525E1,6.893914032E0,-3.824247437E0,-4.131408691E-2
2.208951525E1,6.902895355E0,-4.306843872E0,8.414002991E-1
2.209957525E1,6.937174072E0,-4.602628784E0,1.607656860E0
2.210963525E1,6.998247070E0,-4.714446259E0,1.843865662E0
2.211969525E1,7.066205750E0,-4.545597382E0,1.434616699E0
2.212975625E1,7.044949951E0,-4.160597992E0,7.574249268E-1
2.213981625E1,7.067552948E0,-3.826792145E0,3.050656128E-1
2.214987625E1,7.130122833E0,-3.411405945E0,7.005432129E-2
2.215993625E1,7.117399292E0,-2.959795074E0,9.205856323E-2
2.216999625E1,7.154222717E0,-2.712060242E0,4.195774841E-1
2.218005725E1,7.250921631E0,-2.701582031E0,8.982820129E-1
2.219011725E1,7.228019257E0,-2.753973083E0,1.257534943E0
2.220017725E1,7.261998596E0,-2.850671997E0,1.457369385E0
2.221023725E1,7.301217041E0,-3.102747803E0,1.561253357E0
2.222029725E1,7.285948792E0,-3.439697113E0,1.711241455E0
2.223035725E1,7.215295715E0,-3.687731323E0,1.755100250E0
2.224041825E1,7.241042175E0,-3.944896545E0,1.662742310E0
2.225047825E1,7.532486115E0,-4.058510284E0,1.509311371E0
2.226053825E1,7.866741028E0,-3.983216858E0,1.413061523E0
2.227059825E1,8.098459167E0,-3.977977753E0,1.348395996E0
2.228065825E1,8.433612213E0,-3.866759033E0,1.306483154E0
2.229071825E1,8.884025574E0,-3.628903656E0,1.251846771E0
2.230077925E1,9.148824921E0,-3.464994507E0,1.186582489E0
2.231083925E1,9.170829163E0,-3.592229919E0,1.197360077E0
2.232089925E1,8.953331451E0,-3.892804871E0,1.270108795E0
2.233095925E1,8.701105957E0,-4.230802002E0,1.271156616E0
2.234101925E1,8.466094666E0,-4.402944031E0,9.430389404E-1
2.235108025E1,8.393046570E0,-4.476291504E0,1.004710693E0
2.236114025E1,8.571625214E0,-4.577181702E0,8.710386658E-1
2.237120025E1,8.735684052E0,-4.574187927E0,4.331991577E-1
2.238126025E1,8.837622070E0,-4.576283569E0,3.852987671E-1
2.239132025E1,8.983568573E0,-4.457730103E0,6.743476868E-1
2.240138025E1,9.183702393E0,-4.289929047E0,1.073717194E0
2.241144125E1,9.365274811E0,-4.243076477E0,1.766326904E0
2.242150125E1,9.468560028E0,-4.239184570E0,2.364183655E0
2.243156125E1,9.506880341E0,-4.271217957E0,2.766397247E0
2.244162125E1,9.525591431E0,-4.388873291E0,2.972817993E0
2.245168125E1,9.508377228E0,-4.708159332E0,3.099155273E0
2.246174225E1,9.382638702E0,-5.050497437E0,3.272345123E0
2.247180225E1,9.283245392E0,-5.253774719E0,3.362158356E0
2.248186225E1,9.258696442E0,-5.452411652E0,3.224744110E0
2.249192225E1,9.082213440E0,-5.588628387E0,3.105891266E0
2.250198225E1,8.790619812E0,-5.752836914E0,2.867287445E0
2.251204225E1,8.721164246E0,-5.883215790E0,2.603535919E0
2.252210325E1,8.510103149E0,-6.298452301E0,2.521805878E0
2.253216325E1,8.160879364E0,-6.836283875E0,2.547402649E0
2.254222325E1,7.959847412E0,-7.195387115E0,2.685864716E0
2.255228325E1,8.208031311E0,-7.344028015E0,2.852767639E0
2.256234325E1,8.601862335E0,-6.828350372E0,3.060685272E0
2.257240425E1,8.877888336E0,-6.026467896E0,2.902913361E0
2.258246425E1,8.978030090E0,-5.465284882E0,2.388433228E0
2.259252425E1,9.057215424E0,-5.147046661E0,1.984872437E0
2.260258425E1,9.133706360E0,-4.964276733E0,1.724114685E0
2.261264425E1,9.094188538E0,-4.905898132E0,1.501377869E0
2.262270425E1,9.026828613E0,-4.987777863E0,1.322050781E0
2.263276525E1,8.741372223E0,-4.990322571E0,1.226100311E0
2.264282525E1,8.487799530E0,-4.985682220E0,1.099912720E0
2.265288525E1,8.221503296E0,-5.148992615E0,1.054557037E0
2.266294525E1,7.931256866E0,-5.337450714E0,1.238524475E0
2.267300525E1,7.774981842E0,-5.432503052E0,1.418150940E0
2.268306525E1,7.661517792E0,-5.462440796E0,1.692829742E0
2.269312625E1,7.574398956E0,-5.430706787E0,1.850601654E0
2.270318625E1,7.424410858E0,-5.304968262E0,1.935325470E0
2.271324625E1,7.385342102E0,-5.213508453E0,2.014061737E0
2.272330625E1,7.383545837E0,-5.173242188E0,2.134561157E0
2.273336625E1,7.294630737E0,-5.171894989E0,2.311343536E0
2.274342725E1,7.208859100E0,-5.312752075E0,2.445913696E0
2.275348725E1,7.009922791E0,-5.356910248E0,2.562072144E0
2.276354725E1,6.836283875E0,-5.443130951E0,2.514471130E0
2.277360725E1,6.712640991E0,-5.584287415E0,2.403252411E0
2.278366725E1,6.600673828E0,-5.571713562E0,2.380649414E0
2.279372725E1,6.470594330E0,-5.378016357E0,2.350711670E0
2.280378825E1,6.455625458E0,-5.068011017E0,2.258802795E0
2.281384825E1,6.591093750E0,-4.818928986E0,2.167792053E0
2.282390825E1,6.611750793E0,-4.628524933E0,2.176174622E0
2.283396825E1,6.434369659E0,-4.538412323E0,2.133213959E0
2.284402825E1,6.257138214E0,-4.488715668E0,2.084415436E0
2.285408925E1,6.151907043E0,-4.449197845E0,2.039808197E0
2.286414925E1,6.170318756E0,-4.390220490E0,2.023641815E0
2.287420925E1,6.300248566E0,-4.225413208E0,1.961071930E0
2.288426925E1,6.360573120E0,-4.137246552E0,1.827250214E0
2.289432925E1,6.451733551E0,-4.086202698E0,1.588945770E0
2.290439025E1,6.581513672E0,-4.166884918E0,1.361568604E0
2.291445025E1,6.885681152E0,-4.172273712E0,1.168619843E0
2.292451025E1,7.123386841E0,-4.081412659E0,9.093589783E-1
2.293457025E1,7.326215057E0,-4.077820129E0,6.686595154E-1
2.294463025E1,7.421117706E0,-4.202959900E0,6.661148071E-1
2.295469025E1,7.492369537E0,-4.465513916E0,9.656419373E-1
2.296475125E1,7.546556854E0,-4.733307037E0,1.430275726E0
2.297481125E1,7.748187561E0,-5.006938019E0,1.753303986E0
2.298487125E1,8.049061890E0,-5.530698853E0,1.919159088E0
2.299493125E1,8.421188049E0,-6.097270660E0,2.031575317E0
2.300499125E1,8.732390900E0,-6.521488495E0,2.199675751E0
2.301505225E1,8.960217133E0,-6.810387726E0,2.397414551E0
2.302511225E1,9.244326324E0,-7.127578125E0,2.547103271E0
2.303517225E1,9.515861664E0,-7.311246185E0,2.710713043E0
2.304523225E1,9.757608948E0,-7.436984711E0,2.704575806E0
2.305529225E1,9.965676270E0,-7.842341766E0,2.601290588E0
2.306535225E1,1.003363495E1,-8.259973297E0,2.542612610E0
2.307541325E1,1.005264542E1,-8.531358948E0,2.478246460E0
2.308547325E1,1.015937347E1,-8.708291016E0,2.351011047E0
2.309553325E1,1.026535309E1,-8.697812805E0,2.276466064E0
2.310559325E1,1.030981064E1,-8.581205292E0,2.166145477E0
2.311565325E1,1.072025711E1,-8.687334595E0,1.779050446E0
2.312571425E1,1.121512802E1,-8.649762726E0,1.686093750E0
2.313577425E1,1.133562744E1,-8.145311737E0,1.522034912E0
2.314583425E1,1.122800125E1,-7.660320282E0,1.261576538E0
2.315589425E1,1.085228256E1,-7.627388763E0,1.137334900E0
2.316595425E1,1.027972321E1,-7.687863007E0,1.456920319E0
2.317601525E1,9.439520416E0,-7.559430084E0,2.131866760E0
2.318607525E1,8.424181824E0,-7.338040466E0,2.662513275E0
2.319613525E1,7.583679657E0,-7.018455048E0,3.015329590E0
2.320619525E1,7.036567383E0,-6.830595703E0,3.140020294E0
2.321625525E1,6.663094025E0,-6.764133911E0,3.212469635E0
2.322631525E1,6.635850677E0,-6.714437256E0,3.246598663E0
2.323637625E1,6.692433014E0,-6.468648376E0,2.996917877E0
2.324643625E1,6.804100800E0,-6.150859222E0,2.459535370E0
2.325649625E1,6.958579559E0,-5.797893219E0,1.787133636E0
2.326655654E1,6.977590027E0,-5.292394409E0,9.978250122E-1
2.327661654E1,7.065457306E0,-4.618944855E0,9.160949707E-2
2.328667754E1,7.261549530E0,-3.944447479E0,-7.217990112E-1
2.329673754E1,7.417525177E0,-3.399730225E0,-1.489253082E0
2.330679754E1,7.571405182E0,-3.086880798E0,-2.017504578E0
2.331685754E1,7.693401489E0,-2.777174835E0,-2.180365906E0
2.332691754E1,7.613767090E0,-2.741548920E0,-1.982327728E0
2.333697854E1,7.351213074E0,-3.069516907E0,-1.343755646E0
2.334703854E1,7.014263763E0,-3.582649841E0,-4.343966675E-1
2.335709854E1,6.578819275E0,-3.929628296E0,1.549278259E-1
2.336715854E1,6.444847870E0,-4.116290131E0,6.548881531E-1
2.337721854E1,6.472989349E0,-4.162394257E0,1.205293579E0
2.338727854E1,6.457122345E0,-4.058210907E0,1.638193359E0
2.339733954E1,6.500382385E0,-3.980971527E0,1.933379517E0
2.340739954E1,6.678511963E0,-3.937561798E0,1.979783020E0
2.341745954E1,6.710695038E0,-3.826043701E0,1.823358307E0
2.342751954E1,6.495292969E0,-3.793411560E0,1.436712341E0
2.343757954E1,6.517297211E0,-3.888314209E0,1.127754822E0
2.344764054E1,6.622528381E0,-3.870800629E0,1.002016296E0
2.345770054E1,6.772516479E0,-3.758534088E0,8.327183533E-1
2.346776054E1,7.014413452E0,-3.690425720E0,6.878196716E-1
2.347782054E1,7.278763733E0,-3.632645874E0,6.222560120E-1
2.348788054E1,7.452252960E0,-3.719465332E0,7.183561707E-1
2.349794154E1,7.538773041E0,-3.927682343E0,1.040486298E0
2.350800154E1,7.648195496E0,-4.109554138E0,1.396446075E0
2.351806154E1,7.714507599E0,-4.283492432E0,1.527423706E0
2.352812154E1,7.801327057E0,-4.481530609E0,1.497336273E0
2.353818154E1,7.881709900E0,-4.579726410E0,1.426234131E0
2.354824254E1,7.948022003E0,-4.541406097E0,1.302740936E0
2.355830254E1,7.988288269E0,-4.435875549E0,1.122366028E0
2.356836254E1,8.036038971E0,-4.258344727E0,7.744894409E-1
2.357842254E1,8.141120453E0,-3.906725922E0,4.653822327E-1
2.358848254E1,8.288414154E0,-3.513343964E0,2.001338196E-1
2.359854254E1,8.359965363E0,-3.244053955E0,1.170565796E-1
2.360860354E1,8.673263855E0,-2.953059082E0,2.224374390E-1
2.361866354E1,8.970545654E0,-2.586920471E0,4.703219604E-1
2.362872354E1,9.038055267E0,-2.428100739E0,7.749385071E-1
2.363878354E1,8.916208649E0,-2.680475922E0,9.624984741E-1
2.364884354E1,8.635242920E0,-3.004701691E0,1.198407898E0
2.365890454E1,8.264763336E0,-3.034639435E0,1.346000977E0
2.366896454E1,8.127947845E0,-3.133134613E0,1.311572571E0
2.367902454E1,8.208779755E0,-3.272195435E0,1.272653503E0
2.368908454E1,8.341853027E0,-3.318449249E0,1.311871948E0
2.369914454E1,8.520281982E0,-3.431015167E0,1.350341949E0
2.370920554E1,8.628955994E0,-3.710484009E0,1.411115570E0
2.371926554E1,8.700207825E0,-4.054319000E0,1.548529816E0
2.372932554E1,8.847651215E0,-4.139641571E0,1.677561493E0
2.373938554E1,8.957073669E0,-4.106410675E0,1.641636200E0
2.374944554E1,9.071136475E0,-4.097129974E0,1.589993591E0
2.375950654E1,9.165889435E0,-3.993246002E0,1.463356934E0
2.376956654E1,9.266330566E0,-4.048930206E0,1.390458527E0
2.377962654E1,9.376651154E0,-4.372407532E0,1.379680939E0
2.378968654E1,9.492510223E0,-4.728966064E0,1.547032928E0
2.379974654E1,9.632319489E0,-5.102888489E0,1.778302002E0
2.380980754E1,9.986932068E0,-5.664221191E0,2.014211426E0
2.381986754E1,1.038211029E1,-6.220614166E0,2.316133575E0
2.382992754E1,1.081381256E1,-6.649472351E0,2.679278412E0
2.383998754E1,1.121243362E1,-6.930887146E0,3.193459167E0
2.385004754E1,1.158785294E1,-6.897805939E0,3.918701019E0
2.386010854E1,1.193752579E1,-6.166726227E0,4.750371552E0
2.387016854E1,1.218481155E1,-5.033283234E0,5.141358490E0
2.388022854E1,1.222971817E1,-4.085454254E0,5.041965179E0
2.389028854E1,1.204230789E1,-3.512894897E0,4.501888275E0
2.390034854E1,1.169682632E1,-3.478765869E0,3.492686920E0
2.391040854E1,1.127275818E1,-3.954476624E0,2.515219574E0
2.392046954E1,1.078402451E1,-4.297862549E0,1.889071655E0
2.393052954E1,1.011746063E1,-4.580774231E0,1.448388062E0
2.394058954E1,9.499844971E0,-4.963528290E0,1.189426575E0
2.395064954E1,9.087153168E0,-5.169949036E0,1.091829529E0
2.396070954E1,8.852441254E0,-5.179080048E0,1.177750854E0
2.397077054E1,8.645272064E0,-5.112169189E0,1.283281403E0
2.398083054E1,8.395890656E0,-5.179678802E0,1.254990234E0
2.399089054E1,8.186925201E0,-5.172044678E0,1.106648712E0
2.400095054E1,8.065078583E0,-5.007087708E0,8.503816223E-1
2.401101054E1,8.047115936E0,-4.919519806E0,5.224136353E-1
2.402107154E1,7.944130096E0,-4.826862488E0,2.462379456E-1
2.403113154E1,7.914940796E0,-4.716242523E0,2.679428101E-2
2.404119154E1,7.990533600E0,-4.635410614E0,-1.333726501E-1
2.405125154E1,8.041577454E0,-4.354893951E0,-1.216969299E-1
2.406131154E1,8.000712433E0,-4.140240326E0,4.041595459E-2
2.407137254E1,7.989785156E0,-3.969146118E0,3.306623840E-1
2.408143254E1,7.869585114E0,-3.883374481E0,7.261399841E-1
2.409149254E1,7.646848297E0,-3.789519653E0,1.108894043E0
2.410155254E1,7.463928680E0,-3.672762451E0,1.335672455E0
2.411161254E1,7.207212524E0,-3.630101166E0,1.378932495E0
2.412167354E1,6.886728973E0,-3.659739532E0,1.410816193E0
2.413173354E1,6.625222778E0,-3.661835175E0,1.470991058E0
2.414179354E1,6.298452301E0,-3.772904205E0,1.531016235E0
2.415185354E1,6.038742371E0,-3.963907013E0,1.691632233E0
2.416191354E1,5.939049683E0,-4.018693085E0,1.873953094E0
2.417197454E1,6.089337158E0,-3.990252228E0,2.058968353E0
2.418203454E1,6.214177551E0,-3.927382965E0,2.179467773E0
2.419209454E1,6.284531250E0,-3.874243469E0,2.064656525E0
2.420215454E1,6.392905884E0,-3.788172455E0,1.947899323E0
2.421221454E1,6.537954254E0,-3.796255646E0,1.939367065E0
2.422227554E1,6.758146362E0,-3.835623779E0,2.025438080E0
2.423233554E1,7.059469757E0,-3.826193390E0,2.121538239E0
2.424239554E1,7.467072144E0,-3.836372223E0,2.196083221E0
2.425245554E1,7.927814026E0,-3.814068604E0,2.143841858E0
2.426251554E1,8.203989716E0,-3.835324402E0,2.066153412E0
2.427257617E1,8.541687469E0,-3.976480865E0,1.960173798E0
2.428263617E1,8.969348145E0,-4.070784760E0,1.953737183E0
2.429269617E1,9.295519867E0,-3.987557831E0,2.055525513E0
2.430275617E1,9.533824310E0,-4.004472656E0,2.179318085E0
2.431281617E1,9.785900116E0,-4.217030640E0,2.326761475E0
2.432287717E1,9.821376343E0,-4.498894501E0,2.411784668E0
2.433293717E1,9.626182251E0,-4.734055481E0,2.472109222E0
2.434299717E1,9.365424500E0,-4.868475952E0,2.499053192E0
2.435305717E1,9.208700409E0,-4.950954437E0,2.356100464E0
2.436311717E1,9.380992126E0,-5.121599579E0,2.053878937E0
2.437317817E1,9.719138947E0,-5.197791138E0,1.817071381E0
2.438323817E1,1.006836273E1,-5.071753235E0,1.615290985E0
2.439329817E1,1.029768585E1,-5.017565918E0,1.538051605E0
2.440335817E1,1.028451324E1,-5.117557983E0,1.592687988E0
2.441341817E1,1.012000534E1,-5.322631531E0,1.641486511E0
2.442347917E1,1.004381378E1,-5.624403992E0,1.542691956E0
2.443353917E1,1.036489609E1,-6.216722260E0,1.399739227E0
2.444359917E1,1.076770844E1,-6.804998932E0,1.430275726E0
2.445365917E1,1.094389206E1,-7.145391083E0,1.723216553E0
2.446371917E1,1.105615860E1,-7.336693268E0,2.241887970E0
2.447378017E1,1.094059891E1,-7.321275330E0,2.805466003E0
2.448384017E1,1.081051941E1,-7.050638123E0,3.538791046E0
2.449390017E1,1.088087311E1,-6.609056396E0,4.286336517E0
2.450396017E1,1.057565781E1,-5.831722870E0,4.667144623E0
2.451402017E1,1.008512787E1,-5.071753235E0,4.324806519E0
2.452408117E1,9.619446259E0,-4.601131897E0,3.286266174E0
2.453414117E1,9.092242584E0,-4.350253601E0,2.216889954E0
2.454420117E1,8.319250031E0,-4.545447693E0,1.149609375E0
2.455426117E1,7.602241058E0,-5.084177399E0,4.917274475E-1
2.456432117E1,6.969207458E0,-5.497767334E0,1.920506287E-1
2.457438217E1,6.693630524E0,-5.733078003E0,2.212399292E-1
2.458444217E1,6.818620605E0,-5.729186096E0,3.658392334E-1
2.459450217E1,7.070097656E0,-5.467380524E0,5.486091614E-1
2.460456217E1,7.265142059E0,-4.972359924E0,5.466632080E-1
2.461462217E1,7.412435760E0,-4.497098236E0,4.007167053E-1
2.462468317E1,7.446714478E0,-4.158652039E0,3.263214111E-1
2.463474317E1,7.349716187E0,-3.891158295E0,3.600013733E-1
2.464480317E1,7.188651123E0,-3.817212067E0,5.456153870E-1
2.465486317E1,6.990762634E0,-3.836821289E0,7.403604126E-1
2.466492317E1,6.814129944E0,-3.848497009E0,9.861492920E-1
2.467498417E1,6.627019043E0,-3.870950317E0,1.289867706E0
2.468504417E1,6.547684021E0,-3.833079071E0,1.427132263E0
2.469510417E1,6.696175232E0,-3.785927124E0,1.488354950E0
2.470516417E1,6.843169556E0,-3.786076813E0,1.539698181E0
2.471522417E1,6.935377808E0,-3.719465332E0,1.572330322E0
2.472528517E1,7.165299683E0,-3.576961670E0,1.621577911E0
2.473534517E1,7.572003937E0,-3.278931427E0,1.661245422E0
2.474540517E1,7.918383636E0,-3.118614807E0,1.601220245E0
2.475546517E1,8.123606873E0,-3.096011810E0,1.542242889E0
2.476552517E1,8.152197418E0,-3.225492554E0,1.471589813E0
2.477558617E1,8.137677612E0,-3.374582520E0,1.469194794E0
2.478564617E1,8.029302979E0,-3.529061279E0,1.492995300E0
2.479570617E1,7.891739044E0,-3.760180664E0,1.510359192E0
2.480576617E1,7.809559937E0,-3.973187714E0,1.606159973E0
2.481582717E1,7.789351959E0,-4.142186279E0,1.858834534E0
2.482588717E1,7.955057373E0,-4.086202698E0,2.039209442E0
2.483594717E1,7.856262817E0,-4.019591217E0,2.226919098E0
2.484600717E1,7.621401215E0,-4.080065460E0,2.172282715E0
2.485606717E1,7.648794250E0,-4.087699585E0,1.987566833E0
2.486612817E1,7.825576630E0,-3.853885803E0,1.916464691E0
2.487618817E1,7.753276978E0,-3.744463348E0,1.797911224E0
2.488624817E1,7.824977875E0,-3.705544281E0,1.649120636E0
2.489630817E1,7.709118805E0,-3.628753967E0,1.445094910E0
2.490636817E1,7.394473114E0,-3.614832916E0,1.279838562E0
2.491642917E1,7.232958984E0,-3.735332336E0,1.232237549E0
2.492648917E1,7.061864777E0,-3.799399109E0,1.248104553E0
2.493654917E1,7.026089172E0,-3.827690277E0,1.264121246E0
2.494660917E1,7.214696960E0,-3.894601135E0,1.301543427E0
2.495666917E1,7.395221558E0,-4.012855225E0,1.376986542E0
2.496673017E1,7.598648529E0,-4.189338226E0,1.414857788E0
2.497679017E1,7.858358459E0,-4.343667297E0,1.282682648E0
2.498685017E1,8.103698273E0,-4.417763214E0,1.277443542E0
2.499691017E1,8.490194550E0,-4.368216248E0,1.389111328E0
2.500697017E1,8.854536896E0,-4.219575348E0,1.461710358E0
2.501703117E1,9.151519318E0,-4.041296082E0,1.421593781E0
2.502709117E1,9.388476563E0,-4.046385498E0,1.241967316E0
2.503715117E1,9.604028320E0,-3.997437286E0,1.100810852E0
2.504721117E1,9.673633575E0,-3.812721405E0,1.040785675E0
2.505727117E1,9.610015869E0,-3.741619263E0,9.945318604E-1
2.506733217E1,9.550739136E0,-3.840862885E0,1.076112213E0
2.507739217E1,9.573940887E0,-3.975882111E0,1.219514008E0
2.508745217E1,9.587412872E0,-4.157304840E0,1.340163116E0
2.509751217E1,9.610165558E0,-4.506229248E0,1.334924011E0
2.510757317E1,9.535919952E0,-4.883594513E0,1.414109344E0
2.511763317E1,9.361233215E0,-5.222190399E0,1.746567993E0
2.512769317E1,9.167386322E0,-5.665867767E0,2.418221283E0
2.513775317E1,9.132957916E0,-6.109844513E0,3.462749176E0
2.514781317E1,9.378896484E0,-6.300997009E0,4.597090302E0
2.515787417E1,9.819131012E0,-6.300847321E0,5.353916473E0
2.516793417E1,1.057371185E1,-6.250701599E0,5.359904022E0
2.517799417E1,1.099568436E1,-6.142177277E0,4.564158783E0
2.518805417E1,1.052057236E1,-6.165828094E0,2.953957214E0
2.519811417E1,9.721683655E0,-6.341862030E0,1.379082184E0
2.520817517E1,8.966953125E0,-6.730004883E0,5.328918457E-2
2.521823517E1,8.525221710E0,-7.137457581E0,-4.559518433E-1
2.522829517E1,8.441396027E0,-7.183711395E0,-1.471440125E-1
2.523835517E1,8.790619812E0,-7.005731506E0,8.692424011E-1
2.524841517E1,9.182055817E0,-6.533164215E0,1.756297760E0
2.525847617E1,9.610614624E0,-5.866151276E0,2.129920807E0
2.526853629E1,1.013916550E1,-5.139562225E0,2.179767151E0
2.527859629E1,1.027358597E1,-4.374203796E0,2.082170105E0
2.528865629E1,1.007854156E1,-3.927832031E0,1.603465576E0
2.529871629E1,9.910740509E0,-3.842210083E0,1.128652954E0
2.530877729E1,9.682465210E0,-3.934717712E0,9.062155151E-1
2.531883729E1,9.541608124E0,-4.083657990E0,1.098415833E0
2.532889729E1,9.474547577E0,-4.215384064E0,1.480720825E0
2.533895729E1,9.317823486E0,-4.359085236E0,1.852397919E0
2.534901829E1,9.221274261E0,-4.493505707E0,2.159409485E0
2.535907829E1,8.855734406E0,-4.680017853E0,2.267335052E0
2.536913829E1,8.432265015E0,-4.960684204E0,2.136806488E0
2.537919829E1,8.165070648E0,-5.329217834E0,2.031425629E0
2.538925829E1,7.868836670E0,-5.490282898E0,2.224823456E0
2.539931929E1,7.519163818E0,-5.638175354E0,2.424807587E0
2.540937929E1,7.470514984E0,-5.762267303E0,2.658920746E0
2.541943929E1,7.480544128E0,-5.628146210E0,2.888243866E0
2.542949929E1,7.472610626E0,-5.268144836E0,2.999462585E0
2.543955929E1,7.718399506E0,-4.939727783E0,2.966680756E0
2.544962029E1,8.017776947E0,-4.594695282E0,2.855611725E0
2.545968029E1,8.133486328E0,-4.399650879E0,2.635120239E0
2.546974029E1,8.109236755E0,-4.431235199E0,2.384092255E0
2.547980029E1,8.035440216E0,-4.652026062E0,2.184257813E0
2.548986029E1,8.221952362E0,-4.926405487E0,2.073937225E0
2.549992129E1,8.138725433E0,-5.083728333E0,2.124981079E0
2.550998129E1,7.806117096E0,-5.126838684E0,2.225122833E0
2.552004129E1,7.538174286E0,-5.178930359E0,2.226170654E0
2.553010129E1,7.255861359E0,-5.130580902E0,2.139949951E0
2.554016229E1,6.921456757E0,-5.007237396E0,2.126777344E0
2.555022229E1,6.651867371E0,-4.946763153E0,2.077978821E0
2.556028229E1,6.311175842E0,-4.842280426E0,2.205064545E0
2.557034229E1,5.900879059E0,-4.773722992E0,2.354154510E0
2.558040229E1,5.576503601E0,-4.772824860E0,2.378104706E0
2.559046329E1,5.370681610E0,-4.948709106E0,2.393522644E0
2.560052329E1,5.277425537E0,-5.005740509E0,2.549797668E0
2.561058329E1,5.234614563E0,-4.850513306E0,2.713407440E0
2.562064329E1,5.274282074E0,-4.625082092E0,2.698588257E0
2.563070329E1,5.459447021E0,-4.409081268E0,2.496209106E0
2.564076429E1,5.749244385E0,-4.171076202E0,2.198627930E0
2.565082429E1,5.977070618E0,-3.964655457E0,1.781445465E0
2.566088429E1,6.061644745E0,-3.824397125E0,1.448837128E0
2.567094429E1,6.084247742E0,-3.845952301E0,1.215921478E0
2.568100529E1,6.302194519E0,-3.974834290E0,1.019978943E0
2.569106529E1,6.546037445E0,-4.005819855E0,1.079854431E0
2.570112529E1,6.876550140E0,-4.051774292E0,1.386267242E0
2.571118529E1,7.234006805E0,-4.313130798E0,1.715432739E0
2.572124529E1,7.510631561E0,-4.494403839E0,1.938019867E0
2.573130629E1,7.626939697E0,-4.696932678E0,2.068548431E0
2.574136629E1,7.776478729E0,-4.940027161E0,2.107467499E0
2.575142629E1,7.871082001E0,-5.092709656E0,2.114652557E0
2.576148629E1,7.869734802E0,-5.227429504E0,2.195933533E0
2.577154629E1,7.802823944E0,-5.301375732E0,2.261197815E0
2.578160729E1,7.803572388E0,-5.346282349E0,2.229314117E0
2.579166729E1,7.994724884E0,-5.380860443E0,2.157762909E0
2.580172729E1,8.234975281E0,-5.490133209E0,2.202968903E0
2.581178729E1,8.346942444E0,-5.686375122E0,2.307301941E0
2.582184729E1,8.387059021E0,-5.920787659E0,2.562970276E0
2.583190829E1,8.568332062E0,-6.118676147E0,2.753973083E0
2.584196829E1,8.739126892E0,-6.363267517E0,2.767445068E0
2.585202829E1,8.791517944E0,-6.588998108E0,2.686912537E0
2.586208829E1,8.762628021E0,-6.695277100E0,2.363135834E0
2.587214929E1,8.729097748E0,-6.713239746E0,1.975741425E0
2.588220929E1,8.866961060E0,-6.682104492E0,1.732347565E0
2.589226929E1,9.004674683E0,-6.512656860E0,1.741179199E0
2.590232929E1,9.005423126E0,-6.311624908E0,1.893113251E0
2.591238929E1,9.060957642E0,-6.345604248E0,2.100132751E0
2.592245029E1,9.244476013E0,-6.512507172E0,2.196382599E0
2.593251029E1,9.474547577E0,-6.803202667E0,2.187550964E0
2.594257029E1,9.564660187E0,-7.081324310E0,2.190544739E0
2.595263029E1,9.383087769E0,-7.235803070E0,2.173629913E0
2.596269129E1,9.126820679E0,-7.646249542E0,2.128274231E0
2.597275129E1,9.222771149E0,-8.226143646E0,1.985471191E0
2.598281129E1,9.468110962E0,-8.683742065E0,1.851200409E0
2.599287129E1,9.740843811E0,-9.016949158E0,1.726659393E0
2.600293129E1,1.016506165E1,-9.088650055E0,1.640289001E0
2.601299229E1,1.066113007E1,-8.600664825E0,1.606758728E0
2.602305229E1,1.112411728E1,-7.968978424E0,1.748214569E0
2.603311229E1,1.145118713E1,-7.267387390E0,1.996847534E0
2.604317229E1,1.168485123E1,-6.415209503E0,2.223625946E0
2.605323229E1,1.176014465E1,-5.553900604E0,2.458637238E0
2.606329329E1,1.151869675E1,-4.903503113E0,2.699336700E0
