Keuwl Accelerometer Data File
2022-11-29 11-52-47

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
2.2309313,11.296950,-1.813950,1.516050,11.541659,82.452126,350.877899
2.2510300,10.789950,-1.905000,2.056950,11.148232,79.367485,349.987427
2.2711284,9.784051,-2.025000,1.971000,10.183964,78.840576,348.306610
2.2912271,8.746950,-1.977000,1.645050,9.117229,79.605011,347.263916
2.3113256,8.173950,-2.185050,0.967950,8.516151,83.473633,345.033722
2.3314242,8.514000,-1.963050,0.751950,8.769675,85.081169,347.016357
2.3515227,8.766001,-1.381050,0.670950,8.899451,85.676239,351.046844
2.3716211,7.477050,-1.207950,0.124050,7.575013,89.061668,350.822906
2.3917196,6.016050,-1.558050,-0.696000,6.253383,96.390244,345.480408
2.4118183,5.322000,-2.728950,-0.889950,6.046723,98.463470,332.852722
2.4319165,7.321950,-2.145000,1.650000,7.806054,77.797089,343.671814
2.4520154,11.034000,-1.090950,4.048050,11.803646,69.943344,354.353424
2.4721136,11.779051,-0.805950,4.392000,12.597034,69.595016,356.085785
2.4922121,10.335000,-0.559050,4.086000,11.127451,68.456963,356.903717
2.5123107,9.103050,-0.478050,3.283950,9.689086,70.188126,356.993866
2.5324092,8.494950,-0.247950,1.662000,8.659555,78.934753,358.328125
2.5525076,8.899950,-0.195000,-0.199950,8.904331,91.286705,358.744843
2.5726063,9.408000,-0.382050,-1.371000,9.515044,98.284447,357.674561
2.5927050,9.537001,-0.484950,-2.113950,9.780509,102.482361,357.089050
2.6128032,9.232950,-0.339000,-2.064000,9.466910,102.592918,357.897247
2.6329019,8.541000,-0.055950,-1.482000,8.668802,99.843521,359.624664
2.6530004,7.734000,-0.097050,-0.805950,7.776486,95.948784,359.281067
2.6730986,8.161950,-0.343950,-0.064050,8.169445,90.449211,357.586945
2.6931975,8.560050,-0.334050,1.042050,8.629711,83.064529,357.765198
2.7132959,8.299050,-0.531000,1.699950,8.487993,78.446838,356.339020
2.7333946,8.722950,-0.849000,1.626000,8.913728,79.489525,354.440948
2.7534928,10.663051,-1.102950,0.783000,10.748499,85.822449,354.094513
2.7735915,12.543000,-0.519000,0.238950,12.556007,88.909554,357.630585
2.7936900,13.108050,-0.205050,0.424050,13.116510,88.147331,359.103790
2.8137884,11.865001,0.193950,1.051050,11.913042,84.938393,0.936496
2.8338869,11.058001,0.172950,2.112000,11.259211,79.188423,0.896048
2.8539855,11.700001,0.199050,2.802000,12.032492,76.533928,0.974669
2.8740840,12.523951,0.643950,2.431050,12.773958,79.028954,2.943413
2.8941822,12.552001,0.961050,1.389000,12.665136,83.703644,4.378336
