"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.237015988E1,4.558160007E-1,-1.595115215E-1,-1.121704504E-1
1.238021988E1,1.623513550E-1,-8.674729615E-2,-7.119372487E-2
1.239028087E1,-5.785495415E-2,-6.523445249E-2,-2.659194544E-2
1.240034087E1,-2.017921507E-1,-5.468620360E-2,1.198447403E-2
1.241040087E1,-2.791488171E-1,-6.747238338E-2,2.089052275E-2
1.242046087E1,-3.133659065E-1,-8.396214247E-2,1.158144325E-2
1.243052087E1,-3.285787702E-1,-8.818148822E-2,-1.641126163E-2
1.244058087E1,-3.628911972E-1,-7.669447362E-2,-5.934381485E-2
1.245064087E1,-4.069178700E-1,-4.380772263E-2,-1.159892082E-1
1.246070087E1,-4.515833557E-1,-1.315473951E-2,-1.610594690E-1
1.247076087E1,-4.870429933E-1,-4.487401806E-3,-1.953121722E-1
1.248082187E1,-5.027715564E-1,-2.264297009E-2,-2.265198827E-1
1.249088187E1,-4.792766273E-1,-5.993941799E-2,-2.317817807E-1
1.250094187E1,-4.065566361E-1,-9.784791619E-2,-2.071896195E-1
1.251100187E1,-3.051407337E-1,-1.676144451E-1,-1.641992927E-1
1.252106187E1,-1.853903681E-1,-2.672174573E-1,-1.341372728E-1
1.253112187E1,-7.165583968E-2,-3.593229651E-1,-1.427807808E-1
1.254118187E1,-1.333101839E-2,-4.161753356E-1,-1.748508513E-1
1.255124187E1,-3.082799353E-2,-4.086534679E-1,-2.163566053E-1
1.256130287E1,-1.155703068E-1,-3.503603339E-1,-2.535974681E-1
1.257136287E1,-2.430960089E-1,-2.579967976E-1,-2.898050249E-1
1.258142287E1,-3.972312510E-1,-1.249492615E-1,-3.317625821E-1
1.259148287E1,-5.396306515E-1,3.563645482E-2,-3.822308481E-1
1.260154287E1,-6.363268495E-1,2.101294249E-1,-4.319835007E-1
1.261160287E1,-6.985952258E-1,3.711812794E-1,-4.651992619E-1
1.262166287E1,-7.146756649E-1,5.150939226E-1,-4.830523133E-1
1.263172287E1,-6.925075054E-1,6.219820380E-1,-4.962923527E-1
1.264178287E1,-6.377329230E-1,6.746612787E-1,-5.150918961E-1
1.265184388E1,-5.759918094E-1,7.068971992E-1,-5.234986544E-1
1.266190388E1,-5.225126147E-1,7.136679888E-1,-5.150700212E-1
1.267196388E1,-4.945967793E-1,6.759068370E-1,-5.032217503E-1
1.268202388E1,-5.087104440E-1,6.250303388E-1,-4.850339890E-1
1.269208388E1,-5.355405211E-1,5.872285962E-1,-4.557046890E-1
1.270214388E1,-5.518355966E-1,5.447684526E-1,-4.084106684E-1
1.271220388E1,-5.568037629E-1,5.115087628E-1,-3.681880236E-1
1.272226388E1,-5.651533008E-1,4.843461514E-1,-3.290699124E-1
1.273232388E1,-5.926415324E-1,4.534766972E-1,-2.880980372E-1
1.274238488E1,-6.532598734E-1,4.051951766E-1,-2.441175282E-1
1.275244488E1,-7.564435005E-1,3.604373634E-1,-1.895323247E-1
1.276250488E1,-8.906367421E-1,3.459130228E-1,-1.354049146E-1
1.277256488E1,-1.015372038E0,3.203606904E-1,-1.063079685E-1
1.278262488E1,-1.130102396E0,3.172035217E-1,-6.844394654E-2
1.279268487E1,-1.215154529E0,3.327855468E-1,-3.359336406E-2
1.280274487E1,-1.288719296E0,3.615982831E-1,-3.887136001E-3
1.281280487E1,-1.355757475E0,4.314621091E-1,3.631992266E-2
1.282286587E1,-1.399485469E0,5.410368443E-1,9.606608003E-2
1.283292587E1,-1.424342990E0,6.514698863E-1,1.579444259E-1
1.284298587E1,-1.433579683E0,7.518071532E-1,1.937935054E-1
1.285304587E1,-1.421465635E0,8.410592079E-1,2.074555904E-1
1.286310587E1,-1.374494910E0,8.804953098E-1,2.121563405E-1
1.287316587E1,-1.294879436E0,8.707761168E-1,2.079333365E-1
1.288322587E1,-1.178663850E0,8.179784417E-1,1.857334971E-1
1.289328587E1,-1.015045166E0,7.516365647E-1,1.281084716E-1
1.290334587E1,-8.206599951E-1,6.658836007E-1,6.589941680E-2
1.291340687E1,-6.343342662E-1,5.964758396E-1,1.519798487E-2
1.292346687E1,-4.667987823E-1,5.642904639E-1,2.302695066E-5
1.293352687E1,-3.372949660E-1,5.476301312E-1,-9.581441991E-4
1.294358687E1,-2.666841745E-1,5.450229049E-1,-8.491693996E-3
1.295364687E1,-2.573433220E-1,5.674305558E-1,-4.034016747E-3
1.296370687E1,-2.894003391E-1,5.770145059E-1,6.698537618E-5
1.297376687E1,-3.524920344E-1,5.474240184E-1,-5.452102982E-3
1.298382687E1,-4.168199003E-1,5.075263977E-1,-1.757853851E-2
1.299388787E1,-4.659980536E-1,4.592344463E-1,-2.903770283E-2
1.300394787E1,-4.931606948E-1,4.125220776E-1,-3.706260771E-2
1.301400787E1,-5.144953132E-1,3.864226639E-1,-4.252053425E-2
1.302406787E1,-5.210615993E-1,3.721140325E-1,-3.970743716E-2
1.303412787E1,-5.345762968E-1,3.717199266E-1,-3.289243951E-2
1.304418787E1,-5.666260719E-1,3.875002265E-1,-4.104890302E-2
1.305424787E1,-6.389930844E-1,4.483139515E-1,-5.216261372E-2
1.306430787E1,-7.346418500E-1,5.406992435E-1,-5.887830630E-2
1.307436788E1,-8.240376115E-1,6.018723845E-1,-8.205532283E-2
1.308442888E1,-8.918741941E-1,6.425409913E-1,-1.188636646E-1
1.309448888E1,-9.577088952E-1,6.787058711E-1,-1.524743140E-1
1.310454888E1,-1.022498369E0,7.009776235E-1,-1.853851378E-1
1.311460888E1,-1.066993117E0,7.022530437E-1,-2.260005921E-1
1.312466888E1,-1.066944480E0,6.880456209E-1,-2.659059465E-1
1.313472888E1,-1.034569144E0,6.544846892E-1,-2.979835570E-1
1.314478888E1,-9.878804684E-1,6.197628975E-1,-3.416157365E-1
1.315484888E1,-9.491381645E-1,5.904536843E-1,-3.863556087E-1
1.316490988E1,-9.270672202E-1,5.706754327E-1,-4.193787873E-1
1.317496987E1,-1.025071144E0,5.938345790E-1,-4.487159550E-1
1.318502987E1,-1.086030364E0,5.351209641E-1,-4.729043841E-1
1.319508987E1,-1.085610032E0,4.951066673E-1,-4.837355614E-1
1.320514987E1,-1.068459034E0,4.784238338E-1,-4.631362557E-1
1.321520987E1,-1.046776056E0,4.543920755E-1,-4.230115116E-1
1.322526987E1,-1.036070704E0,3.690281808E-1,-3.727227747E-1
1.323532987E1,-1.039967537E0,2.571305335E-1,-3.268249929E-1
1.324539087E1,-1.064329028E0,1.606700420E-1,-3.095701039E-1
1.325545087E1,-1.084202051E0,9.264148772E-2,-2.906176150E-1
1.326551087E1,-1.072850347E0,3.972154111E-2,-2.606538534E-1
1.327557087E1,-1.018967152E0,6.168578751E-3,-2.257432491E-1
1.328563087E1,-9.275988936E-1,-3.343167482E-3,-1.946883947E-1
1.329569087E1,-8.153351545E-1,-2.974006580E-3,-1.616674662E-1
1.330575087E1,-7.214848399E-1,4.086455330E-2,-1.384913176E-1
1.331581087E1,-6.397446990E-1,1.173721328E-1,-1.055186018E-1
1.332587087E1,-5.875433087E-1,2.071331739E-1,-6.380577385E-2
1.333593187E1,-5.684580207E-1,3.010977507E-1,-2.272730879E-2
1.334599187E1,-5.811200142E-1,3.836381733E-1,-2.786624711E-3
1.335605187E1,-6.076477766E-1,4.831527770E-1,8.521956392E-3
1.336611187E1,-6.278598309E-1,5.943301916E-1,3.137747198E-2
1.337617187E1,-6.357473135E-1,6.779046655E-1,6.212101877E-2
1.338623187E1,-6.197654009E-1,7.253909707E-1,8.532807231E-2
1.339629187E1,-5.726056695E-1,7.356957793E-1,1.064962074E-1
1.340635187E1,-5.030414462E-1,7.263361216E-1,1.335997283E-1
1.341641287E1,-4.297631979E-1,7.080745697E-1,1.662391573E-1
1.342647287E1,-3.466725945E-1,6.881583929E-1,2.222116143E-1
1.343653287E1,-2.354416549E-1,6.594287157E-1,3.122729063E-1
1.344659287E1,-7.970053703E-2,6.167467833E-1,4.140413702E-1
1.345665288E1,1.248515919E-1,5.704251528E-1,4.969565868E-1
1.346671288E1,3.598912656E-1,5.009067655E-1,5.284628272E-1
1.347677288E1,5.907178521E-1,4.449391663E-1,5.287520289E-1
1.348683288E1,7.748554945E-1,3.925904632E-1,4.747151732E-1
1.349689388E1,9.176924825E-1,3.103829026E-1,3.329254389E-1
1.350695388E1,1.010988355E0,1.718428731E-1,1.434223652E-1
1.351701388E1,1.025882602E0,1.889248937E-2,-6.447931379E-2
1.352707388E1,9.762293100E-1,-1.471516043E-1,-2.518470883E-1
1.353713388E1,8.832635283E-1,-2.967057824E-1,-3.346524239E-1
1.354719388E1,7.787265182E-1,-3.930030167E-1,-3.393084407E-1
1.355725388E1,6.803262830E-1,-4.427573979E-1,-3.159754574E-1
1.356731388E1,6.206816435E-1,-4.805796146E-1,-2.987738550E-1
1.357737487E1,5.726777911E-1,-4.900549948E-1,-3.005548120E-1
1.358743487E1,5.235701799E-1,-4.550309777E-1,-3.012980819E-1
1.359749487E1,4.995999932E-1,-4.003792405E-1,-3.056694865E-1
1.360755487E1,4.802337885E-1,-3.901814520E-1,-3.421992660E-1
1.361761487E1,4.227619171E-1,-3.695414364E-1,-3.926247358E-1
1.362767487E1,3.283848166E-1,-3.240466714E-1,-4.319186211E-1
1.363773487E1,2.379946858E-1,-2.757518888E-1,-4.545374811E-1
1.364779487E1,1.635657251E-1,-2.417920828E-1,-4.509808123E-1
1.365785587E1,9.866040945E-2,-2.248962671E-1,-4.364382029E-1
1.366791587E1,4.388824105E-2,-2.065502852E-1,-4.141930938E-1
1.367797587E1,-9.081183001E-3,-1.848668009E-1,-3.880714774E-1
1.368803587E1,-5.911505595E-2,-1.607561260E-1,-3.791312575E-1
1.369809587E1,-9.879882634E-2,-1.314778626E-1,-3.726066351E-1
1.370815587E1,-1.199864000E-1,-7.832861692E-2,-3.714691997E-1
1.371821587E1,-1.340760738E-1,-6.688224617E-3,-3.706657290E-1
1.372827587E1,-1.539206207E-1,8.939356357E-2,-3.712721467E-1
1.373833587E1,-1.569369137E-1,1.836087704E-1,-3.506018817E-1
1.374839687E1,-1.291596144E-1,2.675148547E-1,-3.043816686E-1
1.375845687E1,-7.674719393E-2,3.107756078E-1,-2.379611582E-1
1.376851687E1,-1.998510584E-2,3.046742976E-1,-1.563049108E-1
1.377857687E1,3.923472017E-2,2.735439837E-1,-8.058719337E-2
1.378863687E1,1.118969396E-1,2.228360623E-1,-5.140106194E-3
1.379869687E1,2.006390691E-1,1.498896480E-1,7.281196117E-2
1.380875687E1,2.817264795E-1,6.146498024E-2,1.190801263E-1
1.381881687E1,3.218363225E-1,-1.548754144E-2,1.429541558E-1
1.382887787E1,3.141957223E-1,-7.901804894E-2,1.722127050E-1
1.383893787E1,2.605703175E-1,-1.019598693E-1,2.202919424E-1
1.384899788E1,1.674661934E-1,-9.637894481E-2,2.807060480E-1
1.385905788E1,5.315929651E-2,-6.799319386E-2,3.434002101E-1
1.386911788E1,-4.626369476E-2,-4.729217663E-2,4.169377983E-1
1.387917788E1,-1.325357556E-1,-4.588547349E-2,4.757429361E-1
1.388923788E1,-2.083833814E-1,-8.451648802E-2,5.144237280E-1
1.389929788E1,-2.564829886E-1,-1.597851664E-1,5.079747438E-1
1.390935888E1,-3.131811619E-1,-2.203984410E-1,4.656217098E-1
1.391941888E1,-3.901114464E-1,-2.319734395E-1,3.974008858E-1
1.392947888E1,-4.977119267E-1,-2.018845230E-1,3.242142797E-1
1.393953888E1,-6.209502816E-1,-1.056242958E-1,2.654307485E-1
1.394959888E1,-7.628981471E-1,1.365575846E-2,2.283949852E-1
1.395965888E1,-9.041313529E-1,1.341808736E-1,2.288309187E-1
1.396971888E1,-1.022461653E0,2.413842976E-1,2.613278925E-1
1.397977888E1,-1.106590867E0,3.260287642E-1,3.127055168E-1
1.398983987E1,-1.166646957E0,3.865136802E-1,4.035669863E-1
1.399989987E1,-1.216503978E0,4.348364770E-1,5.061701536E-1
1.400995987E1,-1.260030508E0,4.819155633E-1,6.089154482E-1
1.402001987E1,-1.326329947E0,5.130240321E-1,6.685609221E-1
1.403007987E1,-1.465856194E0,5.718252659E-1,6.634002328E-1
1.404013987E1,-1.664992571E0,6.569520831E-1,6.248119473E-1
1.405019987E1,-1.868194222E0,7.572736144E-1,5.459956527E-1
1.406025987E1,-2.025137663E0,8.464081883E-1,4.887805879E-1
1.407032087E1,-2.104845524E0,9.366094470E-1,4.791457951E-1
1.408038087E1,-2.053449392E0,1.017663240E0,5.205622911E-1
1.409044087E1,-1.865976810E0,1.077044010E0,5.997676253E-1
1.410050087E1,-1.555633903E0,1.079622746E0,6.756067872E-1
1.411056087E1,-1.182020664E0,9.942242503E-1,7.019688487E-1
1.412062087E1,-7.855527997E-1,8.657400608E-1,6.446277499E-1
1.413068087E1,-4.383442104E-1,7.378153801E-1,5.207183361E-1
1.414074087E1,-1.856338531E-1,6.825460792E-1,3.776437938E-1
1.415080187E1,-5.901358649E-2,7.211925387E-1,2.375620455E-1
1.416086187E1,-5.535201728E-2,8.406379819E-1,1.144447699E-1
1.417092187E1,-1.566804945E-1,1.030823588E0,-3.923684824E-3
1.418098187E1,-3.437132835E-1,1.213067651E0,-1.258624792E-1
1.419104187E1,-5.928280354E-1,1.368694067E0,-2.363389283E-1
1.420110187E1,-8.448004723E-1,1.431928277E0,-3.501291871E-1
1.421116187E1,-1.044865131E0,1.372952223E0,-4.494376779E-1
1.422122187E1,-1.172923446E0,1.286816835E0,-5.298530459E-1
1.423128288E1,-1.238020420E0,1.165966868E0,-5.837095976E-1
1.424134288E1,-1.273580670E0,1.080250025E0,-6.033071876E-1
1.425140288E1,-1.297194839E0,1.043137193E0,-5.803028345E-1
1.426146350E1,-1.281002283E0,1.053401232E0,-5.351195931E-1
1.427152350E1,-1.257698059E0,1.075076222E0,-4.809535444E-1
1.428158350E1,-1.256361604E0,1.119526982E0,-4.232620299E-1
1.429164350E1,-1.280677676E0,1.201924682E0,-3.946612775E-1
1.430170350E1,-1.294275761E0,1.311751246E0,-4.172675014E-1
1.431176450E1,-1.282310486E0,1.369886756E0,-4.831040502E-1
1.432182450E1,-1.239792228E0,1.356651545E0,-5.477579832E-1
1.433188450E1,-1.169116497E0,1.299491644E0,-5.887765288E-1
1.434194450E1,-1.093482614E0,1.215185881E0,-6.080016494E-1
1.435200450E1,-1.039751172E0,1.121104479E0,-6.226687431E-1
1.436206450E1,-1.027753353E0,1.009850621E0,-6.001211405E-1
1.437212450E1,-1.048845887E0,8.901188970E-1,-5.609148741E-1
1.438218450E1,-1.083641768E0,7.801195979E-1,-5.037907958E-1
1.439224550E1,-1.140361667E0,7.281011343E-1,-4.176764488E-1
1.440230550E1,-1.200156212E0,6.563645601E-1,-3.111589849E-1
1.441236550E1,-1.224906325E0,6.057799459E-1,-2.355036438E-1
1.442242550E1,-1.239040494E0,5.747624040E-1,-1.999344677E-1
1.443248550E1,-1.233245730E0,5.171539187E-1,-1.497583836E-1
1.444254550E1,-1.204011679E0,4.456854165E-1,-1.311497092E-1
1.445260550E1,-1.185165286E0,3.475913405E-1,-1.570755839E-1
1.446266550E1,-1.175178289E0,3.036112189E-1,-1.871954799E-1
1.447272650E1,-1.179860592E0,2.912418842E-1,-2.071518600E-1
1.448278650E1,-1.192353249E0,3.255905509E-1,-2.173683047E-1
1.449284650E1,-1.192398787E0,3.840061724E-1,-2.047768533E-1
1.450290650E1,-1.161907554E0,4.528043270E-1,-1.909572780E-1
1.451296650E1,-1.106027842E0,5.237067342E-1,-1.822074652E-1
1.452302650E1,-1.055589437E0,6.320663095E-1,-1.798713803E-1
1.453308650E1,-1.013334870E0,7.475343347E-1,-1.712946743E-1
1.454314650E1,-9.575709701E-1,8.367192745E-1,-1.460383832E-1
1.455320750E1,-8.744023442E-1,8.755548000E-1,-1.134644672E-1
1.456326750E1,-7.624621391E-1,8.871611357E-1,-7.945059240E-2
1.457332750E1,-6.132742167E-1,8.683184981E-1,-4.639117420E-2
1.458338750E1,-4.466039538E-1,8.503988981E-1,-1.738765836E-2
1.459344750E1,-3.107816577E-1,8.454896212E-1,1.711200457E-3
1.460350750E1,-2.072896957E-1,8.549547791E-1,6.017156411E-3
1.461356750E1,-1.459435076E-1,8.974319100E-1,7.669114973E-3
1.462362750E1,-1.166685820E-1,9.396751523E-1,-3.652324434E-3
1.463368850E1,-1.139108837E-1,9.590589404E-1,-1.568448730E-2
1.464374850E1,-1.195158884E-1,9.482564926E-1,-2.944816090E-2
1.465380850E1,-9.442811459E-2,9.278793335E-1,1.134214737E-2
1.466386850E1,1.958727278E-2,8.393862844E-1,9.788842499E-2
1.467392850E1,2.346977144E-1,6.540140510E-1,1.643843651E-1
1.468398850E1,5.044848323E-1,4.204554856E-1,1.766403019E-1
1.469404850E1,7.740321755E-1,2.281946987E-1,1.549496502E-1
1.470410950E1,1.000165462E0,1.141197979E-1,1.241390035E-1
1.471416950E1,1.157449603E0,7.511433959E-2,7.387450337E-2
1.472422950E1,1.266768336E0,6.941688061E-2,1.113396883E-2
1.473428950E1,1.327423692E0,8.606643230E-2,-6.256448478E-2
1.474434950E1,1.350847721E0,9.709918499E-2,-1.269862652E-1
1.475440950E1,1.315716147E0,1.160031036E-1,-1.805443019E-1
1.476446950E1,1.224949837E0,1.272858679E-1,-2.267404497E-1
1.477452950E1,1.077697277E0,1.028849334E-1,-2.699161470E-1
1.478459050E1,9.163856506E-1,2.777165920E-2,-3.059739172E-1
1.479465050E1,6.933888197E-1,-3.472820669E-2,-3.231859207E-1
1.480471050E1,4.928741753E-1,-1.146959066E-1,-3.268760741E-1
1.481477050E1,3.376877904E-1,-1.846361160E-1,-3.066182137E-1
1.482483050E1,2.208569646E-1,-2.205263078E-1,-2.624014020E-1
1.483489050E1,1.168493405E-1,-2.059116811E-1,-1.908609271E-1
1.484495050E1,3.661601618E-2,-1.357102096E-1,-1.159054562E-1
1.485501050E1,-2.463429049E-2,-4.069768265E-2,-5.773829296E-2
1.486507150E1,-6.037995219E-2,2.982584946E-2,-3.103056550E-2
1.487513150E1,-7.184992731E-2,8.337536454E-2,-3.599789366E-2
1.488519150E1,-8.222613484E-2,1.265132427E-1,-6.694355607E-2
1.489525150E1,-1.050917655E-1,1.899388283E-1,-8.778412640E-2
1.490531150E1,-1.240854710E-1,2.548008561E-1,-1.064743027E-1
1.491537150E1,-1.257536709E-1,2.956137955E-1,-1.129633561E-1
1.492543150E1,-1.141101271E-1,3.129085898E-1,-1.043807715E-1
1.493549150E1,-7.575394958E-2,3.021933734E-1,-7.539200038E-2
1.494555250E1,-4.073643312E-2,2.656224668E-1,-3.290851414E-2
1.495561250E1,-1.894618385E-2,2.253328115E-1,1.091513224E-2
1.496567250E1,-2.022930421E-2,1.873356402E-1,3.804381564E-2
1.497573250E1,-3.725702316E-2,1.715295166E-1,5.027358234E-2
1.498579250E1,-4.627225175E-2,1.748670489E-1,5.402993783E-2
1.499585250E1,-6.125466526E-2,1.899996698E-1,4.147792980E-2
1.500591250E1,-7.845907658E-2,2.102145106E-1,3.765303269E-2
1.501597250E1,-9.282922745E-2,2.352114618E-1,3.858487308E-2
1.502603350E1,-1.023807526E-1,2.456877381E-1,5.238927528E-2
1.503609350E1,-1.076801717E-1,2.301870733E-1,6.966041028E-2
1.504615350E1,-1.237257048E-1,1.949284077E-1,9.178342670E-2
1.505621350E1,-1.611124873E-1,1.376059949E-1,1.089072824E-1
1.506627350E1,-2.194335461E-1,7.386860251E-2,1.116629690E-1
1.507633350E1,-3.001659513E-1,6.774256006E-3,1.143048257E-1
1.508639350E1,-3.713015914E-1,-4.577562958E-2,1.283457428E-1
1.509645450E1,-4.430783093E-1,-7.730319351E-2,1.482185274E-1
1.510651450E1,-5.144004226E-1,-8.542801440E-2,1.658268273E-1
1.511657450E1,-5.699797869E-1,-5.816070735E-2,1.826055348E-1
1.512663450E1,-5.784152150E-1,5.520163476E-2,2.062751353E-1
1.513669450E1,-5.649934411E-1,1.966162920E-1,2.074727565E-1
1.514675450E1,-5.536162257E-1,3.621972203E-1,1.813764572E-1
1.515681450E1,-5.542356372E-1,5.258352160E-1,1.524036676E-1
1.516687450E1,-5.775898099E-1,6.466821432E-1,1.323310584E-1
1.517693550E1,-6.386970878E-1,7.067217827E-1,1.161739305E-1
1.518699550E1,-7.416435480E-1,7.047969699E-1,1.049017534E-1
1.519705550E1,-8.645364642E-1,6.510288119E-1,8.904928714E-2
1.520711550E1,-1.016498446E0,5.881248116E-1,5.151357874E-2
1.521717550E1,-1.195696950E0,5.570177436E-1,-1.021077018E-2
1.522723550E1,-1.334859848E0,5.718103647E-1,-1.245071664E-1
1.523729550E1,-1.410477638E0,6.324042082E-1,-2.709527910E-1
1.524735550E1,-1.417385936E0,7.290056944E-1,-4.374506474E-1
1.525741650E1,-1.396578193E0,8.533915281E-1,-5.872944593E-1
1.526747625E1,-1.349155903E0,9.760390520E-1,-6.686778665E-1
1.527753625E1,-1.268833995E0,1.043164253E0,-6.572715640E-1
1.528759625E1,-1.120031238E0,1.012012720E0,-5.644106269E-1
1.529765625E1,-9.078356028E-1,8.564864993E-1,-4.540167153E-1
1.530771625E1,-6.644920111E-1,6.285072565E-1,-3.843383789E-1
1.531777625E1,-4.316340089E-1,3.885210454E-1,-3.897089362E-1
1.532783625E1,-2.654923797E-1,1.966158003E-1,-4.310563505E-1
1.533789725E1,-2.297740579E-1,1.088318899E-1,-4.782321453E-1
1.534795725E1,-3.121359646E-1,1.825402975E-1,-5.200017095E-1
1.535801725E1,-4.884028435E-1,3.751837909E-1,-5.627438426E-1
1.536807725E1,-7.061333656E-1,6.620265245E-1,-5.851831436E-1
1.537813725E1,-9.773899317E-1,9.896909595E-1,-5.767382383E-1
1.538819725E1,-1.257217646E0,1.349988818E0,-5.462856293E-1
1.539825725E1,-1.470310211E0,1.623319149E0,-5.358348489E-1
1.540831825E1,-1.568996787E0,1.731962323E0,-5.435653925E-1
1.541837825E1,-1.585135221E0,1.656173825E0,-5.763270259E-1
1.542843825E1,-1.560303569E0,1.486416221E0,-6.190605164E-1
1.543849825E1,-1.536172986E0,1.262774348E0,-6.216075420E-1
1.544855825E1,-1.531096220E0,1.058489203E0,-5.909911990E-1
1.545861825E1,-1.530034661E0,8.906799555E-1,-5.358856320E-1
1.546867825E1,-1.505741239E0,7.803548574E-1,-4.658244252E-1
1.547873825E1,-1.438422918E0,6.803816557E-1,-3.774777949E-1
1.548879925E1,-1.326903462E0,5.662044287E-1,-2.813564241E-1
1.549885925E1,-1.183522582E0,4.684986174E-1,-1.979195774E-1
1.550891925E1,-1.032914758E0,4.240997732E-1,-1.310561746E-1
1.551897925E1,-8.904817104E-1,3.911117315E-1,-1.027651504E-1
1.552903925E1,-7.667197585E-1,3.878154755E-1,-1.137983054E-1
1.553909925E1,-7.021535635E-1,4.495962858E-1,-1.435841769E-1
1.554915925E1,-7.285401225E-1,5.533965826E-1,-1.674145013E-1
1.555922025E1,-7.991706729E-1,6.508699059E-1,-1.673361957E-1
1.556928025E1,-8.748410344E-1,7.399387956E-1,-1.787379682E-1
1.557934025E1,-9.663789272E-1,7.968052626E-1,-1.747080684E-1
1.558940025E1,-1.064027905E0,8.459504843E-1,-1.618918926E-1
1.559946025E1,-1.164052248E0,8.807422519E-1,-1.834107637E-1
1.560952025E1,-1.237987518E0,8.559759259E-1,-2.194314748E-1
1.561958025E1,-1.259373307E0,8.003541827E-1,-2.611919940E-1
1.562964025E1,-1.249639392E0,7.146371007E-1,-2.843233645E-1
1.563970125E1,-1.228276849E0,6.402310729E-1,-2.797163725E-1
1.564976125E1,-1.206221581E0,5.664049983E-1,-2.607456148E-1
1.565982125E1,-1.166442990E0,5.129303336E-1,-2.205182910E-1
1.566988125E1,-1.116844296E0,4.869054258E-1,-1.738233566E-1
1.567994125E1,-1.055090427E0,5.023128390E-1,-1.444585472E-1
1.569000125E1,-9.714779258E-1,5.697010756E-1,-1.396542639E-1
1.570006125E1,-9.042970538E-1,7.059646845E-1,-1.426567137E-1
1.571012125E1,-9.035456777E-1,8.922576308E-1,-1.408027709E-1
1.572018225E1,-9.427700639E-1,1.077727079E0,-1.544280350E-1
1.573024225E1,-9.750660658E-1,1.241566777E0,-1.740282029E-1
1.574030225E1,-9.801465273E-1,1.323486686E0,-1.925491542E-1
1.575036225E1,-9.435999393E-1,1.283631802E0,-1.905194372E-1
1.576042225E1,-8.176369667E-1,1.190346837E0,-1.672548503E-1
1.577048225E1,-6.257357597E-1,1.114319563E0,-1.681090593E-1
1.578054225E1,-4.359583557E-1,9.308496118E-1,-3.143642545E-1
1.579060325E1,-3.413464427E-1,6.505049467E-1,-5.878819227E-1
1.580066325E1,-3.726295233E-1,3.412395418E-1,-8.440644145E-1
1.581072325E1,-4.618890285E-1,-1.471450180E-2,-9.814245701E-1
1.582078325E1,-4.189934731E-1,-3.356094360E-1,-1.060713887E0
1.583084325E1,-1.877521127E-1,-5.118471384E-1,-1.104215145E0
1.584090325E1,2.001500875E-1,-4.096152484E-1,-1.227015138E0
1.585096325E1,6.260844469E-1,-2.525417209E-1,-1.329656839E0
1.586102325E1,1.041431785E0,-3.834635019E-2,-1.326758265E0
1.587108425E1,1.266722202E0,1.430570334E-1,-1.190310836E0
1.588114425E1,1.263547182E0,2.012441754E-1,-9.232812524E-1
1.589120425E1,1.124735594E0,1.301564127E-1,-5.783101320E-1
1.590126425E1,9.580640793E-1,-5.759163946E-2,-2.314046919E-1
1.591132425E1,8.187178373E-1,-2.754054368E-1,6.859136373E-2
1.592138425E1,7.270110846E-1,-4.307052791E-1,2.808548808E-1
1.593144425E1,6.807774901E-1,-5.347843766E-1,4.346572459E-1
1.594150525E1,6.715261936E-1,-6.243432760E-1,5.820030570E-1
1.595156525E1,7.461227775E-1,-6.546667218E-1,7.472144961E-1
1.596162525E1,8.501964211E-1,-5.892491341E-1,8.501520753E-1
1.597168525E1,9.091868997E-1,-5.547631383E-1,8.472363353E-1
1.598174525E1,8.681342602E-1,-5.536507368E-1,7.334476709E-1
1.599180525E1,6.837286949E-1,-5.215381980E-1,5.697804093E-1
1.600186525E1,3.833693564E-1,-5.139622688E-1,4.057134390E-1
1.601192525E1,9.117274731E-2,-4.452872574E-1,2.194966525E-1
1.602198625E1,-8.894561976E-2,-3.416559398E-1,3.089823574E-2
1.603204625E1,-1.510087997E-1,-2.483728826E-1,-1.373284459E-1
1.604210625E1,-1.425881535E-1,-1.885263175E-1,-2.733289003E-1
1.605216625E1,-1.267877668E-1,-1.077057198E-1,-3.845888674E-1
1.606222625E1,-1.259419471E-1,5.175478011E-2,-4.849138856E-1
1.607228625E1,-1.500664502E-1,2.434871942E-1,-5.591907501E-1
1.608234625E1,-2.008484155E-1,4.702106416E-1,-6.215340495E-1
1.609240725E1,-2.566766441E-1,6.861861944E-1,-6.766082644E-1
1.610246725E1,-2.973423302E-1,8.800107837E-1,-7.570146918E-1
1.611252725E1,-3.146605194E-1,1.073842287E0,-8.437662721E-1
1.612258725E1,-3.449212015E-1,1.224093318E0,-9.181894064E-1
1.613264725E1,-3.962780535E-1,1.295371652E0,-9.426108599E-1
1.614270725E1,-4.838055074E-1,1.267899275E0,-9.061644673E-1
1.615276725E1,-6.085295081E-1,1.159520149E0,-8.264343739E-1
1.616282725E1,-7.262857556E-1,9.909199476E-1,-7.463371158E-1
1.617288825E1,-8.193568587E-1,7.915743589E-1,-7.039780617E-1
1.618294825E1,-9.186868668E-1,6.151412725E-1,-6.946684718E-1
1.619300825E1,-1.049960256E0,4.935322404E-1,-6.655245423E-1
1.620306825E1,-1.234201193E0,4.007346630E-1,-6.120786667E-1
1.621312825E1,-1.453921556E0,3.388254344E-1,-5.534223914E-1
1.622318825E1,-1.715076685E0,3.192797005E-1,-4.924154878E-1
