ID,label,time,acc_x_min,acc_x_max,acc_x_avg,acc_x_std,acc_x_AUC,acc_x_pk,acc_x_cn,acc_x_pw,acc_y_min,acc_y_max,acc_y_avg,acc_y_std,acc_y_AUC,acc_y_pk,acc_y_cn,acc_y_pw,acc_z_min,acc_z_max,acc_z_avg,acc_z_std,acc_z_AUC,acc_z_pk,acc_z_cn,acc_z_pw,gyr_x_min,gyr_x_max,gyr_x_avg,gyr_x_std,gyr_x_AUC,gyr_x_pk,gyr_x_cn,gyr_x_pw,gyr_y_min,gyr_y_max,gyr_y_avg,gyr_y_std,gyr_y_AUC,gyr_y_pk,gyr_y_cn,gyr_y_pw,gyr_z_min,gyr_z_max,gyr_z_avg,gyr_z_std,gyr_z_AUC,gyr_z_pk,gyr_z_cn,gyr_z_pw
0,Still,0.0,1.1918915456840582,0.8467726420690518,1.2011842959604138,-0.29561339306211126,5.606012351317355,-2.294688357445885,-2.568980039700558,4.44575845712205,-0.5286353631801112,-0.7365172161081271,-0.737460776232955,-0.3230208590338476,-0.33750929481807573,-2.294688357445885,-2.121841470600531,-0.12789600628310635,0.05993063943627739,-0.19990424080112598,-0.07204430433403468,-0.3169659006810198,1.7025326195854404,-2.294688357445885,-2.568980039700558,1.4392264731891082,0.8076820876118747,-0.7052730903683427,0.06837900045783245,-0.8127465882903455,0.06865509018564822,-0.5702557135144771,-0.3100145973494718,-0.8498094436278596,0.8001304087976983,-0.6987522514018604,0.06632739528992143,-0.8077354265143752,0.06661187321637346,-0.5702557135144771,-0.06237198446673522,-0.8458359396775862,0.8012092200568663,-0.7071361872159091,0.06131524595565781,-0.8116061831068225,0.06162021656991741,-0.39357406685404667,0.061449321974633285,-0.8513702248432546
1,Still,0.1,1.193233261495494,0.8190167985186895,1.1923958104781007,-0.31127120380615975,0.3580388572430951,-0.22302841700314233,-0.10971790965041091,-0.18410412474363508,-0.5223740227267454,-0.7373217333124853,-0.7353314273249786,-0.32522526218285774,-0.4445604734124214,-0.22302841700314233,-0.10971790965041091,-0.2298736239258245,0.06395578687058404,-0.20593811983381335,-0.07435081777080446,-0.31967551357379503,-0.16936459279134394,-0.22302841700314233,-0.10971790965041091,-0.21415959540739057,0.8076820876118747,-0.7052730903683427,0.06837900045783245,-0.8127465882903455,0.06865509018564822,-0.5702557135144771,-0.3100145973494718,-0.8498436976700955,0.8001304087976983,-0.6987522514018604,0.06736618271671183,-0.807662125650523,0.06764641345398094,-0.5702557135144771,-0.06237198446673522,-0.8451624462592877,0.8012092200568663,-0.7071361872159091,0.0608737612992719,-0.8114902455692868,0.061180536968934246,-0.5702557135144771,0.18527062841600156,-0.8514322576887449
2,Still,0.2,1.193233261495494,0.8190167985186895,1.1923958104781007,-0.31127120380615975,0.3580388572430951,-0.22302841700314233,-0.10971790965041091,-0.18410412474363508,-0.5223740227267454,-0.7373217333124853,-0.7353314273249786,-0.32522526218285774,-0.4445604734124214,-0.22302841700314233,-0.10971790965041091,-0.2298736239258245,0.06395578687058404,-0.20593811983381335,-0.07435081777080446,-0.31967551357379503,-0.16936459279134394,-0.22302841700314233,-0.10971790965041091,-0.21415959540739057,0.8076820876118747,-0.7052730903683427,0.06837900045783245,-0.8127465882903455,0.06865509018564822,-0.5702557135144771,-0.4338359037908402,-0.8501440742289252,0.8001304087976983,-0.6987522514018604,0.06739215240238158,-0.80766293001703,0.06767227695992112,-0.5702557135144771,-0.06237198446673522,-0.8450929430053852,0.8012092200568663,-0.7071361872159091,0.06095167035628118,-0.8115450581312653,0.0612581274867548,-0.5702557135144771,0.18527062841600156,-0.8513441758743691
3,Still,0.30000000000000004,1.193233261495494,0.8190167985186895,1.1923958104781007,-0.31127120380615975,0.3580388572430951,-0.22302841700314233,-0.10971790965041091,-0.18410412474363508,-0.5223740227267454,-0.7373217333124853,-0.7353314273249786,-0.32522526218285774,-0.4445604734124214,-0.22302841700314233,-0.10971790965041091,-0.2298736239258245,0.06395578687058404,-0.20593811983381335,-0.07435081777080446,-0.31967551357379503,-0.16936459279134394,-0.22302841700314233,-0.10971790965041091,-0.21415959540739057,0.8076820876118747,-0.7052730903683427,0.06835303077216269,-0.8125599399718688,0.06862922667970803,-0.5702557135144771,-0.3100145973494718,-0.8499382466832428,0.8001304087976983,-0.6987522514018604,0.06697663743166543,-0.8076543547678396,0.06725846086487813,-0.5702557135144771,-0.06237198446673522,-0.8449734246546307,0.8012092200568663,-0.7071361872159091,0.06108151878462998,-0.8115106210530273,0.06138744501645574,-0.39357406685404667,-0.06237198446673522,-0.851602016335838
4,Still,0.4,1.193233261495494,0.8190167985186895,1.1923958104781007,-0.31127120380615975,0.3580388572430951,-0.22302841700314233,-0.10971790965041091,-0.18410412474363508,-0.5223740227267454,-0.7373217333124853,-0.7353314273249786,-0.32522526218285774,-0.4445604734124214,-0.22302841700314233,-0.10971790965041091,-0.2298736239258245,0.06395578687058404,-0.20593811983381335,-0.07435081777080446,-0.31967551357379503,-0.16936459279134394,-0.22302841700314233,-0.10971790965041091,-0.21415959540739057,0.8076820876118747,-0.7043415419445596,0.06850884888618125,-0.8126039494207832,0.06878440771534915,-0.5702557135144771,-0.4338359037908402,-0.8500718501940748,0.8001304087976983,-0.6987522514018604,0.06710648586001423,-0.8077810823295674,0.06738777839457906,-0.5702557135144771,-0.06237198446673522,-0.8453611049212422,0.8012092200568663,-0.7071361872159091,0.06118539752730901,-0.8116501341936243,0.06149089904021648,-0.39357406685404667,0.18527062841600156,-0.8512554628206433
5,Still,0.5,1.193233261495494,0.8190167985186895,1.1923958104781007,-0.31127120380615975,0.3580388572430951,-0.22302841700314233,-0.10971790965041091,-0.18410412474363508,-0.5223740227267454,-0.7373217333124853,-0.7353314273249786,-0.32522526218285774,-0.4445604734124214,-0.22302841700314233,-0.10971790965041091,-0.2298736239258245,0.06395578687058404,-0.20593811983381335,-0.07435081777080446,-0.31967551357379503,-0.16936459279134394,-0.22302841700314233,-0.10971790965041091,-0.21415959540739057,0.8076820876118747,-0.7052730903683427,0.06843093982917196,-0.8128122252161416,0.06870681719752858,-0.5702557135144771,-0.3100145973494718,-0.8498024653806843,0.8001304087976983,-0.6987522514018604,0.06718439491702351,-0.8077025093803896,0.06746536891239963,-0.5702557135144771,-0.06237198446673522,-0.8449567253624977,0.8012092200568663,-0.7071361872159091,0.061237336898648534,-0.811559288606313,0.06154262605209686,-0.39357406685404667,0.43291324129873837,-0.851026472505931
6,Still,0.6,1.193233261495494,0.8190167985186895,1.1923958104781007,-0.31127120380615975,0.3580388572430951,-0.22302841700314233,-0.10971790965041091,-0.18410412474363508,-0.5223740227267454,-0.7373217333124853,-0.7353314273249786,-0.32522526218285774,-0.4445604734124214,-0.22302841700314233,-0.10971790965041091,-0.2298736239258245,0.06395578687058404,-0.20593811983381335,-0.07435081777080446,-0.31967551357379503,-0.16936459279134394,-0.22302841700314233,-0.10971790965041091,-0.21415959540739057,0.8076820876118747,-0.7052730903683427,0.06814527328680461,-0.8126403636785126,0.06842231863218652,-0.5702557135144771,-0.3100145973494718,-0.8502113088595807,0.8001304087976983,-0.6987522514018604,0.06640530434693072,-0.8076477160093761,0.06668946373419402,-0.5702557135144771,-0.06237198446673522,-0.8457611619524034,0.8012092200568663,-0.7071361872159091,0.061237336898648534,-0.811559288606313,0.06154262605209686,-0.39357406685404667,0.30909193485736985,-0.8511778509781535
7,Still,0.7,1.193233261495494,0.8190167985186895,1.1923958104781007,-0.31127120380615975,0.3580388572430951,-0.22302841700314233,-0.10971790965041091,-0.18410412474363508,-0.5223740227267454,-0.7373217333124853,-0.7353314273249786,-0.32522526218285774,-0.4445604734124214,-0.22302841700314233,-0.10971790965041091,-0.2298736239258245,0.06395578687058404,-0.20593811983381335,-0.07435081777080446,-0.31967551357379503,-0.16936459279134394,-0.22302841700314233,-0.10971790965041091,-0.21415959540739057,0.8076820876118747,-0.7052730903683427,0.06824915202948365,-0.8127253517294393,0.06852577265594728,-0.5702557135144771,-0.3100145973494718,-0.8502078918192124,0.8001304087976983,-0.6987522514018604,0.06648321340393999,-0.8078380226666037,0.06676705425201458,-0.5702557135144771,-0.06237198446673522,-0.8457147439923701,0.8012092200568663,-0.7071361872159091,0.06144509438400661,-0.8116842686648775,0.06174953409961835,-0.21689242019361618,0.061449321974633285,-0.8512343460794638
8,Still,0.7999999999999999,1.193233261495494,0.8190167985186895,1.1923958104781007,-0.31127120380615975,0.3580388572430951,-0.22302841700314233,-0.10971790965041091,-0.18410412474363508,-0.5223740227267454,-0.7373217333124853,-0.7353314273249786,-0.32522526218285774,-0.4445604734124214,-0.22302841700314233,-0.10971790965041091,-0.2298736239258245,0.06395578687058404,-0.20593811983381335,-0.07435081777080446,-0.31967551357379503,-0.16936459279134394,-0.22302841700314233,-0.10971790965041091,-0.21415959540739057,0.8076820876118747,-0.7052730903683427,0.06837900045783245,-0.8127171003687892,0.06865509018564822,-0.5702557135144771,-0.3100145973494718,-0.8498416682526962,0.8001304087976983,-0.6987522514018604,0.06656112246094928,-0.8078208370323119,0.06684464476983513,-0.5702557135144771,-0.06237198446673522,-0.8457780747991556,0.8012092200568663,-0.7071361872159091,0.06128927626998805,-0.8116803487522783,0.06159435306397723,-0.39357406685404667,0.061449321974633285,-0.8512176288143234
9,Still,0.8999999999999999,1.193233261495494,0.8190167985186895,1.1923958104781007,-0.31127120380615975,0.3580388572430951,-0.22302841700314233,-0.10971790965041091,-0.18410412474363508,-0.5223740227267454,-0.7373217333124853,-0.7353314273249786,-0.32522526218285774,-0.4445604734124214,-0.22302841700314233,-0.10971790965041091,-0.2298736239258245,0.06395578687058404,-0.20593811983381335,-0.07435081777080446,-0.31967551357379503,-0.16936459279134394,-0.22302841700314233,-0.10971790965041091,-0.21415959540739057,0.8076820876118747,-0.7052730903683427,0.06835303077216269,-0.8128201007100893,0.06862922667970803,-0.5702557135144771,-0.3100145973494718,-0.8499687544022065,0.8001304087976983,-0.6987522514018604,0.06697663743166543,-0.8079519240098928,0.06725846086487813,-0.5702557135144771,-0.06237198446673522,-0.8454553947398225,0.8012092200568663,-0.7071361872159091,0.06118539752730901,-0.8116501341936243,0.06149089904021648,-0.39357406685404667,0.18527062841600156,-0.8512735876174746
