Keuwl Accelerometer Data File
2022-11-29 12-10-09

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
2.8137653,12.688951,-10.651951,4.321050,17.121477,75.381844,319.987671
2.8338635,14.212050,-11.667001,4.135950,18.846947,77.323311,320.616638
2.8539619,15.024001,-12.727951,3.346050,19.972916,80.355797,319.729584
2.8740604,17.955000,-12.667951,3.685950,22.281052,80.477798,324.795532
2.8941588,19.824001,-10.551001,2.733000,22.622643,83.061256,331.976593
2.9142570,19.347000,-7.608000,1.099050,20.818167,86.973785,338.533295
2.9444017,17.686951,-4.960950,-0.799050,18.386890,92.490723,344.331909
2.9645002,14.253000,-2.973000,-2.878050,14.841493,101.181595,348.217743
2.9845984,10.243951,-1.807050,-3.433950,10.954268,108.269112,349.995850
3.0046971,7.791000,-0.985950,-3.465000,8.583590,113.808266,352.787567
3.0247951,6.649050,-0.829950,-2.835000,7.275707,112.932899,352.885010
3.0448935,6.133950,-0.916050,-2.830050,6.817161,114.527893,351.506165
3.0649920,5.640000,-0.973950,-3.430950,6.673050,120.940674,350.202454
3.0850902,5.853000,-0.721950,-3.145950,6.683998,118.077728,352.968262
3.1051886,7.069950,-1.057050,-2.416050,7.545784,108.674141,351.496521
3.1252871,8.065950,-1.386000,-1.573050,8.333969,100.879936,350.249878
3.1453850,8.833051,-1.678050,-1.369050,9.094665,98.657837,349.243469
3.1654837,9.147000,-2.458050,-1.264050,9.555493,97.601662,344.958405
3.1855819,9.862950,-2.668950,-0.097050,10.218145,90.544189,344.858185
3.2056804,11.497951,-2.371950,1.389000,11.821942,83.252541,348.343781
3.2257786,12.691051,-2.683950,1.827000,13.099782,81.982941,348.058838
3.2458768,12.238951,-3.523950,0.832950,12.763383,86.258163,343.937347
3.2659755,11.877001,-5.998050,-0.907050,13.336510,93.899841,333.205597
3.2860734,11.331000,-6.754951,-0.145050,13.192497,90.629974,329.198822
3.3061721,12.073050,-7.216950,2.608050,14.305413,79.495537,329.130127
3.3262701,12.861001,-8.544001,3.679050,15.872641,76.597778,326.402557
