Keuwl Accelerometer Data File
2022-12-12 11-24-23

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
36.8724594,12.734602,-5.594419,3.852444,14.432912,74.518883,336.283691
36.8736496,12.040684,-5.627919,4.022335,13.886350,73.162331,334.948212
36.8748360,11.397015,-5.670990,4.197011,13.403991,71.752853,333.545715
36.8760262,10.803595,-5.709275,4.386044,12.982714,70.254837,332.145294
36.8772087,10.246066,-5.740382,4.577470,12.605042,68.706474,330.740173
36.8783951,9.712467,-5.776274,4.768896,12.265388,67.119576,329.258881
36.8795853,9.212367,-5.800202,4.965107,11.965047,65.482719,327.805054
36.8807716,8.757730,-5.812166,5.158926,11.708699,63.857433,326.429321
36.8819542,8.341380,-5.821737,5.347959,11.492254,62.266911,325.087494
36.8831444,7.946564,-5.826523,5.546563,11.307547,60.625324,323.750641
36.8843307,7.556534,-5.819345,5.735596,11.129376,58.978718,322.399872
36.8855209,7.195218,-5.807381,5.915058,10.976554,57.392494,321.092407
36.8867073,6.872187,-5.795416,6.089734,10.858114,55.885654,319.858582
36.8878899,6.565906,-5.778666,6.252446,10.751613,54.441376,318.648926
36.8890800,6.278767,-5.757131,6.393622,10.651097,53.110172,317.481659
36.8902664,6.025127,-5.737988,6.515656,10.567897,51.935234,316.398315
36.8914528,5.790631,-5.718846,6.632905,10.499145,50.820156,315.357361
36.8926392,5.548956,-5.697311,6.738189,10.423697,49.727036,314.244232
36.8938255,5.309673,-5.682954,6.833901,10.353299,48.694794,313.055145
36.8950157,5.087141,-5.673382,6.915257,10.290144,47.776276,311.881561
36.8962021,4.893322,-5.673382,6.960721,10.226608,47.105698,310.777954
36.8973846,4.723432,-5.680561,6.984649,10.166853,46.606739,309.743805
36.8985748,4.567898,-5.680561,6.999006,10.105472,46.164066,308.803741
36.8997612,4.417150,-5.678168,6.982256,10.025204,45.855507,307.880005
36.9009476,4.259224,-5.692525,6.939186,9.934693,45.694809,306.804321
36.9021378,4.113262,-5.733203,6.867401,9.846306,45.776455,305.657379
36.9033203,3.991228,-5.785845,6.774081,9.761868,46.057762,304.598938
36.9045067,3.883551,-5.836094,6.664011,9.672177,46.449974,303.641235
36.9056969,3.766303,-5.888737,6.527620,9.564103,46.959705,302.602051
