Keuwl Accelerometer Data File
2022-12-12 11-10-58

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
55.1646576,3.244668,7.250253,-0.588634,7.964956,94.238197,65.890305
55.1658401,3.172883,7.223932,-0.579063,7.911238,94.197517,66.288040
55.1670265,3.103491,7.176075,-0.574277,7.839484,94.200935,66.612602
55.1682167,3.038885,7.140183,-0.564706,7.780484,94.162178,66.945244
55.1694031,2.952743,7.125826,-0.559920,7.733666,94.151871,67.492249
55.1705894,2.857030,7.109076,-0.559920,7.682128,94.179771,68.105553
55.1717758,2.768496,7.073184,-0.559920,7.616299,94.215965,68.624260
55.1729622,2.675176,7.037292,-0.569492,7.550123,94.325821,69.186058
55.1741524,2.569891,7.015756,-0.574277,7.493662,94.395180,69.882072
55.1753387,2.450250,6.991828,-0.569492,7.430593,94.395546,70.687248
55.1765213,2.321038,6.951150,-0.567099,7.350327,94.424934,71.535469
55.1777115,2.187040,6.905686,-0.564706,7.265710,94.457642,72.426941
55.1788979,2.053042,6.862615,-0.562313,7.185170,94.488571,73.344749
55.1800842,1.921437,6.821938,-0.559920,7.109449,94.517136,74.269829
55.1812744,1.794617,6.776474,-0.571885,7.033370,94.663879,75.166847
55.1824570,1.665405,6.716653,-0.591027,6.945237,94.881668,76.074272
55.1836433,1.536192,6.652047,-0.605384,6.853912,95.067360,76.996353
55.1848335,1.414158,6.582655,-0.629312,6.762191,95.339867,77.875374
55.1860199,1.287339,6.518049,-0.643669,6.675066,95.533569,78.827660
55.1872063,1.162912,6.453443,-0.648455,6.589368,95.647575,79.784912
55.1883926,1.033699,6.381658,-0.650848,6.497515,95.748886,80.799156
55.1895790,0.906880,6.312266,-0.653241,6.410450,95.848732,81.824295
55.1907692,0.784846,6.235696,-0.653241,6.318750,95.933914,82.826279
55.1919518,0.667598,6.159125,-0.650848,6.229295,95.997307,83.813766
55.1931381,0.557528,6.080163,-0.646062,6.139757,96.040192,84.760849
55.1943283,0.452243,5.998806,-0.648455,6.050678,96.152237,85.688690
55.1955147,0.342174,5.922236,-0.638884,5.966417,96.147011,86.693253
55.1967049,0.222533,5.843273,-0.617348,5.880007,96.026649,87.819031
55.1978874,0.112463,5.764310,-0.586242,5.795135,95.806030,88.882294
55.1990738,0.011964,5.680561,-0.547956,5.706941,95.509789,89.879326
55.2002640,-0.081356,5.596812,-0.524028,5.621880,95.348434,90.832802
55.2014503,-0.181855,5.517849,-0.495314,5.543019,95.126686,91.887642
55.2026329,-0.287139,5.436493,-0.449851,5.462625,94.723694,93.023376
55.2038231,-0.370888,5.359923,-0.413958,5.388663,94.405815,93.958351
55.2050095,-0.452243,5.292923,-0.385244,5.326159,94.147865,94.883667
55.2061958,-0.535992,5.221139,-0.356531,5.260674,93.886070,95.861343
55.2073860,-0.614955,5.144569,-0.318245,5.190958,93.514877,96.816498
55.2085686,-0.698704,5.070391,-0.279960,5.125957,93.130836,97.845993
55.2097588,-0.780060,5.005785,-0.244068,5.072075,92.758133,98.857262
55.2109451,-0.868595,4.945964,-0.208176,5.025968,92.373871,99.960533
55.2121315,-0.959522,4.890930,-0.169890,4.987057,91.952232,101.099541
55.2133179,-1.045663,4.833502,-0.126820,4.946942,91.468994,102.207062
55.2145042,-1.131805,4.780859,-0.081356,4.913677,90.948692,103.318817
55.2156906,-1.222732,4.730610,-0.031107,4.886176,90.364761,104.492203
55.2168808,-1.316052,4.687540,0.021535,4.868828,89.746574,105.682381
55.2180672,-1.406980,4.646862,0.074178,4.855761,89.124702,106.845299
55.2192535,-1.490728,4.596612,0.131605,4.834091,88.439964,107.968407
55.2204399,-1.581656,4.551149,0.179462,4.821493,87.866890,109.163818
55.2216263,-1.684547,4.515256,0.224925,4.824503,87.327820,110.459488
55.2228165,-1.768296,4.481757,0.277567,4.825977,86.702797,111.531921
55.2239990,-1.847259,4.450650,0.323031,4.829597,86.164864,112.541077
55.2251854,-1.931008,4.419543,0.368495,4.837039,85.630867,113.601707
