Keuwl Accelerometer Data File
2022-12-12 11-21-16

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
11.2007608,0.483350,5.986842,2.182254,6.390472,70.032593,85.384216
11.2019472,0.859023,5.922236,2.246861,6.392119,69.420616,81.746780
11.2031345,1.261018,5.864808,2.306681,6.427046,68.967209,77.865334
11.2043209,1.670190,5.816952,2.371287,6.499959,68.603760,73.979919
11.2055082,2.062613,5.776274,2.433501,6.598608,68.358994,70.349182
11.2066946,2.450250,5.752346,2.483750,6.727720,68.334854,66.928093
11.2078810,2.847459,5.733203,2.533999,6.884678,68.403755,63.588196
11.2090683,3.239882,5.704489,2.589034,7.052739,68.463356,60.405460
11.2102556,3.627519,5.685347,2.651248,7.246459,68.538994,57.460205
11.2114429,4.031906,5.694918,2.720639,7.489341,68.698959,54.702145
11.2126293,4.438686,5.728417,2.792424,7.766230,68.926834,52.229549
11.2138166,4.835895,5.761917,2.866601,8.050029,69.139229,49.993744
11.2150030,5.228317,5.804988,2.950350,8.350913,69.310905,47.991920
11.2161903,5.620740,5.871987,3.043670,8.679682,69.471939,46.252365
11.2173767,6.010770,5.943771,3.141776,9.018233,69.611710,44.678890
11.2185640,6.410372,6.017949,3.249453,9.373768,69.717209,43.191494
11.2197504,6.833901,6.123233,3.364309,9.773166,69.864632,41.860607
11.2209377,7.255038,6.228518,3.493521,10.180113,69.929802,40.646397
11.2221241,7.680961,6.336195,3.641876,10.602253,69.909729,39.519978
11.2233114,8.123632,6.477371,3.799802,11.062922,69.911461,38.567074
11.2244987,8.578269,6.620940,3.984050,11.545398,69.813507,37.661930
11.2256861,9.032906,6.769295,4.201797,12.044578,69.582779,36.848034
11.2268724,9.506684,6.917650,4.436293,12.566289,69.327164,36.041950
11.2280598,10.013963,7.063612,4.697111,13.123906,69.028412,35.198238
11.2292461,10.542776,7.214360,4.986642,13.713634,68.676910,34.383610
11.2304325,11.090733,7.369894,5.297709,14.331273,68.305305,33.604404
11.2316198,11.665010,7.515856,5.625526,14.973546,67.932564,32.793995
11.2328062,12.275180,7.640283,5.974878,15.644588,67.547745,31.898842
11.2339935,12.906885,7.752745,6.345766,16.338957,67.146103,30.991865
11.2351799,13.562519,7.846066,6.731010,17.053127,66.752220,30.049850
11.2363672,14.256437,7.932207,7.118648,17.800030,66.426613,29.091333
11.2375536,15.000606,8.006385,7.499106,18.583782,66.200981,28.090509
11.2387419,15.795022,8.051848,7.889136,19.404985,66.011574,27.011181
11.2399282,16.618153,8.044670,8.281559,20.235214,65.841347,25.831127
11.2411156,17.484356,8.006385,8.673982,21.096039,65.721878,24.603851
11.2423019,18.405592,7.927422,9.054440,21.990742,65.685890,23.301895
11.2434893,19.377077,7.805387,9.420543,22.915974,65.726631,21.940342
11.2446756,20.398813,7.645068,9.765109,23.872913,65.855110,20.544996
11.2458630,21.461226,7.420143,10.095319,24.850718,66.031235,19.072647
11.2470493,22.561924,7.144969,10.425529,25.860832,66.225395,17.572088
11.2482376,23.679373,6.829116,10.727024,26.877846,66.477898,16.087528
11.2494230,24.815964,6.477371,11.021341,27.915199,66.745560,14.628744
11.2506113,25.995625,6.068198,11.310873,28.991920,67.036865,13.139358
11.2517977,27.213572,5.618348,11.583654,30.105238,67.370407,11.665046
11.2529840,28.441090,5.146962,11.842079,31.234941,67.720245,10.257753
11.2541714,29.671001,4.644469,12.129218,32.389156,68.007584,8.896445
11.2553577,30.922447,4.101298,12.447463,33.585083,68.245850,7.555143
11.2565451,32.181072,3.531806,12.732209,34.787991,68.531204,6.263029
11.2577314,33.422947,2.947958,13.009777,35.986637,68.806618,5.040536
11.2589188,34.626537,2.366502,13.301702,37.168976,69.030487,3.909719
11.2601051,35.808590,1.782653,13.584054,38.340050,69.249168,2.849993
11.2612925,36.959538,1.213161,13.856836,39.490395,69.458160,1.880004
11.2624788,38.062630,0.669990,14.120047,40.602814,69.649612,1.008434
11.2636662,39.105900,0.165105,14.344972,41.654251,69.855927,0.241901
11.2648525,40.084564,-0.301496,14.548362,42.644085,70.052574,359.569061
11.2660398,41.010586,-0.744168,14.725430,43.580502,70.251610,358.960449
11.2672272,41.883968,-1.138984,14.852250,44.453949,70.481926,358.442291
11.2684145,42.714275,-1.478764,14.919250,45.268974,70.757385,358.017212
11.2696009,43.491943,-1.777867,14.928821,46.017166,71.069649,357.659149
11.2707882,44.216969,-2.048256,14.880964,46.698807,71.418190,357.347778
11.2719746,44.894138,-2.280360,14.785251,47.321110,71.793350,357.092194
11.2731609,45.540199,-2.498107,14.644074,47.901974,72.199165,356.860199
11.2743483,46.157547,-2.715854,14.457435,48.444942,72.636658,356.632660
11.2755346,46.736610,-2.914458,14.237295,48.943901,73.088753,356.431702
11.2767220,47.272606,-3.113062,13.981263,49.395000,73.557663,356.232330
11.2779083,47.760738,-3.311666,13.691731,49.794765,74.040176,356.033539
11.2790956,48.203411,-3.517449,13.375878,50.148335,74.530449,355.826477
11.2802820,48.619762,-3.739982,13.050455,50.479534,75.017166,355.601288
11.2814703,49.002613,-3.955336,12.710674,50.778561,75.503799,355.385284
11.2826567,49.335217,-4.177868,12.344572,51.027508,76.000114,355.159546
11.2838440,49.627140,-4.407579,11.966506,51.239410,76.494362,354.924652
11.2850304,49.875996,-4.630112,11.566905,51.408619,76.997162,354.696289
11.2862177,50.065029,-4.845466,11.143375,51.518543,77.508293,354.471924
11.2874041,50.206203,-5.051249,10.705488,51.582802,78.021782,354.254791
11.2885914,50.301918,-5.254639,10.269995,51.607822,78.521469,354.036407
11.2897778,50.349773,-5.450850,9.827323,51.588638,79.018387,353.821228
11.2909651,50.337811,-5.647061,9.367901,51.512543,79.522072,353.599121
11.2921515,50.261238,-5.857630,8.894122,51.377129,80.031052,353.352539
11.2933388,50.132027,-6.065805,8.401200,51.191738,80.554321,353.100952
11.2945251,49.940601,-6.252446,7.905886,50.947617,81.072952,352.863831
11.2957134,49.684570,-6.431907,7.408179,50.643925,81.588608,352.623810
11.2968998,49.368717,-6.620940,6.896115,50.285820,82.117714,352.361511
11.2980862,48.985867,-6.795616,6.386444,49.865643,82.641747,352.101990
11.2992735,48.543194,-6.960721,5.876772,49.390583,83.166435,351.839844
11.3004599,48.035915,-7.128219,5.362316,48.857090,83.698799,351.559265
11.3016472,47.464031,-7.290931,4.840680,48.264107,84.243805,351.267090
11.3028336,46.827538,-7.434500,4.302295,47.608822,84.815247,350.978821
11.3040209,46.133621,-7.566105,3.773481,46.901985,85.385300,350.686157
11.3052073,45.387058,-7.695318,3.263810,46.150356,85.944588,350.377075
11.3063946,44.583073,-7.831708,2.763710,45.350021,86.506126,350.036774
11.3075809,43.759941,-7.963314,2.287539,44.537395,87.055870,349.686340
11.3087683,42.924847,-8.092526,1.856830,43.720470,87.565887,349.323456
11.3099556,42.046680,-8.231310,1.466800,42.869911,88.039230,348.923523
11.3111429,41.120659,-8.374879,1.098306,41.979202,88.500793,348.488251
11.3123293,40.175491,-8.506484,0.746561,41.072956,88.958511,348.045135
11.3135166,39.211185,-8.614161,0.416351,40.148403,89.405815,347.609711
11.3147030,38.215771,-8.714660,0.122034,39.197006,89.821617,347.154022
11.3158903,37.186855,-8.810373,-0.148355,38.216579,90.222420,346.671143
11.3170767,36.122051,-8.889337,-0.413958,37.202072,90.637558,346.174713
11.3182631,35.035709,-8.970692,-0.658026,36.171913,91.042358,345.638275
11.3194504,33.939796,-9.042477,-0.873380,35.134583,91.424416,345.081421
11.3206367,32.834312,-9.102298,-1.074377,34.089561,91.806053,344.505615
11.3218241,31.731220,-9.150154,-1.244268,33.047600,92.157738,343.914337
11.3230104,30.652058,-9.193225,-1.378266,32.030666,92.466171,343.304871
11.3241987,29.599216,-9.245867,-1.452443,31.043667,92.681686,342.652832
11.3253851,28.570303,-9.291330,-1.469193,30.079054,92.799690,341.984985
11.3265724,27.567709,-9.329616,-1.435694,29.139004,92.824135,341.302856
11.3277588,26.586653,-9.363115,-1.337588,28.218914,92.716858,340.599091
11.3289461,25.634310,-9.377472,-1.184447,27.321379,92.484688,339.906616
11.3301325,24.703501,-9.379865,-0.990629,26.442884,92.146973,339.208344
11.3313198,23.799013,-9.377472,-0.758525,25.591118,91.698502,338.494171
11.3325062,22.904099,-9.372686,-0.500100,24.752678,91.157677,337.744904
11.3336935,22.040289,-9.360723,-0.227318,23.946798,90.543900,336.988617
11.3348799,21.212372,-9.346365,0.055035,23.180214,89.863968,336.221283
11.3360672,20.398813,-9.329616,0.351745,22.433836,89.101608,335.422516
11.3372536,19.621145,-9.320045,0.658026,21.732132,88.264877,334.592285
11.3384418,18.867407,-9.322437,0.973879,21.067398,87.350456,333.705902
11.3396282,18.128025,-9.327223,1.299303,20.428181,86.353333,332.773285
11.3408146,17.422142,-9.336794,1.629512,19.833357,85.287254,331.812469
11.3420019,16.756937,-9.348758,1.966900,19.288933,84.147354,330.842682
11.3431883,16.118053,-9.351151,2.313859,18.777369,82.921684,329.879150
11.3443756,15.498312,-9.348758,2.675176,18.296270,81.592400,328.901154
11.3455620,14.912070,-9.351151,3.031706,17.860714,80.227203,327.908752
11.3467493,14.359328,-9.351151,3.388237,17.467527,78.815239,326.926819
11.3479357,13.825729,-9.336794,3.751946,17.099813,77.325356,325.968048
11.3491230,13.320844,-9.310472,4.106084,16.762747,75.820946,325.048767
11.3503094,12.839887,-9.291330,4.450650,16.462070,74.314438,324.109375
11.3514967,12.361321,-9.260223,4.785645,16.169613,72.784569,323.162048
11.3526840,11.901900,-9.226724,5.120640,15.906244,71.220535,322.216034
11.3538713,11.454442,-9.183653,5.462814,15.664804,69.590240,321.278931
11.3550577,11.016556,-9.126225,5.793024,15.434106,67.954727,320.361298
11.3562450,10.600204,-9.064013,6.108876,15.226261,66.346367,319.466949
11.3574314,10.202995,-8.994620,6.419943,15.040610,64.732780,318.601685
11.3586187,9.817751,-8.927621,6.716653,14.872931,63.153454,317.718658
11.3598051,9.434899,-8.865408,6.991828,14.713886,61.628559,316.782410
11.3609915,9.049655,-8.812766,7.245467,14.562207,60.161774,315.759796
11.3621788,8.669196,-8.755338,7.467999,14.407703,58.779449,314.716736
11.3633652,8.298309,-8.685946,7.666604,14.250769,57.453884,313.692535
11.3645525,7.941778,-8.609376,7.846066,14.098012,56.183353,312.690216
11.3657389,7.590034,-8.542377,7.984849,13.940538,55.055748,311.621582
11.3669271,7.250253,-8.487342,8.087741,13.784510,54.074928,310.505371
11.3681135,6.917650,-8.427522,8.169097,13.623919,53.157719,309.380524
11.3693008,6.589834,-8.370093,8.219346,13.455186,52.347687,308.213623
