Keuwl Accelerometer Data File
2022-11-27 15-50-59

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.3459803,-1.261018,4.699504,8.432307,9.735467,29.986517,105.020348
0.3471683,-1.263410,4.699504,8.422736,9.727488,30.017845,105.047562
0.3483562,-1.263410,4.697111,8.415557,9.720116,30.027222,105.054878
0.3495441,-1.263410,4.692325,8.408379,9.711589,30.024820,105.069534
0.3507320,-1.265803,4.689932,8.401200,9.704530,30.037395,105.104126
0.3519199,-1.265803,4.692325,8.396415,9.701544,30.063353,105.096779
0.3531079,-1.268196,4.692325,8.396415,9.701857,30.066544,105.124008
0.3542958,-1.268196,4.694718,8.398808,9.705085,30.071266,105.116653
0.3554837,-1.268196,4.699504,8.403593,9.711541,30.080711,105.101959
0.3566717,-1.265803,4.709075,8.408379,9.720003,30.110527,105.045517
0.3578596,-1.263410,4.718646,8.415557,9.730541,30.133265,104.989273
0.3590475,-1.261018,4.725825,8.420342,9.737851,30.151266,104.940445
0.3602355,-1.261018,4.737789,8.427522,9.749868,30.188829,104.904396
0.3614234,-1.258625,4.747360,8.434700,9.760417,30.211466,104.848701
0.3626113,-1.253839,4.754539,8.449057,9.775700,30.198065,104.773361
0.3637992,-1.253839,4.761717,8.463413,9.791600,30.190929,104.752068
0.3649871,-1.256232,4.768896,8.477771,9.807807,30.186867,104.757713
0.3661750,-1.258625,4.773681,8.492127,9.822850,30.171167,104.770416
0.3673630,-1.258625,4.778467,8.506484,9.837588,30.152443,104.756271
0.3685509,-1.261018,4.780859,8.520842,9.851474,30.125216,104.776024
0.3697388,-1.263410,4.783252,8.535198,9.865359,30.098047,104.795753
0.3709268,-1.265803,4.788038,8.549556,9.880408,30.082579,104.808380
0.3721147,-1.270589,4.790431,8.566305,9.896677,30.051701,104.854797
0.3733026,-1.275374,4.792824,8.583055,9.912950,30.020937,104.901146
0.3744905,-1.282553,4.792824,8.599805,9.928380,29.981808,104.981255
0.3756784,-1.287339,4.792824,8.618947,9.945584,29.932896,105.034630
0.3768664,-1.289731,4.790431,8.635697,9.959262,29.876383,105.068489
0.3780543,-1.292124,4.788038,8.654840,9.975026,29.813215,105.102371
0.3792422,-1.296910,4.783252,8.673982,9.989967,29.741865,105.170204
0.3804301,-1.304088,4.780859,8.695518,10.008460,29.678574,105.257545
0.3816181,-1.311267,4.776074,8.717052,10.025832,29.604136,105.352226
0.3828060,-1.318445,4.773681,8.733803,10.040201,29.554926,105.439644
0.3839939,-1.323231,4.771288,8.743374,10.048020,29.522896,105.500397
0.3851818,-1.320838,4.764110,8.748159,10.048466,29.471966,105.495903
0.3863698,-1.318445,4.749753,8.755338,10.047606,29.379967,105.513687
0.3875577,-1.316052,4.733003,8.772088,10.053997,29.249819,105.539047
0.3887456,-1.311267,4.716253,8.793623,10.064306,29.103373,105.537605
0.3899335,-1.304088,4.697111,8.819944,10.077446,28.929422,105.516586
0.3911214,-1.299303,4.677969,8.841479,10.086790,28.772188,105.522598
0.3923094,-1.294517,4.661219,8.863015,10.097315,28.626720,105.521080
0.3934973,-1.289731,4.642076,8.882157,10.104702,28.476555,105.527161
0.3946852,-1.287339,4.622933,8.898908,10.110356,28.336226,105.560814
0.3958732,-1.284946,4.603791,8.918050,10.118181,28.189674,105.594742
0.3970611,-1.280160,4.587041,8.937193,10.126854,28.051636,105.593452
0.3982490,-1.275374,4.570291,8.958728,10.137699,27.907515,105.592163
0.3994369,-1.272982,4.553542,8.977871,10.146792,27.773211,105.618790
0.4006248,-1.272982,4.536792,8.994620,10.154120,27.648647,105.673630
0.4018128,-1.272982,4.520042,9.006584,10.157254,27.536753,105.728836
0.4030007,-1.272982,4.508078,9.016156,10.160429,27.454224,105.768509
0.4041886,-1.272982,4.493721,9.025727,10.162567,27.360231,105.816368
0.4053766,-1.272982,4.481757,9.035298,10.165788,27.277819,105.856468
0.4065645,-1.275374,4.472186,9.042477,10.168255,27.216459,105.917046
0.4077524,-1.282553,4.465007,9.047262,10.170259,27.179451,106.026474
0.4089403,-1.292124,4.457829,9.049655,10.170451,27.152029,106.164497
0.4101282,-1.304088,4.453043,9.052048,10.172010,27.139620,106.322845
0.4113162,-1.313660,4.448257,9.054440,10.173278,27.123999,106.452927
0.4125041,-1.323231,4.448257,9.054440,10.174519,27.137636,106.566254
0.4136920,-1.335195,4.448257,9.052048,10.173952,27.160942,106.707726
0.4148799,-1.349552,4.448257,9.047262,10.171590,27.194042,106.877213
0.4160679,-1.359123,4.448257,9.042477,10.168608,27.220327,106.990036
0.4172558,-1.366302,4.448257,9.040084,10.167442,27.237032,107.074570
0.4184437,-1.375873,4.445865,9.035298,10.163432,27.252056,107.195862
0.4196317,-1.385444,4.443471,9.030513,10.159432,27.267199,107.317123
0.4208196,-1.395016,4.441079,9.025727,10.155441,27.282438,107.438354
0.4220075,-1.402194,4.438686,9.018549,10.149006,27.300404,107.531479
0.4231954,-1.409373,4.436293,9.008977,10.140449,27.324631,107.624611
0.4243833,-1.409373,4.409972,8.989835,10.111939,27.248177,107.723236
0.4255713,-1.378266,4.338187,8.956335,10.046662,26.940979,107.625336
0.4267592,-1.301695,4.220939,8.920443,9.954146,26.343027,107.139236
0.4279471,-1.194018,4.058227,8.894122,9.848873,25.436762,106.395027
0.4291350,-1.076770,3.871587,8.896515,9.761998,24.308584,105.542374
0.4303230,-0.981057,3.706482,8.949157,9.735908,23.191929,104.825462
0.4315109,-0.926022,3.582056,9.052048,9.778968,22.231159,104.494598
0.4326988,-0.909273,3.505485,9.193225,9.880819,21.500992,104.541245
