Keuwl Accelerometer Data File
2022-12-12 11-09-35

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
45.5781593,3.263810,-2.237289,2.763710,4.826594,55.068233,325.569977
45.5793495,3.127419,-2.378466,2.773281,4.809256,54.784382,322.746277
45.5805359,2.986243,-2.517249,2.763710,4.784588,54.716148,319.870819
45.5817261,2.852245,-2.656033,2.742175,4.765431,54.870209,317.040070
45.5829086,2.725425,-2.792424,2.718246,4.755464,55.137787,314.304321
45.5840950,2.610569,-2.921636,2.679961,4.746918,55.627651,311.781738
45.5852852,2.512464,-3.026921,2.632105,4.733149,56.213478,309.694000
45.5864716,2.416751,-3.127419,2.584249,4.722264,56.821594,307.695496
45.5876541,2.333002,-3.239882,2.522035,4.722329,57.719410,305.757233
45.5888443,2.251646,-3.342773,2.452643,4.717998,58.677921,303.963654
45.5900307,2.170290,-3.436093,2.395216,4.717410,59.486622,302.277161
45.5912170,2.096113,-3.546163,2.340181,4.737659,60.399265,300.587036
45.5924072,2.041078,-3.649055,2.270789,4.757949,61.493263,299.220215
45.5935898,1.990828,-3.739982,2.194218,4.771316,62.620831,298.026794
45.5947800,1.942972,-3.828516,2.124826,4.790361,63.668571,296.907806
45.5959663,1.897508,-3.909872,2.057827,4.808565,64.662437,295.887848
45.5971527,1.840081,-3.986443,1.981257,4.816949,65.712875,294.777313
45.5983391,1.797010,-4.067799,1.907080,4.838717,66.788322,293.834137
45.5995255,1.758725,-4.144369,1.823331,4.857308,67.952263,292.994659
45.6007118,1.710868,-4.213761,1.739582,4.869189,69.067787,292.098114
45.6019020,1.679762,-4.292724,1.670190,4.902918,70.083382,291.370636
45.6030846,1.653440,-4.378865,1.584049,4.941411,71.302834,290.686310
45.6042747,1.617548,-4.460221,1.495514,4.974596,72.504532,289.933716
45.6054611,1.591227,-4.532006,1.409373,5.005738,73.647179,289.346619
45.6066475,1.579263,-4.587041,1.323231,5.028514,74.743217,288.997955
45.6078377,1.576870,-4.637290,1.239482,5.052454,75.799088,288.780151
45.6090202,1.586441,-4.692325,1.148555,5.084672,76.945030,288.680023
45.6102066,1.612762,-4.744967,1.060020,5.122437,78.057098,288.772339
45.6113968,1.636691,-4.783252,0.971486,5.148014,79.122437,288.889465
45.6125832,1.660619,-4.826324,0.875773,5.178613,80.263725,288.987091
45.6137657,1.701297,-4.867001,0.787239,5.215540,81.318542,289.267456
45.6149559,1.744368,-4.910072,0.696311,5.257041,82.388626,289.558258
45.6161423,1.785046,-4.953143,0.600598,5.299125,83.492157,289.818481
45.6173325,1.840081,-4.986642,0.504886,5.339233,84.573921,290.254150
45.6185188,1.909472,-5.022535,0.409173,5.388818,85.645340,290.815857
45.6197014,1.964507,-5.070391,0.313460,5.446688,86.700775,291.178711
45.6208916,2.017149,-5.120640,0.220140,5.508022,87.709442,291.500732
45.6220779,2.076970,-5.175675,0.131605,5.578417,88.648163,291.865326
45.6232643,2.141576,-5.225924,0.023928,5.647761,89.757248,292.283752
45.6244507,2.199004,-5.273781,-0.090927,5.714600,90.911697,292.634644
45.6256371,2.251646,-5.331209,-0.193819,5.790446,91.918167,292.896851
45.6268272,2.306681,-5.381458,-0.306281,5.862992,92.994484,293.201660
45.6280136,2.347359,-5.436493,-0.440279,5.937963,94.252190,293.353638
45.6292000,2.380858,-5.489135,-0.559920,6.009376,95.346260,293.448303
45.6303864,2.414358,-5.527421,-0.667598,6.068541,96.315865,293.595551
45.6315727,2.433501,-5.572884,-0.787239,6.131778,97.376373,293.589355
45.6327591,2.455036,-5.618348,-0.904487,6.197671,98.391701,293.603760
45.6339493,2.481357,-5.647061,-1.016950,6.251450,99.362152,293.721008
45.6351318,2.500500,-5.670990,-1.124627,6.299000,100.284760,293.794037
45.6363182,2.519642,-5.697311,-1.227518,6.349390,101.147095,293.857452
45.6375084,2.526821,-5.714060,-1.330409,6.387902,102.020996,293.855560
45.6386948,2.524428,-5.726025,-1.433301,6.419848,102.900627,293.791199
45.6398849,2.519642,-5.735596,-1.531407,6.449098,103.736710,293.715851
45.6410675,2.512464,-5.742774,-1.631905,6.477272,104.592537,293.629364
45.6422539,2.505285,-5.752346,-1.722832,6.506465,105.354340,293.534271
45.6434441,2.486143,-5.759524,-1.804188,6.527489,106.045372,293.347809
45.6446304,2.457429,-5.754738,-1.887937,6.536075,106.789047,293.123779
45.6458130,2.431108,-5.745167,-1.969293,6.541815,107.519577,292.936005
45.6470032,2.373680,-5.740382,-2.045863,6.540023,108.229385,292.465363
45.6481895,2.311467,-5.730810,-2.120041,6.532966,108.936150,291.966217
45.6493797,2.261217,-5.723632,-2.184647,6.530371,109.544350,291.557343
45.6505661,2.201397,-5.711668,-2.234896,6.516445,110.057472,291.077698
45.6517487,2.127219,-5.694918,-2.289931,6.496225,110.640419,290.482147
45.6529388,2.048256,-5.682954,-2.356930,6.484323,111.314156,289.820221
45.6541252,1.978864,-5.673382,-2.414358,6.475515,111.891129,289.228668
45.6553116,1.911865,-5.644669,-2.464607,6.449171,112.467468,288.711395
45.6564980,1.832902,-5.625526,-2.514857,6.428886,113.027992,288.046570
45.6576843,1.761117,-5.613562,-2.560320,6.416296,113.517799,287.417969
45.6588707,1.677369,-5.592027,-2.603391,6.392337,114.033295,286.696991
45.6600609,1.593620,-5.575277,-2.648855,6.374933,114.551498,285.951904
45.6612473,1.514657,-5.568098,-2.701497,6.371498,115.087196,285.217621
45.6624336,1.430908,-5.563313,-2.746960,6.367396,115.557098,284.424072
45.6636200,1.356730,-5.551349,-2.775674,6.353154,115.906075,283.733673
45.6648064,1.287339,-5.544170,-2.797210,6.341880,116.172134,283.072266
45.6659966,1.203590,-5.539384,-2.833102,6.337182,116.555229,282.258606
45.6671791,1.110270,-5.536992,-2.871387,6.335285,116.951576,281.338501
45.6683655,1.031307,-5.536992,-2.902494,6.336114,117.263763,280.550873
45.6695557,0.957129,-5.536992,-2.926422,6.335481,117.510429,279.807281
45.6707420,0.866202,-5.541777,-2.940779,6.333228,117.667595,278.883667
45.6719322,0.775275,-5.548956,-2.962314,6.337765,117.866096,277.953613
45.6731148,0.689133,-5.558527,-2.993421,6.350803,118.121658,277.067322
45.6743011,0.600598,-5.568098,-3.014956,6.360377,118.295670,276.156372
45.6754913,0.514457,-5.563313,-3.029314,6.355459,118.466675,275.283295
45.6766777,0.435494,-5.558527,-3.041278,6.351082,118.610954,274.479797
45.6778603,0.358923,-5.563313,-3.043670,6.351630,118.632851,273.691376
45.6790504,0.282353,-5.563313,-3.050849,6.351208,118.708740,272.905426
45.6802368,0.191426,-5.551349,-3.058027,6.340792,118.834320,271.974945
45.6814270,0.093320,-5.546563,-3.053242,6.332089,118.828239,270.963898
45.6826134,-0.000000,-5.544170,-3.041278,6.323543,118.747154,270.000000
45.6837959,-0.090927,-5.529813,-3.031706,6.307008,118.730385,269.057953
45.6849861,-0.174676,-5.505885,-3.031706,6.287808,118.826332,268.182892
45.6861725,-0.258425,-5.486742,-3.029314,6.272788,118.876900,267.303375
45.6873589,-0.339781,-5.481956,-3.022135,6.269019,118.820984,266.453247
45.6885452,-0.423530,-5.462814,-3.000600,6.247025,118.706604,265.566742
45.6897316,-0.502493,-5.434100,-2.974278,6.215165,118.590866,264.716858
45.6909180,-0.569492,-5.414958,-2.952743,6.193931,118.471107,263.996277
