"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.140828246E1,-7.719147949E0,-8.774752808E-1,1.488804016E0
2.141834346E1,-7.583829346E0,-9.511221313E-1,1.992805939E0
2.142840446E1,-7.407346344E0,-9.509724426E-1,2.264490967E0
2.143846446E1,-7.132517853E0,-8.869056702E-1,2.218087463E0
2.144852546E1,-6.836134186E0,-7.822732544E-1,2.025288391E0
2.145858646E1,-6.682104492E0,-7.427554321E-1,1.829046478E0
2.146864646E1,-6.706503754E0,-7.692503357E-1,1.706900482E0
2.147870746E1,-6.950047302E0,-9.551637268E-1,1.590292969E0
2.148876846E1,-7.225624237E0,-1.109193420E0,1.572629700E0
2.149882946E1,-7.560926971E0,-1.206640778E0,1.712588654E0
2.150888933E1,-8.051007843E0,-1.401984558E0,1.781744843E0
2.151895033E1,-8.598868561E0,-1.500479736E0,1.733096008E0
2.152901133E1,-8.991951141E0,-1.578317871E0,1.716929626E0
2.153907233E1,-9.254954224E0,-1.591640167E0,1.657802582E0
2.154913233E1,-9.455088043E0,-1.580712891E0,1.527423706E0
2.155919333E1,-9.688602448E0,-1.782792664E0,1.350791016E0
2.156925433E1,-9.832453308E0,-2.011966095E0,1.225202179E0
2.157931433E1,-9.664352875E0,-2.303559723E0,1.277443542E0
2.158937533E1,-9.246871033E0,-2.481389923E0,1.582060089E0
2.159943633E1,-8.770711212E0,-2.485730896E0,2.057471466E0
2.160949733E1,-8.607999573E0,-2.477947083E0,2.487527161E0
2.161955733E1,-8.686137085E0,-2.524200897E0,2.753374329E0
2.162961833E1,-8.738827515E0,-2.493514709E0,2.770588531E0
2.163967933E1,-8.812025299E0,-2.493215332E0,2.658771057E0
2.164974033E1,-9.097781067E0,-2.605182495E0,2.487976227E0
2.165980033E1,-9.305549011E0,-2.699785767E0,2.320175171E0
2.166986133E1,-9.279952240E0,-2.682870941E0,2.361189880E0
2.167992233E1,-9.049132233E0,-2.643951874E0,2.449655914E0
2.168998333E1,-8.770262146E0,-2.632874908E0,2.436932373E0
2.170004333E1,-8.913214874E0,-2.768343201E0,2.457290039E0
2.171010433E1,-9.467063141E0,-3.121758270E0,2.421514435E0
2.172016533E1,-1.045620621E1,-3.592080231E0,2.314187622E0
2.173022533E1,-1.146076721E1,-4.061953125E0,2.124681702E0
2.174028633E1,-1.222657471E1,-4.247716827E0,2.161505127E0
2.175034733E1,-1.262579453E1,-4.151167603E0,2.524649963E0
2.176040833E1,-1.212179260E1,-3.633244629E0,2.778072968E0
2.177046833E1,-1.128353577E1,-3.156036987E0,2.937192078E0
2.178052933E1,-1.095721436E1,-3.431763611E0,3.353326721E0
2.179059033E1,-1.140508301E1,-4.259841614E0,3.818858643E0
2.180065133E1,-1.223989700E1,-5.140759735E0,4.347858582E0
2.181071133E1,-1.289164169E1,-5.411396942E0,5.140310669E0
2.182077233E1,-1.331331482E1,-5.329666901E0,5.748196564E0
2.183083333E1,-1.349518661E1,-4.913083191E0,5.926026764E0
2.184089333E1,-1.311527664E1,-4.045637054E0,5.312153320E0
2.185095433E1,-1.215053284E1,-2.952011261E0,3.486100616E0
2.186101533E1,-1.116588043E1,-2.178419952E0,1.602717133E0
2.187107633E1,-1.022733215E1,-1.741927643E0,2.420466614E-1
2.188113633E1,-9.419162750E0,-1.534010010E0,-5.014572144E-1
2.189119733E1,-8.990753632E0,-1.727707214E0,-6.792874146E-1
2.190125833E1,-8.787476349E0,-2.184407501E0,-4.800517273E-1
2.191131933E1,-8.547225952E0,-2.591860199E0,4.243675232E-1
2.192137933E1,-8.154442749E0,-2.718347168E0,1.307381287E0
2.193144033E1,-7.979756012E0,-2.756368103E0,1.786235504E0
2.194150133E1,-8.055648193E0,-2.788401489E0,2.007325745E0
2.195156133E1,-8.114475861E0,-2.573897552E0,2.086810455E0
2.196162233E1,-7.859555969E0,-2.473905487E0,2.184856567E0
2.197168333E1,-7.512727203E0,-2.412383423E0,2.591411133E0
2.198174433E1,-6.925198975E0,-2.217039642E0,3.016976166E0
2.199180433E1,-6.364165649E0,-2.045047302E0,3.355871429E0
2.200186533E1,-6.015839996E0,-1.869013367E0,3.578608246E0
2.201192633E1,-5.861510925E0,-1.743574219E0,3.595523071E0
2.202198733E1,-5.840704193E0,-1.615141296E0,3.342998199E0
2.203204733E1,-6.034251709E0,-1.606609039E0,2.814896393E0
2.204210833E1,-6.319708099E0,-1.665137329E0,2.280507660E0
2.205216933E1,-6.631509705E0,-1.825304260E0,1.978286133E0
2.206222933E1,-7.022646332E0,-1.972747650E0,1.856738892E0
2.207229033E1,-7.362439728E0,-2.121089172E0,1.928589478E0
2.208235133E1,-7.549999695E0,-2.252515869E0,2.114802246E0
2.209241233E1,-7.724686432E0,-2.329006805E0,2.344724121E0
2.210247233E1,-7.959398346E0,-2.372117157E0,2.681523743E0
2.211253333E1,-8.144114227E0,-2.383643188E0,3.076552277E0
2.212259433E1,-8.367749176E0,-2.505190430E0,3.355721741E0
2.213265533E1,-8.636141052E0,-2.796334991E0,3.559597778E0
2.214271533E1,-8.659941559E0,-3.107238464E0,3.821553040E0
2.215277633E1,-8.571774902E0,-3.309168549E0,4.189038849E0
2.216283733E1,-8.718769226E0,-3.623215485E0,4.405638428E0
2.217289733E1,-8.655450897E0,-3.866908722E0,4.745731201E0
2.218295833E1,-8.095016327E0,-3.640279999E0,5.475763092E0
2.219301933E1,-7.748936005E0,-3.418591003E0,6.199208679E0
2.220308033E1,-7.224875793E0,-3.030298462E0,6.387367401E0
2.221314033E1,-6.798113251E0,-2.363135834E0,6.413562927E0
2.222320133E1,-6.806495819E0,-2.024689636E0,6.048921204E0
2.223326233E1,-7.220385132E0,-1.748663635E0,4.949307861E0
2.224332233E1,-7.749983826E0,-1.436113586E0,3.481310577E0
2.225338333E1,-8.344547424E0,-1.221160583E0,2.088157654E0
2.226344433E1,-8.920250244E0,-1.203048248E0,1.259630585E0
2.227350533E1,-9.502838745E0,-1.290616150E0,1.212478638E0
2.228356533E1,-1.008782227E1,-1.496138763E0,1.348096619E0
2.229362633E1,-1.067744614E1,-1.868115234E0,1.435514832E0
2.230368733E1,-1.119701569E1,-2.313888245E0,1.454225922E0
2.231374833E1,-1.155087982E1,-2.584076385E0,1.569186859E0
2.232380833E1,-1.154878418E1,-2.722688141E0,2.004032593E0
2.233386933E1,-1.135703293E1,-2.549498291E0,2.608475647E0
2.234393033E1,-1.136227203E1,-2.447260895E0,3.114423523E0
2.235399133E1,-1.157198593E1,-2.608026581E0,3.315754852E0
2.236405133E1,-1.180056061E1,-2.905607758E0,3.602259064E0
2.237411233E1,-1.202434525E1,-3.292553101E0,4.115092621E0
2.238417333E1,-1.209784241E1,-3.620221710E0,4.528682556E0
2.239423333E1,-1.213481552E1,-3.742816772E0,4.947810974E0
2.240429433E1,-1.202269867E1,-3.728746033E0,5.292095032E0
2.241435533E1,-1.182555862E1,-3.544778595E0,5.385500793E0
2.242441633E1,-1.161554535E1,-3.288361816E0,4.996908875E0
2.243447633E1,-1.157617722E1,-3.005001068E0,4.032464447E0
2.244453733E1,-1.174787018E1,-2.711311798E0,3.186423798E0
2.245459833E1,-1.166419418E1,-2.263592834E0,2.643502808E0
2.246465833E1,-1.137978561E1,-1.711840210E0,2.217039642E0
2.247471933E1,-1.126168121E1,-1.317560120E0,1.715432739E0
2.248478033E1,-1.134685410E1,-1.069226532E0,1.182391205E0
2.249484133E1,-1.155971146E1,-8.099656677E-1,5.441184998E-1
2.250490096E1,-1.177032349E1,-6.646179199E-1,-1.761836243E-1
2.251496196E1,-1.178379547E1,-9.147477722E-1,-6.420149231E-1
2.252502296E1,-1.127814697E1,-9.503736877E-1,-1.096769257E0
2.253508396E1,-1.039737854E1,-7.776329041E-1,-1.023421783E0
2.254514396E1,-9.691895599E0,-8.039781189E-1,-4.321513367E-1
2.255520496E1,-9.286538544E0,-8.946894836E-1,1.222956848E-1
2.256526596E1,-8.999136200E0,-8.785231018E-1,4.477189636E-1
2.257532596E1,-8.684640198E0,-8.464897156E-1,7.661068726E-1
2.258538696E1,-8.232131195E0,-8.304730225E-1,1.035845947E0
2.259544796E1,-7.787256317E0,-7.268884277E-1,1.165177002E0
2.260550896E1,-7.596702576E0,-7.370672607E-1,1.062789917E0
2.261556896E1,-7.658673706E0,-9.213340759E-1,9.517208862E-1
2.262562996E1,-7.685467987E0,-1.124311981E0,9.732760620E-1
2.263569096E1,-7.735014954E0,-1.276994476E0,1.334624634E0
2.264575096E1,-7.872728577E0,-1.364861755E0,1.799408112E0
2.265581196E1,-7.976313171E0,-1.423839111E0,1.942809906E0
2.266587296E1,-7.927814026E0,-1.450633392E0,2.010469208E0
2.267593396E1,-7.799979858E0,-1.314117279E0,1.954785004E0
2.268599396E1,-7.764503632E0,-1.290316772E0,1.793270874E0
2.269605496E1,-7.641758881E0,-1.326691132E0,1.528621216E0
2.270611596E1,-7.472161560E0,-1.357976074E0,1.395697632E0
2.271617596E1,-7.225474548E0,-1.383572845E0,1.466051331E0
2.272623696E1,-6.969506836E0,-1.492695923E0,1.622625732E0
2.273629796E1,-6.694828033E0,-1.554367676E0,1.982776794E0
2.274635896E1,-6.539451141E0,-1.637295227E0,2.513722687E0
2.275641896E1,-6.425088959E0,-1.742825775E0,2.973416748E0
2.276647996E1,-6.431226196E0,-1.742526398E0,3.360362091E0
2.277654096E1,-6.315816193E0,-1.773062897E0,3.272943878E0
2.278660196E1,-6.450086975E0,-1.937720490E0,2.804567871E0
2.279666196E1,-6.909032593E0,-2.066752167E0,2.236648865E0
2.280672296E1,-7.239545288E0,-2.085014191E0,1.664538574E0
2.281678396E1,-7.544311523E0,-2.215393066E0,1.349593506E0
2.282684396E1,-7.823480988E0,-2.325114899E0,1.379830627E0
2.283690496E1,-7.948920135E0,-2.513423309E0,1.803449707E0
2.284696596E1,-7.949967957E0,-2.738854523E0,2.556533661E0
2.285702696E1,-8.131690063E0,-3.163072357E0,3.181184692E0
2.286708696E1,-8.511450348E0,-3.782334595E0,3.454815674E0
2.287714796E1,-8.847202148E0,-4.336931305E0,3.691623230E0
2.288720896E1,-9.044791260E0,-4.628973999E0,4.121379547E0
2.289726996E1,-9.521549835E0,-4.815486145E0,4.873265991E0
2.290732996E1,-1.041519150E1,-4.949607239E0,5.809718628E0
2.291739096E1,-1.139744888E1,-5.070555725E0,6.701863403E0
2.292745196E1,-1.258912079E1,-5.311255188E0,7.272925873E0
2.293751196E1,-1.347617615E1,-5.487738190E0,7.340585175E0
2.294757296E1,-1.374232269E1,-5.371879120E0,6.876999207E0
2.295763396E1,-1.343770615E1,-5.065466309E0,5.858517151E0
2.296769496E1,-1.284434006E1,-4.838388519E0,4.500840454E0
2.297775496E1,-1.250858826E1,-4.891078949E0,3.342399445E0
2.298781596E1,-1.259316238E1,-5.157524872E0,2.753374329E0
2.299787696E1,-1.295316376E1,-5.565127258E0,2.725382538E0
2.300793696E1,-1.313488586E1,-5.888155518E0,3.159779205E0
2.301799796E1,-1.295825317E1,-6.061195679E0,3.625760193E0
2.302805896E1,-1.222058716E1,-5.900579681E0,3.617826691E0
2.303811996E1,-1.084794159E1,-5.473966827E0,3.472778320E0
2.304817996E1,-9.458830261E0,-5.197491760E0,3.202590179E0
2.305824096E1,-8.283025360E0,-5.015470276E0,2.816992035E0
2.306830196E1,-7.202721863E0,-4.742887115E0,2.782713318E0
2.307836196E1,-6.251599731E0,-4.301754456E0,2.802322540E0
2.308842296E1,-5.564378815E0,-3.918850708E0,2.791395264E0
2.309848396E1,-5.531447296E0,-3.470832367E0,2.711611176E0
2.310854496E1,-5.924679565E0,-3.108435974E0,2.710862732E0
2.311860496E1,-6.289770355E0,-2.803370361E0,2.928360443E0
2.312866596E1,-6.663243713E0,-2.541265411E0,2.868185577E0
2.313872696E1,-7.000642090E0,-2.492915955E0,2.237097931E0
2.314878696E1,-7.208110657E0,-2.399659882E0,1.726958771E0
2.315884796E1,-7.162455597E0,-2.230960693E0,1.498234406E0
2.316890896E1,-7.146139526E0,-2.139949951E0,1.618135071E0
2.317896996E1,-7.329508209E0,-2.161355438E0,1.964664459E0
2.318902996E1,-7.742798767E0,-2.249372406E0,2.423011322E0
2.319909096E1,-7.962541809E0,-2.279908905E0,2.813848572E0
2.320915196E1,-7.983647919E0,-2.190694427E0,2.931204529E0
2.321921196E1,-8.107290802E0,-2.241738281E0,2.806064758E0
2.322927296E1,-8.290958862E0,-2.445015564E0,2.592608643E0
2.323933396E1,-8.264014893E0,-2.554587708E0,2.521656189E0
2.324939496E1,-8.101602631E0,-2.580783234E0,2.430196381E0
2.325945496E1,-7.970774689E0,-2.734363861E0,2.323019257E0
2.326951596E1,-7.871980133E0,-3.029550018E0,2.226320343E0
2.327957696E1,-7.670648804E0,-3.293301544E0,2.477048950E0
2.328963796E1,-7.472311249E0,-3.403921509E0,3.154390411E0
2.329969796E1,-7.395520935E0,-3.598367157E0,3.557801514E0
2.330975896E1,-7.450756073E0,-3.861519928E0,3.660637665E0
2.331981996E1,-7.538773041E0,-4.021986237E0,3.784130859E0
2.332987996E1,-7.605833588E0,-4.025279388E0,4.021836548E0
2.333994096E1,-7.804769897E0,-4.052522736E0,4.214336243E0
2.335000196E1,-7.985294495E0,-4.078418884E0,4.334835663E0
2.336006296E1,-8.054300995E0,-3.920497284E0,4.467010803E0
2.337012296E1,-8.103099518E0,-3.786226501E0,4.458777924E0
2.338018396E1,-8.307424622E0,-3.812571716E0,4.280498657E0
2.339024496E1,-8.366401978E0,-4.058809662E0,4.000281372E0
2.340030496E1,-7.991731110E0,-3.997886353E0,4.092789001E0
2.341036596E1,-7.720495148E0,-3.910468140E0,4.600383453E0
2.342042696E1,-7.511529694E0,-3.866609344E0,4.806953888E0
2.343048796E1,-7.745343475E0,-3.790866852E0,4.843178558E0
2.344054796E1,-7.942483521E0,-3.752995605E0,4.671335907E0
2.345060896E1,-8.323591003E0,-3.517235870E0,4.364923096E0
2.346066996E1,-8.930429077E0,-3.260669403E0,4.000880127E0
2.347072996E1,-9.540260925E0,-3.145259399E0,3.479963379E0
2.348079096E1,-9.904603271E0,-3.095712433E0,3.126847687E0
2.349085196E1,-1.019934036E1,-3.307821350E0,3.453618164E0
2.350091296E1,-1.050844757E1,-3.636687469E0,4.044439545E0
2.351097304E1,-1.079465240E1,-3.794609070E0,4.429438934E0
2.352103404E1,-1.114612152E1,-4.050876160E0,4.659959564E0
2.353109504E1,-1.158710449E1,-4.237388306E0,4.842729492E0
2.354115504E1,-1.167616928E1,-4.067192230E0,4.906646576E0
2.355121604E1,-1.138622223E1,-3.536096649E0,4.868326263E0
2.356127704E1,-1.087832840E1,-2.953957214E0,4.696034546E0
2.357133804E1,-1.025951523E1,-2.341730347E0,4.534520416E0
2.358139804E1,-9.862091675E0,-1.953138428E0,4.395160217E0
2.359145904E1,-9.820777588E0,-1.955683136E0,4.056414642E0
2.360152004E1,-9.842033386E0,-2.119592285E0,3.643573151E0
2.361158004E1,-9.753417664E0,-2.140698395E0,3.308569794E0
2.362164104E1,-9.761201477E0,-2.200873260E0,3.193459167E0
2.363170204E1,-1.000773880E1,-2.337539063E0,3.091670837E0
2.364176304E1,-1.002016296E1,-2.260599060E0,2.880010986E0
2.365182304E1,-9.923464050E0,-2.112856293E0,2.741848297E0
2.366188404E1,-9.989027710E0,-2.130968628E0,2.559677124E0
2.367194504E1,-1.004111938E1,-2.134411469E0,2.355202332E0
2.368200504E1,-1.015398468E1,-2.211351471E0,2.262245636E0
2.369206604E1,-1.022523651E1,-2.255060577E0,2.388582916E0
2.370212704E1,-1.008258316E1,-2.153272247E0,2.686912537E0
2.371218804E1,-9.999655609E0,-2.109263763E0,2.909050598E0
2.372224804E1,-9.984387360E0,-2.049088898E0,2.913241882E0
2.373230904E1,-9.996512146E0,-1.969903564E0,2.883753204E0
2.374237004E1,-9.767937469E0,-1.753303986E0,2.902164917E0
2.375243004E1,-9.348958740E0,-1.475631409E0,2.924019470E0
2.376249104E1,-9.017847290E0,-1.284628601E0,2.780318298E0
2.377255204E1,-8.771309967E0,-1.106798401E0,2.483186188E0
2.378261304E1,-8.618926849E0,-9.906399536E-1,2.357148285E0
2.379267304E1,-8.505013733E0,-1.004261627E0,2.403102722E0
2.380273404E1,-8.410859528E0,-9.087602234E-1,2.248474274E0
2.381279504E1,-8.282127228E0,-8.466394043E-1,1.997296600E0
2.382285504E1,-8.313711548E0,-7.580236816E-1,1.703008575E0
2.383291604E1,-8.461903381E0,-6.688092041E-1,1.506916351E0
2.384297704E1,-8.631650391E0,-5.713618469E-1,1.319955139E0
2.385303804E1,-8.747958527E0,-6.001020813E-1,1.174757080E0
2.386309804E1,-8.679550781E0,-6.328839111E-1,1.215173035E0
2.387315904E1,-8.457712097E0,-6.978488159E-1,1.472487946E0
2.388322004E1,-8.448730774E0,-9.488768005E-1,2.008074188E0
2.389328004E1,-8.558751984E0,-1.241967316E0,2.504891052E0
2.390334104E1,-8.590336304E0,-1.419049072E0,2.838247833E0
2.391340204E1,-8.605305176E0,-1.569037170E0,2.993774414E0
2.392346304E1,-8.455766144E0,-1.581611023E0,2.876418457E0
2.393352304E1,-8.265661469E0,-1.513502655E0,2.870430908E0
2.394358404E1,-8.112829285E0,-1.471739502E0,3.030448151E0
2.395364504E1,-7.875572662E0,-1.360371094E0,2.931204529E0
2.396370504E1,-7.658524017E0,-1.379381561E0,2.565964050E0
2.397376604E1,-7.339537354E0,-1.498533783E0,2.078427887E0
2.398382704E1,-6.954837341E0,-1.605561218E0,1.741628265E0
2.399388804E1,-6.665788422E0,-1.875749359E0,1.681902466E0
2.400394804E1,-6.407425690E0,-2.151925049E0,1.664837952E0
2.401400904E1,-6.328240356E0,-2.350112915E0,1.719773712E0
2.402407004E1,-6.342909851E0,-2.356250153E0,1.814526672E0
2.403413004E1,-6.793772278E0,-2.333497467E0,2.064656525E0
2.404419104E1,-7.461982727E0,-2.336940308E0,2.286794586E0
2.405425204E1,-7.993826752E0,-2.226769409E0,2.343825989E0
2.406431304E1,-8.406518555E0,-2.174078979E0,2.550995178E0
2.407437304E1,-8.801996155E0,-2.178569641E0,2.748883667E0
2.408443404E1,-9.137149200E0,-2.278412018E0,3.134032745E0
2.409449504E1,-9.347162476E0,-2.376308441E0,3.766317902E0
2.410455504E1,-9.517957306E0,-2.424957275E0,4.307592316E0
2.411461604E1,-9.748028870E0,-2.430346069E0,4.625531158E0
2.412467704E1,-9.874815216E0,-2.350711670E0,4.622687073E0
2.413473704E1,-9.814340973E0,-2.225571899E0,4.273163910E0
2.414479804E1,-9.705666962E0,-2.049088898E0,3.874542847E0
2.415485904E1,-9.646988983E0,-1.928888855E0,3.500171356E0
2.416492004E1,-9.743388519E0,-2.064506836E0,3.271147614E0
2.417498004E1,-9.809550934E0,-2.237247620E0,3.071163483E0
2.418504104E1,-9.719887390E0,-2.322420502E0,2.947221222E0
2.419510204E1,-9.319170685E0,-2.237546997E0,2.869532776E0
2.420516204E1,-8.949888611E0,-2.127376099E0,2.894979858E0
2.421522304E1,-8.780590668E0,-2.070045319E0,2.962040405E0
2.422528404E1,-8.691675568E0,-2.108665009E0,3.001558228E0
2.423534504E1,-8.555758209E0,-2.336640930E0,2.964585114E0
2.424540504E1,-8.539442139E0,-2.715802460E0,3.040926361E0
2.425546604E1,-8.897647247E0,-3.228336639E0,3.592978363E0
2.426552704E1,-9.597442017E0,-3.652554474E0,4.447700958E0
2.427558704E1,-1.029873367E1,-3.851939850E0,5.117108917E0
2.428564804E1,-1.083042801E1,-3.763473816E0,5.281018066E0
2.429570904E1,-1.113848740E1,-3.591481476E0,4.994364166E0
2.430577004E1,-1.102038300E1,-3.222798157E0,4.224664764E0
2.431583004E1,-1.062984512E1,-3.014281769E0,3.302282867E0
2.432589104E1,-1.032253418E1,-3.139571228E0,2.458188171E0
2.433595204E1,-1.026445496E1,-3.667972412E0,2.042053528E0
2.434601204E1,-1.065319656E1,-4.352947998E0,2.329306183E0
2.435607304E1,-1.144864243E1,-5.052892456E0,3.106040955E0
2.436613404E1,-1.240739868E1,-5.673052826E0,3.662284241E0
2.437619504E1,-1.277533356E1,-5.963149567E0,3.761976929E0
2.438625504E1,-1.243868362E1,-5.793402557E0,3.803141327E0
2.439631604E1,-1.165955383E1,-5.593717804E0,3.615581360E0
2.440637704E1,-1.078013260E1,-5.411696320E0,3.317551117E0
2.441643704E1,-9.931397552E0,-5.251529388E0,3.303181000E0
2.442649804E1,-9.181606750E0,-4.997357941E0,3.629951477E0
2.443655904E1,-8.567433929E0,-4.751419373E0,3.991898804E0
2.444661904E1,-8.158933411E0,-4.515659637E0,4.348008270E0
2.445668004E1,-7.945028229E0,-4.161945190E0,4.751868439E0
2.446674104E1,-7.820636902E0,-3.768563232E0,4.945565643E0
2.447680204E1,-7.810907135E0,-3.435505829E0,4.591701508E0
2.448686204E1,-7.829767914E0,-3.168760529E0,3.725303192E0
2.449692304E1,-7.840994568E0,-2.939287720E0,2.897225189E0
2.450698379E1,-7.759264526E0,-2.644251251E0,2.193538513E0
2.451704379E1,-7.735014954E0,-2.538571014E0,1.580712891E0
2.452710479E1,-7.716902618E0,-2.493365021E0,1.172362061E0
2.453716579E1,-7.636669464E0,-2.467019806E0,8.186476135E-1
2.454722679E1,-7.602989502E0,-2.481689301E0,6.483018494E-1
2.455728679E1,-7.507637787E0,-2.531086578E0,8.081694031E-1
2.456734779E1,-7.472460938E0,-2.580633545E0,1.306932220E0
2.457740879E1,-7.510481873E0,-2.707868958E0,1.895208893E0
2.458746879E1,-7.502398682E0,-2.839295654E0,2.200573883E0
2.459752979E1,-7.438631287E0,-2.970422974E0,2.098336487E0
2.460759079E1,-7.369774475E0,-2.908601532E0,1.674717407E0
2.461765179E1,-7.319778442E0,-2.764900360E0,1.229543152E0
2.462771179E1,-7.676336975E0,-2.632126465E0,8.533753967E-1
2.463777279E1,-8.288563843E0,-2.608775024E0,2.570155334E-1
2.464783379E1,-8.533155212E0,-2.543061676E0,-7.307803345E-1
2.465789379E1,-8.245154114E0,-2.846630402E0,-1.700014801E0
2.466795479E1,-7.600744171E0,-3.256029053E0,-2.373763733E0
2.467801579E1,-6.954388275E0,-3.770808563E0,-2.104024658E0
2.468807679E1,-6.338718567E0,-4.611909485E0,-2.613565063E-1
2.469813679E1,-5.985153809E0,-5.111121368E0,2.422113190E0
2.470819779E1,-6.012546844E0,-5.749693451E0,4.999902649E0
2.471825879E1,-6.145470428E0,-6.102659454E0,6.984924774E0
2.472831879E1,-6.219416656E0,-5.892646179E0,8.376431122E0
2.473837979E1,-6.400540009E0,-5.454507294E0,8.943451996E0
2.474844079E1,-6.448590088E0,-4.939578094E0,8.266260223E0
2.475850079E1,-6.426735535E0,-4.596042480E0,6.884034576E0
2.476856179E1,-6.408473511E0,-4.431833954E0,5.385051727E0
2.477862279E1,-6.738986206E0,-4.574337616E0,4.302951965E0
2.478868379E1,-7.084318085E0,-4.730462952E0,3.788771210E0
2.479874379E1,-7.401059418E0,-4.747677155E0,3.724255371E0
2.480880479E1,-8.143814850E0,-5.073549500E0,3.989204407E0
2.481886579E1,-9.114695892E0,-5.294639740E0,4.402644653E0
2.482892579E1,-9.984537048E0,-5.395529938E0,4.828958130E0
2.483898679E1,-1.068882248E1,-5.346881104E0,5.237907715E0
2.484904779E1,-1.127859604E1,-5.156027985E0,5.588478699E0
2.485910779E1,-1.164443527E1,-4.982389069E0,5.767356720E0
2.486916879E1,-1.156959091E1,-4.800816650E0,5.579347687E0
2.487922979E1,-1.149579437E1,-4.666096802E0,5.101241913E0
2.488929079E1,-1.158845169E1,-4.742887115E0,4.830754395E0
2.489935079E1,-1.164623154E1,-4.859644318E0,4.922214203E0
2.490941179E1,-1.129925308E1,-4.727618866E0,5.108576660E0
2.491947279E1,-1.104792572E1,-4.317172394E0,5.078638916E0
2.492953279E1,-1.096933914E1,-3.792663116E0,4.911436615E0
2.493959379E1,-1.086889801E1,-3.252436523E0,4.779860229E0
2.494965479E1,-1.048794022E1,-2.477797394E0,4.587659912E0
2.495971579E1,-1.004261627E1,-1.514251099E0,3.965254211E0
2.496977579E1,-9.464817810E0,-9.993218994E-1,3.467239838E0
2.497983679E1,-9.132209473E0,-5.716612244E-1,2.807411957E0
2.498989779E1,-9.186247101E0,-5.402265930E-1,2.165097656E0
2.499995779E1,-9.472751312E0,-6.303392029E-1,1.542991333E0
2.501001879E1,-9.708211670E0,-7.442523193E-1,1.092428284E0
2.502007979E1,-9.794282684E0,-9.095086670E-1,1.037492523E0
2.503014079E1,-9.793983307E0,-9.900411987E-1,1.265618134E0
2.504020079E1,-9.800868988E0,-1.079405365E0,1.859133911E0
2.505026179E1,-9.785001984E0,-1.046324158E0,2.348616028E0
2.506032279E1,-9.868827667E0,-1.041983185E0,2.459834747E0
2.507038279E1,-9.897867279E0,-1.156195679E0,2.495310974E0
2.508044379E1,-9.774074707E0,-9.139993286E-1,2.776576080E0
2.509050479E1,-9.590556335E0,-4.983137512E-1,2.655777283E0
2.510056479E1,-9.623637543E0,-3.965254211E-1,2.595901794E0
2.511062579E1,-9.651479645E0,-4.041595459E-1,2.546953583E0
2.512068679E1,-9.360035706E0,-3.676354980E-1,2.504292297E0
2.513074779E1,-9.163793793E0,-4.484674072E-1,2.796484680E0
2.514080779E1,-9.405241699E0,-4.764591980E-1,2.792143707E0
2.515086879E1,-9.438173218E0,-6.253994751E-1,2.612966309E0
2.516092979E1,-9.229207764E0,-7.200027466E-1,2.374063110E0
2.517098979E1,-8.903036041E0,-7.354206848E-1,2.084565125E0
2.518105079E1,-8.506959686E0,-7.119195557E-1,1.733844452E0
2.519111179E1,-8.107889557E0,-7.628137207E-1,1.549727325E0
2.520117179E1,-7.882158966E0,-9.235794067E-1,1.659748535E0
2.521123279E1,-7.747588806E0,-1.185834045E0,2.057770844E0
2.522129379E1,-7.579638062E0,-1.446891174E0,2.765050049E0
2.523135479E1,-7.429350586E0,-1.590442657E0,3.339106293E0
2.524141479E1,-7.748037872E0,-1.805695038E0,3.682941284E0
2.525147579E1,-8.010292511E0,-1.982028351E0,3.783532104E0
2.526153679E1,-7.845185852E0,-1.865271149E0,3.565585327E0
2.527159679E1,-7.630382538E0,-1.782792664E0,3.463347931E0
2.528165779E1,-7.483088837E0,-1.698517914E0,3.206182709E0
2.529171879E1,-7.554340668E0,-1.718875580E0,2.768941956E0
2.530177979E1,-7.689509583E0,-1.904190216E0,2.349963226E0
2.531183979E1,-7.609575806E0,-1.945055237E0,2.165397034E0
2.532190079E1,-7.383545837E0,-1.904190216E0,2.156266022E0
2.533196179E1,-7.151378632E0,-1.932182007E0,2.059417419E0
2.534202179E1,-7.025340729E0,-1.936672668E0,1.897304535E0
2.535208279E1,-7.239245911E0,-2.046693878E0,1.939217377E0
2.536214379E1,-7.449558563E0,-2.219584351E0,1.955383759E0
2.537220379E1,-7.507937164E0,-2.312840424E0,2.186952209E0
2.538226479E1,-7.636819153E0,-2.285597076E0,2.596500549E0
2.539232579E1,-7.886799316E0,-2.316283264E0,2.763702850E0
2.540238579E1,-8.198600922E0,-2.398462372E0,2.903512115E0
2.541244679E1,-8.394693146E0,-2.413431244E0,3.112627258E0
2.542250779E1,-8.249195709E0,-2.431393890E0,3.059338074E0
2.543256879E1,-8.157137146E0,-2.526146851E0,2.708617401E0
2.544262879E1,-8.163124695E0,-2.593506775E0,2.396217041E0
2.545268979E1,-8.141270142E0,-2.681224365E0,2.264940033E0
2.546275079E1,-8.132438507E0,-2.835703125E0,2.249671783E0
2.547281079E1,-8.347391510E0,-3.021616516E0,2.497855682E0
2.548287179E1,-8.709338837E0,-3.176544342E0,2.939437408E0
2.549293279E1,-9.122479706E0,-3.320694580E0,3.526067505E0
2.550299379E1,-9.628726959E0,-3.526815948E0,4.048630829E0
