"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.430829762E1,1.112316489E0,-6.543667316E-1,-3.225281537E-1
7.431835862E1,1.192523599E0,-9.619647861E-1,-4.433152974E-1
7.432841963E1,1.232151628E0,-1.157892346E0,-5.786225796E-1
7.433848063E1,1.232335687E0,-1.215940237E0,-7.013066411E-1
7.434854162E1,1.200347185E0,-1.182664394E0,-8.086979389E-1
7.435860262E1,1.137325168E0,-1.128006577E0,-9.066982269E-1
7.436866362E1,1.049645066E0,-1.051299334E0,-9.874629378E-1
7.437872462E1,9.391204715E-1,-1.001482844E0,-1.040813804E0
7.438878562E1,8.062316775E-1,-9.446564913E-1,-1.047354817E0
7.439884663E1,6.771343946E-1,-8.822152019E-1,-1.024436474E0
7.440890763E1,5.541282892E-1,-8.354262114E-1,-9.831376672E-1
7.441896862E1,4.379537404E-1,-7.930505276E-1,-9.163711667E-1
7.442902962E1,3.359557986E-1,-7.373573184E-1,-8.532649279E-1
7.443909062E1,2.511112094E-1,-6.812703609E-1,-8.027373552E-1
7.444915162E1,1.994796842E-1,-6.435811520E-1,-7.706960440E-1
7.445921262E1,1.746989787E-1,-6.127984524E-1,-7.305448651E-1
7.446927362E1,1.595485508E-1,-5.946148038E-1,-7.070400715E-1
7.447933463E1,1.249381080E-1,-5.452618599E-1,-7.110494375E-1
7.448939562E1,8.642582595E-2,-4.837977290E-1,-7.347443104E-1
7.449945662E1,5.042813718E-2,-4.379519522E-1,-7.661962509E-1
7.450951762E1,1.761831529E-2,-4.162271917E-1,-8.020278215E-1
7.451957862E1,-3.045366611E-5,-4.116327167E-1,-8.301444054E-1
7.452963962E1,5.852177273E-3,-4.285111129E-1,-8.491527438E-1
7.453970062E1,3.925727308E-2,-4.572966993E-1,-8.564197421E-1
7.454976163E1,9.537059814E-2,-4.833714366E-1,-8.511509299E-1
7.455982262E1,1.510535628E-1,-4.957729876E-1,-8.245401382E-1
7.456988462E1,1.821834892E-1,-5.003783703E-1,-7.897242308E-1
7.457994562E1,1.832831055E-1,-5.169581771E-1,-7.398514748E-1
7.459000662E1,1.440257430E-1,-5.344622731E-1,-6.896149516E-1
7.460006762E1,8.954545110E-2,-5.356889367E-1,-6.659077406E-1
7.461012863E1,4.232995585E-2,-5.267796516E-1,-6.575427651E-1
7.462018962E1,9.535525925E-3,-5.175134540E-1,-6.668750048E-1
7.463025062E1,-9.064433165E-3,-5.083274245E-1,-6.818075776E-1
7.464031162E1,-2.172217146E-2,-4.723257720E-1,-6.793335080E-1
7.465037262E1,-1.756446995E-2,-4.222187400E-1,-6.598224044E-1
7.466043362E1,-2.604956739E-2,-3.837752044E-1,-6.199724674E-1
7.467049462E1,-4.385389388E-2,-3.466421664E-1,-5.718381405E-1
7.468055625E1,-7.344214618E-2,-3.182930648E-1,-4.999463558E-1
7.469061725E1,-1.078291535E-1,-3.081374168E-1,-4.069253206E-1
7.470067825E1,-1.508812904E-1,-3.290831745E-1,-2.972424924E-1
7.471073925E1,-1.943094879E-1,-3.522635698E-1,-1.686250269E-1
7.472080025E1,-2.427254766E-1,-3.437582254E-1,-2.396691032E-2
7.473086125E1,-2.733885944E-1,-2.980139852E-1,1.355533898E-1
7.474092225E1,-2.671003342E-1,-2.485202104E-1,2.915701568E-1
7.475098325E1,-2.219202667E-1,-1.962458789E-1,4.348264337E-1
7.476104425E1,-1.541846246E-1,-1.674363315E-1,5.347610116E-1
7.477110525E1,-1.542496383E-1,-1.754584312E-1,5.813284516E-1
7.478116625E1,-2.523631752E-1,-1.634188294E-1,5.843586326E-1
7.479122725E1,-4.451430142E-1,-9.583471715E-2,5.645790696E-1
7.480128825E1,-6.731020808E-1,8.220047690E-3,5.135102868E-1
7.481134925E1,-9.358754754E-1,1.179496646E-1,4.537603855E-1
7.482141025E1,-1.203789473E0,2.755864263E-1,3.976870179E-1
7.483147125E1,-1.433465600E0,4.880393744E-1,3.815620840E-1
7.484153225E1,-1.567270994E0,6.961270571E-1,4.054493308E-1
7.485159425E1,-1.587879062E0,8.522735238E-1,4.409027398E-1
7.486165525E1,-1.501888037E0,9.646874666E-1,4.421722889E-1
7.487171625E1,-1.345932245E0,1.020752668E0,4.016989470E-1
7.488177725E1,-1.133558989E0,1.029970407E0,3.310444653E-1
7.489183825E1,-8.933181167E-1,9.565598369E-1,2.633216083E-1
7.490189925E1,-6.624300480E-1,8.271440864E-1,2.250163108E-1
7.491196025E1,-4.550236166E-1,6.733441353E-1,2.083181292E-1
7.492202125E1,-2.513352036E-1,4.884861708E-1,2.086126804E-1
7.493208225E1,-8.850475401E-2,2.932037115E-1,2.326730043E-1
7.494214325E1,-2.542858757E-2,1.481458545E-1,2.739652991E-1
7.495220425E1,-8.417600393E-2,1.298832595E-1,3.077045381E-1
7.496226525E1,-2.385514677E-1,2.022392154E-1,3.443270028E-1
7.497232625E1,-4.353500009E-1,3.231177628E-1,3.765459359E-1
7.498238725E1,-6.275186539E-1,4.858608544E-1,4.095920324E-1
7.499244825E1,-7.901493907E-1,6.619502306E-1,4.384360611E-1
7.500250925E1,-8.919149041E-1,8.182280064E-1,4.584182799E-1
7.501257025E1,-9.093146920E-1,9.201041460E-1,4.655605853E-1
7.502263125E1,-8.670125008E-1,9.408981204E-1,4.691752791E-1
7.503269225E1,-8.085838556E-1,9.185583591E-1,4.712485373E-1
7.504275325E1,-7.373216152E-1,8.956536055E-1,4.700559676E-1
7.505281425E1,-6.586243510E-1,8.635761142E-1,4.707821310E-1
7.506287525E1,-5.801716447E-1,8.387628794E-1,4.823732674E-1
7.507293625E1,-5.049940944E-1,8.311278224E-1,5.095500350E-1
7.508299725E1,-4.297169447E-1,8.083742857E-1,5.389459729E-1
7.509305825E1,-3.670613170E-1,7.479423881E-1,5.651345253E-1
7.510311925E1,-3.166250288E-1,6.546723843E-1,5.879809856E-1
7.511318025E1,-2.790313065E-1,5.628832579E-1,6.144542694E-1
7.512324125E1,-2.678697109E-1,5.038141012E-1,6.391319633E-1
7.513330225E1,-2.810933888E-1,4.662912488E-1,6.525495052E-1
7.514336425E1,-3.122664690E-1,4.378034174E-1,6.364877224E-1
7.515342525E1,-3.517193198E-1,4.290607572E-1,6.105723977E-1
7.516348625E1,-4.102899432E-1,4.496049285E-1,5.787734389E-1
7.517354725E1,-5.057501793E-1,5.435146093E-1,5.547512770E-1
7.518360825E1,-6.347894073E-1,7.042760849E-1,5.456278324E-1
7.519366925E1,-7.788852453E-1,9.010310173E-1,5.482208729E-1
7.520373025E1,-9.071801305E-1,1.079081655E0,5.370582342E-1
7.521379125E1,-9.803465009E-1,1.118455529E0,4.596180320E-1
7.522385225E1,-9.547372460E-1,1.095740557E0,3.761090338E-1
7.523391325E1,-8.993970752E-1,9.454004169E-1,3.067781329E-1
7.524397425E1,-8.015980721E-1,7.363084555E-1,2.912471294E-1
7.525403525E1,-6.967358589E-1,4.523330033E-1,3.550567329E-1
7.526409625E1,-6.490527391E-1,2.294386625E-1,4.805651009E-1
7.527415725E1,-6.651875377E-1,1.171837896E-1,5.904737711E-1
7.528421825E1,-6.954745650E-1,1.043148637E-1,6.479203105E-1
7.529427925E1,-7.163736820E-1,1.337579042E-1,6.827055812E-1
7.530434025E1,-7.228635550E-1,2.270292640E-1,6.944011450E-1
7.531440125E1,-7.095666528E-1,3.535044193E-1,6.472977996E-1
7.532446225E1,-6.713193655E-1,4.730225503E-1,5.347171426E-1
7.533452325E1,-6.001584530E-1,5.155662894E-1,3.508459926E-1
7.534458425E1,-5.290608406E-1,5.037389398E-1,1.264898628E-1
7.535464525E1,-4.415613413E-1,5.048029423E-1,-6.531542540E-2
7.536470625E1,-3.155309856E-1,5.092101693E-1,-1.890967488E-1
7.537476725E1,-1.891522557E-1,4.624238312E-1,-2.595826089E-1
7.538482825E1,-8.637128025E-2,3.747991920E-1,-2.893098891E-1
7.539488925E1,6.457775831E-2,2.637124956E-1,-2.963878810E-1
7.540495025E1,2.979084849E-1,9.626090527E-2,-2.861685455E-1
7.541501125E1,5.573126674E-1,-1.391880214E-1,-2.794805169E-1
7.542507225E1,7.809129953E-1,-4.156052172E-1,-3.044633865E-1
7.543513325E1,9.271559119E-1,-6.625354886E-1,-3.769802153E-1
7.544519425E1,1.015994430E0,-8.427513242E-1,-4.708422422E-1
7.545525625E1,1.097141266E0,-9.740991592E-1,-5.857530236E-1
7.546531725E1,1.176565409E0,-1.074747443E0,-7.185211778E-1
7.547537825E1,1.237444758E0,-1.133939743E0,-8.537365198E-1
7.548543925E1,1.274008870E0,-1.133066058E0,-9.917596579E-1
7.549550025E1,1.283799529E0,-1.099751115E0,-1.123985410E0
7.550556125E1,1.254510045E0,-1.041705966E0,-1.259142399E0
7.551562225E1,1.192180395E0,-9.756156802E-1,-1.366959453E0
7.552568325E1,1.096944094E0,-9.128311276E-1,-1.441077352E0
7.553574425E1,9.727178216E-1,-8.596634865E-1,-1.486825943E0
7.554580525E1,8.424292803E-1,-8.148403168E-1,-1.507903218E0
7.555586625E1,7.041569352E-1,-7.785855532E-1,-1.509389162E0
7.556592725E1,5.607421994E-1,-7.209967971E-1,-1.496690989E0
7.557598825E1,4.229390919E-1,-6.488217711E-1,-1.502028227E0
7.558604925E1,2.961619496E-1,-5.479353666E-1,-1.509505868E0
7.559611025E1,1.832406968E-1,-4.150701165E-1,-1.511096597E0
7.560617125E1,8.800712228E-2,-3.076738715E-1,-1.514936566E0
7.561623225E1,3.435431421E-2,-2.186032534E-1,-1.496555209E0
7.562629325E1,7.542940322E-3,-1.374263763E-1,-1.446102142E0
7.563635425E1,7.873470895E-3,-4.021929577E-2,-1.347507119E0
7.564641525E1,1.686536893E-2,3.981721774E-2,-1.221259952E0
7.565647625E1,3.724543378E-2,1.061415151E-1,-1.083738327E0
7.566653725E1,7.811510563E-2,1.308617741E-1,-9.411423206E-1
7.567659825E1,1.297844052E-1,1.048150882E-1,-8.167693615E-1
7.568665900E1,1.737982035E-1,1.986131631E-2,-7.140768170E-1
7.569672000E1,1.970520914E-1,-7.235446572E-2,-6.440362334E-1
7.570678100E1,1.828521192E-1,-1.587990820E-1,-5.956972241E-1
7.571684200E1,1.379915029E-1,-2.411020249E-1,-5.981741548E-1
7.572690300E1,8.551763743E-2,-3.011747003E-1,-6.102976203E-1
7.573696400E1,2.402500622E-2,-3.283020854E-1,-6.001035571E-1
7.574702500E1,-1.342329942E-2,-3.202771842E-1,-5.652907491E-1
7.575708600E1,-4.727055505E-2,-3.020175099E-1,-5.169496536E-1
7.576714700E1,-5.308929831E-2,-2.885419130E-1,-4.871027768E-1
7.577720800E1,-3.278744593E-2,-2.738383114E-1,-4.568011761E-1
7.578727000E1,-3.412355483E-2,-2.598777413E-1,-4.008193910E-1
7.579733100E1,-7.705401629E-2,-2.609588802E-1,-3.380607367E-1
7.580739200E1,-1.743102670E-1,-3.064818680E-1,-2.739826739E-1
7.581745300E1,-3.024127781E-1,-3.482106328E-1,-1.899272501E-1
7.582751400E1,-4.504240751E-1,-3.772369623E-1,-8.718835562E-2
7.583757500E1,-5.846782923E-1,-3.905647993E-1,1.502774283E-2
7.584763600E1,-6.994501352E-1,-3.927198350E-1,1.309916377E-1
7.585769700E1,-7.725641131E-1,-3.635732234E-1,2.706152797E-1
7.586775800E1,-7.804915309E-1,-2.996807992E-1,4.296185076E-1
7.587781900E1,-7.198984623E-1,-2.353822440E-1,5.808336735E-1
7.588788000E1,-5.927149057E-1,-1.869697124E-1,6.980484724E-1
7.589794100E1,-4.429877400E-1,-1.568494141E-1,8.007279038E-1
7.590800200E1,-3.502836227E-1,-1.173102558E-1,8.907638192E-1
7.591806300E1,-3.265790939E-1,-8.061565459E-2,9.750099778E-1
7.592812400E1,-3.390592039E-1,-2.751781419E-2,1.018448830E0
7.593818500E1,-4.030648470E-1,2.168407664E-2,1.034648657E0
7.594824600E1,-5.462278724E-1,1.293461025E-1,1.072777987E0
7.595830700E1,-6.920018792E-1,2.894996405E-1,1.148148179E0
7.596836800E1,-7.827626467E-1,4.504936039E-1,1.200514674E0
7.597842900E1,-7.935116887E-1,5.852491260E-1,1.200093985E0
7.598849000E1,-7.263563275E-1,6.638938189E-1,1.163900614E0
7.599855100E1,-6.201055050E-1,6.612713337E-1,1.112142086E0
7.600861200E1,-4.928373098E-1,6.080129147E-1,1.052428365E0
7.601867300E1,-3.142958283E-1,5.091505647E-1,9.895476103E-1
7.602873400E1,-8.326768875E-2,3.332048059E-1,9.167993665E-1
7.603879500E1,1.698146164E-1,1.232734695E-1,8.526234627E-1
7.604885600E1,3.958266973E-1,-6.543705612E-2,8.064005375E-1
7.605891700E1,5.130825043E-1,-1.705239713E-1,7.640951872E-1
7.606897800E1,5.215156674E-1,-1.940551400E-1,7.211897969E-1
7.607903900E1,4.642486572E-1,-1.530554891E-1,6.825248003E-1
7.608910000E1,3.712380230E-1,-7.060589641E-2,6.599776745E-1
7.609916100E1,2.687519193E-1,6.481804699E-2,6.367548704E-1
7.610922200E1,1.627647430E-1,2.509982884E-1,6.551105976E-1
7.611928300E1,7.457333803E-2,4.794984758E-1,6.857383251E-1
7.612934400E1,-1.234611776E-2,6.944776773E-1,7.279475331E-1
7.613940500E1,-4.946633428E-2,8.660690784E-1,7.553805113E-1
7.614946700E1,-3.299868107E-2,9.561816454E-1,7.922120094E-1
7.615952800E1,1.563280262E-2,9.607248306E-1,8.222703338E-1
7.616958900E1,8.032684028E-2,8.826388121E-1,8.045136929E-1
7.617965000E1,1.600025594E-1,7.861453295E-1,7.470740676E-1
7.618971100E1,2.177100629E-1,6.696038246E-1,6.655469537E-1
7.619977200E1,2.320322245E-1,5.597137213E-1,5.832485557E-1
7.620983300E1,2.103524953E-1,4.447727203E-1,5.203966498E-1
7.621989400E1,1.792305559E-1,3.296342790E-1,4.713661075E-1
7.622995500E1,1.427787989E-1,2.247360945E-1,4.520494044E-1
7.624001600E1,1.137189046E-1,1.413927078E-1,4.445866942E-1
7.625007700E1,7.300715894E-2,9.903274477E-2,4.446223974E-1
7.626013800E1,1.219678670E-2,1.042222381E-1,4.228852689E-1
7.627019900E1,-6.777128577E-2,1.385764927E-1,3.649974465E-1
7.628026000E1,-1.622293591E-1,1.789566427E-1,3.092361689E-1
7.629032100E1,-2.686298192E-1,2.332731485E-1,2.781956792E-1
7.630038200E1,-3.682948649E-1,2.891212404E-1,2.670074105E-1
7.631044300E1,-4.524733722E-1,3.374826312E-1,2.726759613E-1
7.632050400E1,-4.973583221E-1,3.531909585E-1,2.864354253E-1
7.633056500E1,-4.980723262E-1,3.503701389E-1,3.026921451E-1
7.634062600E1,-4.761854410E-1,3.449731171E-1,3.162611723E-1
7.635068700E1,-4.425166845E-1,3.229836822E-1,3.440994620E-1
7.636074800E1,-4.106199741E-1,2.862895131E-1,3.726103604E-1
7.637080900E1,-3.928207457E-1,2.504146099E-1,4.008414745E-1
7.638087000E1,-3.639438152E-1,1.902489066E-1,4.366350472E-1
7.639093100E1,-3.556259573E-1,1.031161398E-1,4.710758328E-1
7.640099200E1,-3.479185402E-1,1.921701618E-2,5.015795231E-1
7.641105300E1,-3.166775405E-1,-5.800799653E-2,5.375375152E-1
7.642111400E1,-2.585180402E-1,-1.202778891E-1,5.569599867E-1
7.643117500E1,-1.743664145E-1,-1.664406061E-1,5.355579853E-1
7.644123600E1,-6.992797554E-2,-1.670819223E-1,4.688473642E-1
7.645129700E1,3.932128847E-2,-1.524316072E-1,3.791811168E-1
7.646135800E1,9.391932189E-2,-1.438464969E-1,2.729047835E-1
7.647141900E1,9.740992635E-2,-5.458905920E-2,1.794371605E-1
7.648148000E1,9.087243676E-2,9.675879031E-2,1.299093217E-1
7.649154100E1,9.815724939E-2,2.462433428E-1,1.110906228E-1
7.650160200E1,1.216769367E-1,3.157957196E-1,1.024893969E-1
7.651166300E1,1.340513229E-1,3.154260814E-1,1.212633550E-1
7.652172400E1,1.966856569E-1,2.926652431E-1,1.828253716E-1
7.653178500E1,3.280442357E-1,2.316194773E-1,2.572351694E-1
7.654184700E1,5.108162165E-1,9.629870951E-2,3.137160540E-1
7.655190800E1,7.180567384E-1,-9.762708098E-2,3.077947795E-1
7.656196900E1,8.920753598E-1,-3.540740907E-1,2.184630185E-1
7.657203000E1,1.002033114E0,-6.229190826E-1,8.951328695E-2
7.658209100E1,1.047276855E0,-8.732366562E-1,-8.073650301E-2
7.659215200E1,1.053921461E0,-1.050354242E0,-2.811859846E-1
7.660221300E1,1.053369284E0,-1.152339339E0,-4.830627143E-1
7.661227400E1,1.061742783E0,-1.182387710E0,-6.760441661E-1
7.662233500E1,1.055652380E0,-1.147843957E0,-8.421657085E-1
7.663239600E1,1.039390087E0,-1.057500839E0,-9.976652861E-1
7.664245700E1,1.021577716E0,-9.368281364E-1,-1.106098175E0
7.665251800E1,9.864231944E-1,-8.170473576E-1,-1.181144357E0
7.666257900E1,9.365983605E-1,-7.263604403E-1,-1.218196630E0
7.667264000E1,8.850216866E-1,-6.717073321E-1,-1.227058887E0
7.668270025E1,8.312993646E-1,-6.461890340E-1,-1.220650434E0
7.669276125E1,7.816625834E-1,-6.556376815E-1,-1.201653004E0
7.670282225E1,7.238080502E-1,-6.669495702E-1,-1.173611879E0
7.671288325E1,6.716161966E-1,-6.730916500E-1,-1.156352758E0
7.672294425E1,6.240793467E-1,-6.525328755E-1,-1.163144112E0
7.673300525E1,5.783289075E-1,-6.185687780E-1,-1.177964330E0
7.674306625E1,5.218378901E-1,-5.852926373E-1,-1.193902612E0
7.675312725E1,4.562876523E-1,-5.649623275E-1,-1.199625492E0
7.676318825E1,3.969642222E-1,-5.390908122E-1,-1.206475258E0
7.677324925E1,3.525666595E-1,-5.091576576E-1,-1.203688502E0
7.678331025E1,3.217633963E-1,-5.094384551E-1,-1.188187838E0
7.679337125E1,3.033833206E-1,-5.081537962E-1,-1.167250395E0
7.680343225E1,2.934792638E-1,-4.924936891E-1,-1.142279983E0
7.681349325E1,2.914462090E-1,-4.895911217E-1,-1.122965693E0
7.682355425E1,2.783229947E-1,-4.854217172E-1,-1.102226257E0
7.683361525E1,2.367347926E-1,-4.702299833E-1,-1.074707508E0
7.684367625E1,1.804092228E-1,-4.266746938E-1,-1.036858082E0
7.685373725E1,1.128315106E-1,-3.722894788E-1,-9.807265997E-1
7.686379825E1,5.678553134E-2,-3.241617084E-1,-9.212949872E-1
7.687385925E1,1.859659888E-2,-2.843559682E-1,-8.741815090E-1
7.688392025E1,2.331874799E-3,-2.473364323E-1,-8.389034271E-1
7.689398125E1,-3.261295613E-3,-2.200033367E-1,-8.160734773E-1
7.690404225E1,-3.347245231E-2,-1.783477515E-1,-7.784313560E-1
7.691410325E1,-1.196627319E-1,-9.705049545E-2,-7.380812168E-1
7.692416425E1,-2.421249747E-1,-1.566927508E-2,-7.147418261E-1
7.693422625E1,-3.629227579E-1,4.009305686E-2,-7.003857493E-1
7.694428725E1,-4.717163444E-1,5.270443112E-2,-6.840800047E-1
7.695434825E1,-5.619626641E-1,2.998047508E-2,-6.307930946E-1
7.696440925E1,-6.095701456E-1,-1.605253550E-3,-5.357222557E-1
7.697447025E1,-6.095932722E-1,-6.919521838E-2,-4.253907204E-1
7.698453125E1,-5.657227635E-1,-1.642849594E-1,-3.108266890E-1
7.699459225E1,-4.858998060E-1,-2.635892034E-1,-1.784630418E-1
7.700465325E1,-3.775850534E-1,-3.649004996E-1,-3.877931088E-2
7.701471425E1,-2.629250586E-1,-4.462701976E-1,9.380403161E-2
7.702477525E1,-2.105332762E-1,-4.826900363E-1,1.708309799E-1
7.703483625E1,-2.476348430E-1,-4.385212362E-1,2.006296217E-1
7.704489725E1,-3.526099622E-1,-3.223580718E-1,2.108998597E-1
7.705495825E1,-5.229348540E-1,-1.759840697E-1,2.085869163E-1
7.706501925E1,-7.873219848E-1,-4.755085707E-2,2.121538222E-1
7.707508025E1,-1.075316191E0,1.062514931E-1,2.509142756E-1
7.708514125E1,-1.276023746E0,2.914508879E-1,3.200099766E-1
7.709520225E1,-1.345045686E0,4.554773867E-1,3.685982823E-1
7.710526325E1,-1.288070321E0,5.686921477E-1,3.830057383E-1
7.711532425E1,-1.126861095E0,6.499297619E-1,3.840579391E-1
7.712538525E1,-8.791656494E-1,7.082645893E-1,3.649648130E-1
7.713544625E1,-6.039566994E-1,7.210291028E-1,3.255558908E-1
7.714550725E1,-3.653294742E-1,6.676808596E-1,2.931120694E-1
7.715556825E1,-2.040790319E-1,5.924572349E-1,2.650295794E-1
7.716562925E1,-9.965812415E-2,4.715001583E-1,2.411943972E-1
7.717569025E1,-5.314202234E-2,3.032331467E-1,2.427006811E-1
7.718575125E1,-8.101813495E-2,1.532727927E-1,2.790276706E-1
7.719581225E1,-2.157051116E-1,5.676010251E-2,3.300522268E-1
7.720587325E1,-4.172483087E-1,5.500254780E-2,3.698508143E-1
7.721593425E1,-6.491574049E-1,1.416959018E-1,3.897733688E-1
7.722599525E1,-8.579810262E-1,3.015413284E-1,3.826453686E-1
7.723605625E1,-1.018697977E0,4.997335076E-1,3.796242774E-1
7.724611725E1,-1.133707643E0,7.029747963E-1,3.704489172E-1
7.725617825E1,-1.193912387E0,8.522567153E-1,3.749771118E-1
7.726623925E1,-1.197805524E0,9.164929390E-1,4.084104300E-1
7.727630025E1,-1.169891834E0,9.232736230E-1,4.715720713E-1
7.728636125E1,-1.122222304E0,9.186816812E-1,5.449399948E-1
7.729642225E1,-1.053667188E0,8.823910952E-1,6.193303466E-1
7.730648325E1,-9.591936469E-1,8.110229969E-1,6.979426146E-1
7.731654425E1,-8.574853539E-1,7.312346697E-1,7.638153434E-1
7.732660525E1,-7.552832961E-1,6.335223317E-1,8.111333847E-1
7.733666625E1,-6.659939289E-1,5.288108587E-1,8.384190798E-1
7.734672725E1,-5.910164118E-1,4.480632842E-1,8.507605195E-1
7.735678825E1,-5.376402736E-1,3.758548796E-1,8.543946743E-1
7.736684925E1,-5.225284100E-1,3.271771967E-1,8.445448279E-1
7.737691025E1,-5.489763021E-1,3.142584860E-1,8.143038154E-1
7.738697125E1,-6.059335470E-1,3.045032918E-1,7.722706795E-1
7.739703325E1,-6.830041409E-1,3.079062700E-1,7.503920197E-1
7.740709425E1,-7.554250360E-1,3.127484918E-1,7.551401258E-1
7.741715525E1,-8.056621552E-1,3.264475167E-1,7.822495103E-1
7.742721625E1,-8.244321346E-1,3.018603623E-1,8.158206344E-1
7.743727725E1,-8.411621451E-1,2.332109958E-1,8.217133880E-1
7.744733825E1,-8.653683662E-1,2.102081627E-1,8.237314224E-1
7.745739925E1,-8.643869758E-1,2.220562994E-1,8.163179755E-1
7.746746025E1,-8.239983320E-1,2.290788293E-1,8.056313992E-1
7.747752125E1,-7.504513860E-1,1.977456808E-1,7.960274816E-1
7.748758225E1,-6.336938143E-1,1.328523010E-1,7.714424133E-1
7.749764325E1,-4.945905209E-1,4.765377194E-2,7.360939980E-1
7.750770425E1,-3.453850746E-1,-4.152850062E-2,7.017039657E-1
7.751776525E1,-2.218444943E-1,-1.297547668E-1,6.976021528E-1
7.752782625E1,-1.408324987E-1,-1.922288984E-1,7.181082368E-1
7.753788725E1,-1.173985377E-1,-2.136250138E-1,7.450077534E-1
7.754794825E1,-1.280746162E-1,-2.339088321E-1,7.869393229E-1
7.755800925E1,-1.609982103E-1,-2.075672299E-1,8.118172288E-1
7.756807025E1,-2.172526717E-1,-1.222846285E-1,7.980023026E-1
7.757813125E1,-2.839496732E-1,4.912740085E-3,7.289864421E-1
7.758819225E1,-3.624857664E-1,1.264555603E-1,5.946191549E-1
7.759825325E1,-4.336651266E-1,2.502701581E-1,4.381592572E-1
7.760831425E1,-4.617529511E-1,3.520890474E-1,3.233486414E-1
7.761837525E1,-4.272018969E-1,4.449984729E-1,2.528361380E-1
7.762843625E1,-3.742015660E-1,4.537354410E-1,1.829366535E-1
7.763849725E1,-3.263751864E-1,3.841598332E-1,1.097053140E-1
7.764855825E1,-2.743178308E-1,2.920250595E-1,7.881199569E-2
7.765861925E1,-1.859642714E-1,1.957762539E-1,8.657830954E-2
7.766868025E1,-6.231318414E-2,9.084860235E-2,1.283208132E-1
7.767874125E1,1.199567616E-1,-2.423537150E-2,1.582353115E-1
7.768880250E1,3.460194468E-1,-1.541824490E-1,1.325994432E-1
7.769886350E1,5.839459896E-1,-2.757384181E-1,3.230986744E-2
7.770892450E1,7.866584063E-1,-3.623105884E-1,-1.313260198E-1
7.771898550E1,9.074900150E-1,-4.063220024E-1,-3.077830672E-1
7.772904650E1,9.616722465E-1,-4.252257645E-1,-4.847149849E-1
7.773910750E1,9.676254988E-1,-4.291134179E-1,-6.388606429E-1
7.774916850E1,9.642973542E-1,-4.103522301E-1,-7.804188728E-1
7.775922950E1,9.589390755E-1,-3.857803047E-1,-9.181354642E-1
7.776929050E1,9.593574405E-1,-3.702312112E-1,-1.041809082E0
7.777935150E1,9.450344443E-1,-3.842602074E-1,-1.130018592E0
7.778941250E1,9.056076407E-1,-4.080395103E-1,-1.195342183E0
7.779947350E1,8.271253109E-1,-3.991139233E-1,-1.234330297E0
7.780953450E1,7.142352462E-1,-3.345727623E-1,-1.247814655E0
7.781959550E1,5.992940068E-1,-2.146823108E-1,-1.246359825E0
7.782965650E1,4.965597093E-1,-8.601979911E-2,-1.243300915E0
7.783971750E1,3.950732946E-1,4.499443807E-3,-1.220738888E0
7.784977850E1,3.137208819E-1,5.576385930E-2,-1.161611795E0
7.785983950E1,2.992468774E-1,7.434233278E-2,-1.087591171E0
7.786990050E1,3.225791156E-1,6.164641678E-2,-1.018137097E0
7.787996150E1,3.806538880E-1,9.190935642E-3,-9.885550141E-1
7.789002350E1,4.757460952E-1,-8.451657742E-2,-1.011000991E0
7.790008450E1,5.819926262E-1,-2.081200182E-1,-1.047918797E0
7.791014550E1,6.734567285E-1,-3.182793260E-1,-1.082453847E0
7.792020650E1,7.374823093E-1,-3.725979626E-1,-1.099733233E0
7.793026750E1,7.555275559E-1,-3.859548569E-1,-1.086384535E0
7.794032850E1,7.228316665E-1,-3.719527423E-1,-1.053541660E0
7.795038950E1,6.556532383E-1,-3.486845195E-1,-9.996195436E-1
7.796045050E1,5.879064202E-1,-3.237168491E-1,-9.461916685E-1
7.797051150E1,5.126518607E-1,-3.146289587E-1,-8.844640255E-1
7.798057250E1,4.390159547E-1,-3.332553804E-1,-8.263461590E-1
7.799063350E1,3.824799657E-1,-3.737037182E-1,-7.928882241E-1
7.800069450E1,3.353851438E-1,-3.941794336E-1,-7.847237587E-1
7.801075550E1,2.830445170E-1,-3.917444944E-1,-7.749683857E-1
7.802081650E1,2.356484979E-1,-3.687486351E-1,-7.424769998E-1
7.803087750E1,2.046151459E-1,-3.108158708E-1,-6.982586384E-1
7.804093850E1,2.015892714E-1,-2.544436753E-1,-6.437152624E-1
7.805099950E1,2.082141936E-1,-2.363499701E-1,-5.771532059E-1
7.806106050E1,2.240533382E-1,-2.476646751E-1,-5.064744949E-1
7.807112150E1,2.400639802E-1,-2.959468067E-1,-4.258950055E-1
7.808118250E1,2.472633123E-1,-3.691956997E-1,-3.513978422E-1
7.809124350E1,2.519163787E-1,-4.494120777E-1,-2.946489453E-1
7.810130450E1,2.170092762E-1,-5.102639794E-1,-2.479429543E-1
7.811136550E1,1.551371366E-1,-5.403871536E-1,-2.259510756E-1
7.812142650E1,9.232462198E-2,-5.634559989E-1,-1.941979527E-1
7.813148750E1,5.877303332E-2,-5.712784529E-1,-1.331736296E-1
7.814154850E1,9.753028862E-3,-5.458987951E-1,-4.917007685E-2
7.815160950E1,-4.563328251E-2,-4.788914621E-1,3.682218120E-2
7.816167050E1,-9.304340929E-2,-4.015823007E-1,1.317108870E-1
7.817173150E1,-1.386875957E-1,-3.535198569E-1,2.299166620E-1
