"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.043659117E1,6.747518463E0,-3.613186340E0,9.101074219E-1
3.044665317E1,6.456822968E0,-3.743116150E0,8.382568359E-1
3.045671417E1,6.183341675E0,-3.882925415E0,7.598199463E-1
3.046677517E1,5.934708710E0,-4.074676666E0,6.994953918E-1
3.047683617E1,5.929170227E0,-4.179608459E0,6.521937561E-1
3.048689817E1,5.982908478E0,-4.266876984E0,6.704557800E-1
3.049695917E1,6.114484863E0,-4.406536560E0,6.903643799E-1
3.050702017E1,6.206693115E0,-4.451742554E0,5.676196289E-1
3.051708117E1,6.284082184E0,-4.593647461E0,4.032614136E-1
3.052714317E1,6.313870239E0,-4.801265717E0,2.760260010E-1
3.053720417E1,6.351591797E0,-5.153632965E0,1.603166199E-1
3.054726517E1,6.434669037E0,-5.474715271E0,2.125579834E-1
3.055732617E1,6.490802307E0,-5.696553955E0,2.869532776E-1
3.056738817E1,6.571634216E0,-5.957311707E0,4.147874451E-1
3.057744917E1,6.726711731E0,-6.184239807E0,5.303471375E-1
3.058751017E1,6.920558624E0,-6.222709808E0,7.351213074E-1
3.059757217E1,7.053631897E0,-6.004164276E0,8.789721680E-1
3.060763317E1,7.168592834E0,-5.727988586E0,8.683442688E-1
3.061769417E1,7.234306183E0,-5.731730804E0,8.930429077E-1
3.062775517E1,7.424410858E0,-5.966742096E0,9.222322083E-1
3.063781787E1,7.580087128E0,-6.320157166E0,9.762698364E-1
3.064787887E1,7.683821411E0,-6.741680603E0,1.065035248E0
3.065793987E1,7.775430908E0,-7.241191864E0,1.113833771E0
3.066800087E1,7.857011261E0,-7.799081726E0,1.060843964E0
3.067806287E1,8.101153564E0,-8.215815125E0,1.049317932E0
3.068812388E1,8.343798981E0,-8.337362366E0,9.927355957E-1
3.069818487E1,8.728199615E0,-8.355774078E0,9.214837646E-1
3.070824587E1,9.119336243E0,-8.440647583E0,7.137158203E-1
3.071830787E1,9.383985901E0,-8.527766418E0,3.474275208E-1
3.072836887E1,9.650731201E0,-8.606203308E0,1.146615601E-1
3.073842987E1,9.972711639E0,-8.672515411E0,9.160949707E-2
3.074849088E1,1.015473312E1,-8.612490234E0,3.695814514E-1
3.075855287E1,9.964029694E0,-8.404422913E0,8.768765259E-1
3.076861387E1,9.501341858E0,-7.980654144E0,1.503772888E0
3.077867487E1,8.987310791E0,-7.181615753E0,2.135908356E0
3.078873587E1,8.598269806E0,-6.198909302E0,2.484533386E0
3.079879788E1,8.247848511E0,-5.392685852E0,2.592458954E0
3.080885888E1,8.030350800E0,-4.789290619E0,2.504891052E0
3.081891987E1,8.004005585E0,-4.619543610E0,2.242337036E0
3.082898187E1,8.104446716E0,-4.718637543E0,1.772164764E0
3.083904287E1,8.172405396E0,-4.834496613E0,1.191821594E0
3.084910387E1,8.289012909E0,-5.008285217E0,7.810757446E-1
3.085916488E1,8.498577118E0,-5.069058838E0,4.255650330E-1
3.086922687E1,8.664432220E0,-4.972509613E0,2.080673218E-2
3.087928787E1,8.955876160E0,-4.785847778E0,-3.132984924E-1
3.088934887E1,9.282047882E0,-4.390370178E0,-5.391787720E-1
3.089940987E1,9.351802826E0,-3.863615570E0,-5.629792786E-1
3.090947187E1,9.161997528E0,-3.504212952E0,-4.234693909E-1
3.091953288E1,8.904532928E0,-3.286864929E0,-1.420545959E-1
3.092959387E1,8.707392883E0,-3.156635742E0,1.621128845E-1
3.093965487E1,8.470285950E0,-3.036585388E0,2.640509033E-1
3.094971687E1,8.118816833E0,-2.927761688E0,2.127076721E-1
3.095977787E1,7.752229156E0,-2.747835846E0,9.131011963E-2
3.096983887E1,7.504194946E0,-2.729723511E0,-1.899549866E-1
3.097989988E1,7.408843231E0,-2.740351410E0,-4.034111023E-1
3.098996187E1,7.215146027E0,-2.687062225E0,-4.758604431E-1
3.100002287E1,7.014712830E0,-2.697690125E0,-4.537065125E-1
3.101008387E1,6.908733215E0,-2.868934021E0,-4.317022705E-1
3.102014487E1,6.886878662E0,-3.012186127E0,-3.757186890E-1
3.103020688E1,6.921307068E0,-3.124452667E0,-2.948867798E-1
3.104026788E1,6.934329987E0,-3.209924927E0,-2.282752991E-1
3.105032887E1,6.994953918E0,-3.281775513E0,-2.941383362E-1
3.106038987E1,7.115603027E0,-3.387605438E0,-3.106040955E-1
3.107045187E1,7.321125641E0,-3.396287384E0,-2.671943665E-1
3.108051287E1,7.356601868E0,-3.229234772E0,-3.053649902E-1
3.109057388E1,7.319479065E0,-3.125051422E0,-4.011657715E-1
3.110063488E1,7.413483582E0,-3.150348816E0,-4.583468628E-1
3.111069687E1,7.585475922E0,-3.261417847E0,-5.289999390E-1
3.112075787E1,7.726033630E0,-3.357068939E0,-5.126838684E-1
3.113081887E1,7.926317139E0,-3.472928009E0,-4.941224670E-1
3.114087987E1,8.208929443E0,-3.636088715E0,-3.902384949E-1
3.115094188E1,8.535699921E0,-3.815116425E0,-2.766247559E-1
3.116100287E1,8.792865143E0,-3.939208374E0,-2.194436646E-1
3.117106387E1,9.078620911E0,-4.117337952E0,-3.923341370E-1
3.118112587E1,9.463021545E0,-4.409680023E0,-6.571334839E-1
3.119118687E1,9.969119110E0,-4.753814392E0,-8.466394043E-1
3.120124787E1,1.056562866E1,-5.236859894E0,-9.063652039E-1
3.121130888E1,1.110929810E1,-5.686524811E0,-6.524931335E-1
3.122137087E1,1.156045990E1,-5.894592133E0,-2.591111755E-1
3.123143187E1,1.184576660E1,-5.877527618E0,8.592132568E-2
3.124149287E1,1.197599579E1,-5.588628387E0,4.613406372E-1
3.125155387E1,1.208377167E1,-5.235662384E0,6.209088135E-1
3.126161588E1,1.230351471E1,-5.209616547E0,5.384303284E-1
3.127167688E1,1.251502487E1,-5.612129517E0,6.855743408E-1
3.128173787E1,1.252475464E1,-5.832920380E0,1.332229614E0
3.129179887E1,1.232462082E1,-5.672005005E0,1.892813873E0
3.130186087E1,1.229034210E1,-5.621559906E0,1.977537689E0
3.131192187E1,1.246981888E1,-6.053411865E0,1.830094299E0
3.132198288E1,1.257579849E1,-6.641688538E0,1.713037720E0
3.133204388E1,1.242760666E1,-6.888076172E0,1.667682037E0
3.134210587E1,1.211595474E1,-6.580914917E0,1.677262115E0
3.135216687E1,1.192210785E1,-5.680387573E0,1.582808533E0
3.136222787E1,1.186447769E1,-4.673132172E0,1.306333466E0
3.137228887E1,1.184846100E1,-4.058210907E0,1.031654663E0
3.138235088E1,1.172975784E1,-3.772305450E0,9.190887451E-1
3.139241187E1,1.147678391E1,-3.664828949E0,1.111289062E0
3.140247287E1,1.107097778E1,-3.622017975E0,1.386416931E0
3.141253387E1,1.067684738E1,-3.661835175E0,1.565893707E0
3.142259587E1,1.044812302E1,-3.760779419E0,1.655108185E0
3.143265687E1,1.021161484E1,-4.016597443E0,1.326391754E0
3.144271788E1,9.981842651E0,-4.283492432E0,8.063731384E-1
3.145277887E1,9.882000275E0,-4.439168701E0,6.822811890E-1
3.146284087E1,9.767338715E0,-4.585863647E0,5.771997070E-1
3.147290187E1,9.524393921E0,-4.719086609E0,4.293072510E-1
3.148296287E1,9.236692200E0,-4.785398712E0,4.754113770E-1
3.149302387E1,8.919352112E0,-4.729115753E0,6.357279968E-1
3.150308588E1,8.635093231E0,-4.548291779E0,8.261320496E-1
3.151314687E1,8.418793030E0,-4.357588348E0,9.467811584E-1
3.152320787E1,8.173453217E0,-4.151017914E0,9.843530273E-1
3.153326887E1,7.860005035E0,-3.979923706E0,9.854008484E-1
3.154333087E1,7.559579773E0,-3.882027283E0,8.569679260E-1
3.155339188E1,7.339088287E0,-3.892954559E0,7.529342651E-1
3.156345288E1,7.084617462E0,-3.852089539E0,6.346801758E-1
3.157351387E1,6.744075623E0,-3.840264130E0,5.078938293E-1
3.158357587E1,6.462960205E0,-3.981570282E0,4.076023865E-1
3.159363687E1,6.216572571E0,-4.132456512E0,2.891986084E-1
3.160369787E1,6.101911011E0,-4.198768616E0,1.347198486E-1
3.161375887E1,5.993686066E0,-4.298910370E0,6.227050781E-2
3.162382087E1,5.886359253E0,-4.511917419E0,1.026864624E-1
3.163388192E1,5.837261353E0,-4.738695831E0,1.305285645E-1
3.164394292E1,5.822591858E0,-4.762496338E0,1.140628052E-1
3.165400492E1,5.977819061E0,-4.790039062E0,2.571652222E-1
3.166406592E1,6.160888367E0,-4.939428406E0,5.595364380E-1
3.167412692E1,6.226302338E0,-5.034780121E0,8.312214661E-1
3.168418792E1,6.292614441E0,-5.140610046E0,1.142124939E0
3.169424992E1,6.308481445E0,-5.236859894E0,1.455722809E0
3.170431092E1,6.344257050E0,-5.485642548E0,1.521136780E0
3.171437192E1,6.550677795E0,-5.786965942E0,1.611848145E0
3.172443292E1,6.812034302E0,-6.146368561E0,1.572480011E0
3.173449492E1,7.193441162E0,-6.609505463E0,1.222208405E0
3.174455592E1,7.567662964E0,-7.000342712E0,8.009843445E-1
3.175461692E1,7.856562195E0,-7.328610077E0,3.665876770E-1
3.176467792E1,8.133935394E0,-7.698341217E0,1.360670471E-1
3.177473992E1,8.361611938E0,-8.081843719E0,1.496887207E-1
3.178480092E1,8.455017700E0,-8.341553650E0,4.168830872E-1
3.179486192E1,8.531658325E0,-8.362959137E0,8.223898315E-1
3.180492292E1,8.614585876E0,-8.218359833E0,1.095422058E0
3.181498492E1,9.108259277E0,-8.301287384E0,1.069675598E0
3.182504592E1,9.880204010E0,-8.514444122E0,5.418731689E-1
3.183510692E1,1.038375687E1,-8.614735565E0,1.526824951E-1
3.184516792E1,1.055230637E1,-8.275840302E0,1.061293030E-1
3.185522992E1,1.045575714E1,-7.628735962E0,2.499801636E-2
3.186529092E1,1.012195129E1,-7.405999146E0,3.207829285E-1
3.187535192E1,9.730515289E0,-7.370971985E0,1.014141083E0
3.188541292E1,9.144184570E0,-6.966962128E0,1.719025269E0
3.189547492E1,8.564739532E0,-6.252497864E0,2.253114624E0
3.190553592E1,8.271948395E0,-5.498216400E0,2.510579224E0
3.191559692E1,8.298742676E0,-5.010380859E0,2.414479065E0
3.192565792E1,8.421637115E0,-4.807702332E0,2.145638123E0
3.193571992E1,8.526718597E0,-4.763095093E0,1.720522156E0
3.194578092E1,8.576564941E0,-4.725223846E0,1.116079102E0
3.195584192E1,8.631949768E0,-4.703369293E0,4.960684204E-1
3.196590292E1,8.797954559E0,-4.699776764E0,5.852828979E-2
3.197596492E1,9.042545929E0,-4.619693298E0,-2.350112915E-1
3.198602592E1,9.220825195E0,-4.473148041E0,-4.156855774E-1
3.199608692E1,9.342222748E0,-4.273463287E0,-4.320016479E-1
3.200614792E1,9.335786133E0,-4.015399933E0,-2.703378296E-1
3.201620992E1,9.172775116E0,-3.795207825E0,-7.708969116E-2
3.202627092E1,8.879534912E0,-3.656446381E0,1.155596924E-1
3.203633192E1,8.521180115E0,-3.623814240E0,1.739382935E-1
3.204639292E1,8.180039520E0,-3.558999023E0,2.996768188E-1
3.205645492E1,7.946974182E0,-3.576961670E0,3.504212952E-1
3.206651592E1,7.909102936E0,-3.585044861E0,3.510200500E-1
3.207657692E1,7.902816010E0,-3.374881897E0,2.710862732E-1
3.208663792E1,7.877219238E0,-3.102298737E0,1.435514832E-1
3.209669992E1,7.845335541E0,-2.873724060E0,2.454895020E-2
3.210676092E1,7.732619934E0,-2.687062225E0,-9.265731812E-2
3.211682192E1,7.573201447E0,-2.599045258E0,-1.110690308E-1
3.212688292E1,7.368277588E0,-2.610122223E0,-4.116439819E-2
3.213694492E1,7.187303925E0,-2.621348877E0,4.191284180E-2
3.214700592E1,7.063661041E0,-2.611020355E0,8.936416626E-2
3.215706692E1,6.984326019E0,-2.679128723E0,7.514373779E-2
3.216712792E1,6.878645782E0,-2.788700867E0,-3.397933960E-2
3.217718992E1,6.747069397E0,-2.811752930E0,-3.240760803E-1
3.218725092E1,6.666087799E0,-2.952610016E0,-6.738986206E-1
3.219731192E1,6.822662201E0,-2.967728577E0,-8.931925964E-1
3.220737292E1,6.906038818E0,-2.984044647E0,-1.178948364E0
3.221743492E1,7.050338745E0,-3.114273834E0,-1.366658020E0
3.222749592E1,7.303911438E0,-3.280578003E0,-1.253193970E0
3.223755692E1,7.599846039E0,-3.404969330E0,-1.071621552E0
3.224761792E1,8.017327881E0,-3.492836609E0,-9.333091736E-1
3.225767992E1,8.408015442E0,-3.725303192E0,-7.711962891E-1
3.226774092E1,8.769513702E0,-4.025578766E0,-6.466552734E-1
3.227780192E1,9.129814453E0,-4.343966675E0,-5.598358154E-1
3.228786292E1,9.590107269E0,-4.609514465E0,-5.028044128E-1
3.229792492E1,1.020173538E1,-4.987927551E0,-4.025129700E-1
3.230798592E1,1.077369598E1,-5.459297333E0,-2.847079468E-1
3.231804692E1,1.128533203E1,-5.924978943E0,-9.924362183E-2
3.232810792E1,1.165700912E1,-6.196065216E0,2.761756897E-1
3.233816992E1,1.185130508E1,-6.173013153E0,7.616162109E-1
3.234823092E1,1.201222046E1,-5.979465637E0,1.083896027E0
3.235829192E1,1.224229202E1,-5.890550537E0,1.240470428E0
3.236835292E1,1.243149857E1,-5.986650696E0,1.428329773E0
3.237841492E1,1.244601837E1,-6.072422333E0,1.844464417E0
3.238847592E1,1.224573486E1,-5.915398865E0,2.284249878E0
3.239853692E1,1.209649521E1,-5.883066101E0,2.253863068E0
3.240859792E1,1.205143890E1,-6.292464752E0,2.096390533E0
3.241865992E1,1.187241119E1,-6.636599121E0,2.150128784E0
3.242872092E1,1.155866364E1,-6.580166473E0,2.042502594E0
3.243878192E1,1.136676270E1,-6.187383270E0,1.839375000E0
3.244884292E1,1.133921997E1,-5.638474731E0,1.577719116E0
3.245890492E1,1.138652161E1,-5.000950470E0,1.293310547E0
3.246896592E1,1.142933258E1,-4.386927338E0,1.038839722E0
3.247902692E1,1.151091293E1,-3.914809113E0,8.575666809E-1
3.248908792E1,1.161389877E1,-3.593128052E0,7.843688965E-1
3.249914992E1,1.164892593E1,-3.300935669E0,8.277786255E-1
3.250921092E1,1.152573212E1,-3.026705933E0,9.512718201E-1
3.251927192E1,1.127620102E1,-2.907703400E0,1.045875092E0
3.252933292E1,1.090452393E1,-3.014132080E0,8.181985474E-1
3.253939492E1,1.053868469E1,-3.334166565E0,1.000070343E0
3.254945592E1,1.011596375E1,-3.686533813E0,1.375489655E0
3.255951692E1,9.710157623E0,-3.969894562E0,1.643133087E0
3.256957792E1,9.408235474E0,-4.203259277E0,1.875749359E0
3.257963992E1,9.127569122E0,-4.296066284E0,2.037413177E0
3.258970092E1,8.848100281E0,-4.253854065E0,1.941911774E0
3.259976192E1,8.585995331E0,-4.250560913E0,1.776206360E0
3.260982292E1,8.285420380E0,-4.217330017E0,1.708397369E0
3.261988492E1,7.966733093E0,-4.187392273E0,1.679208069E0
3.262994592E1,7.669301605E0,-4.134402466E0,1.650617523E0
3.264000667E1,7.421117706E0,-4.105662231E0,1.751807098E0
3.265006767E1,7.132517853E0,-4.208498383E0,1.786085815E0
3.266012967E1,6.802753601E0,-4.291126556E0,1.768123169E0
3.267019067E1,6.513854370E0,-4.335284729E0,1.623374176E0
3.268025167E1,6.329886932E0,-4.411775665E0,1.460063782E0
3.269031267E1,6.397695923E0,-4.531826019E0,1.272952881E0
3.270037467E1,6.465654602E0,-4.527185669E0,9.529183960E-1
3.271043567E1,6.491850128E0,-4.537813568E0,6.210585022E-1
3.272049667E1,6.486611023E0,-4.617747345E0,4.007167053E-1
3.273055767E1,6.590345306E0,-4.753365326E0,2.070195007E-1
3.274061967E1,6.716383209E0,-4.943020935E0,1.851649475E-1
3.275068067E1,6.756948853E0,-5.245392151E0,4.111949158E-1
3.276074167E1,6.814279633E0,-5.457800446E0,7.062313843E-1
3.277080267E1,6.980284424E0,-5.600154419E0,9.145980835E-1
3.278086467E1,7.127428436E0,-5.540278931E0,1.128802643E0
3.279092567E1,7.190896454E0,-5.549409943E0,1.092428284E0
3.280098667E1,7.280559998E0,-5.672903137E0,1.047222290E0
3.281104767E1,7.307354279E0,-5.694308624E0,9.295669556E-1
3.282110967E1,7.537874908E0,-5.708678741E0,6.011499023E-1
3.283117067E1,7.990533600E0,-6.161487122E0,4.044589233E-1
3.284123167E1,8.399782562E0,-6.724765778E0,3.329077148E-1
3.285129267E1,8.852141876E0,-7.214397583E0,2.472857666E-1
3.286135467E1,9.374106445E0,-7.745942230E0,3.531156921E-1
3.287141567E1,9.760003967E0,-8.128845978E0,5.438191223E-1
3.288147667E1,9.904603271E0,-8.376880188E0,9.030720520E-1
3.289153767E1,9.907297668E0,-8.556057587E0,1.139879608E0
3.290159967E1,9.923464050E0,-8.887169037E0,1.148561554E0
3.291166067E1,1.000624191E1,-9.477990417E0,8.418493652E-1
3.292172167E1,9.961784363E0,-9.966125336E0,3.782633972E-1
3.293178267E1,9.913883972E0,-1.022044647E1,-2.395019531E-3
3.294184467E1,9.872869263E0,-1.017658768E1,1.077758789E-2
3.295190567E1,9.598040771E0,-9.960287476E0,4.501139832E-1
3.296196667E1,9.298064575E0,-9.406439209E0,1.219813385E0
3.297202767E1,8.899293823E0,-8.455317078E0,2.073039093E0
3.298208967E1,8.538993073E0,-7.212601318E0,2.694995728E0
3.299215067E1,8.295599213E0,-5.968238983E0,2.774929504E0
3.300221167E1,8.154592438E0,-5.106481018E0,2.465223541E0
3.301227267E1,7.968080292E0,-4.608915710E0,1.935924225E0
3.302233467E1,7.944728851E0,-4.363575897E0,1.225950623E0
3.303239567E1,8.092621307E0,-4.177363129E0,4.343966675E-1
3.304245667E1,8.341104584E0,-3.931723938E0,-4.260140991E-1
3.305251767E1,8.404123535E0,-3.882027283E0,-1.320404205E0
3.306257967E1,8.417894897E0,-3.808380432E0,-1.882784729E0
3.307264067E1,8.316106567E0,-3.610641632E0,-2.273921356E0
3.308270167E1,8.245004425E0,-3.422183533E0,-2.470762024E0
3.309276267E1,8.227341156E0,-3.472928009E0,-2.230361938E0
3.310282467E1,8.263266449E0,-3.626957703E0,-1.491797791E0
3.311288567E1,8.126450958E0,-3.858825531E0,-7.029382324E-1
3.312294667E1,7.782615967E0,-4.099674683E0,-4.999603271E-2
3.313300767E1,7.513176270E0,-4.133354645E0,7.123686218E-1
3.314306967E1,7.210355988E0,-4.099524994E0,1.463207245E0
3.315313067E1,7.054829407E0,-3.932622070E0,2.025138702E0
3.316319167E1,6.863377533E0,-3.688629456E0,2.359842682E0
3.317325267E1,6.616241455E0,-3.351081390E0,2.261497192E0
3.318331367E1,6.298452301E0,-3.028951263E0,1.764231262E0
3.319337567E1,6.199208679E0,-2.799927521E0,1.245260468E0
3.320343667E1,6.326144714E0,-2.573897552E0,8.303233337E-1
3.321349767E1,6.433022461E0,-2.280507660E0,5.797444153E-1
3.322355867E1,6.421496429E0,-2.132315826E0,1.704954529E-1
3.323362067E1,6.410419464E0,-2.149230652E0,-3.216810608E-1
3.324368167E1,6.450086975E0,-2.202370148E0,-7.204518127E-1
3.325374267E1,6.595734100E0,-2.090552673E0,-1.099313965E0
3.326380367E1,6.722819824E0,-1.981728973E0,-1.359173584E0
3.327386567E1,6.844516754E0,-1.974843292E0,-1.463506622E0
3.328392667E1,6.920259247E0,-2.072440338E0,-1.342408447E0
3.329398767E1,7.042554932E0,-2.162552948E0,-1.039438477E0
3.330404867E1,7.156018982E0,-2.209405518E0,-7.214996338E-1
3.331411067E1,7.339687042E0,-2.274819489E0,-5.635780334E-1
3.332417167E1,7.816445618E0,-2.392624512E0,-3.811074829E-1
3.333423267E1,8.420888672E0,-2.486479340E0,-2.456391907E-1
3.334429367E1,9.006021881E0,-2.500699768E0,-1.990859985E-1
3.335435567E1,9.656269684E0,-2.507136383E0,-1.667532349E-1
3.336441667E1,1.033810181E1,-2.628683624E0,-1.068777466E-1
3.337447767E1,1.081007034E1,-2.742596741E0,-8.143066406E-2
3.338453867E1,1.120315292E1,-2.869832153E0,-1.504371643E-1
3.339460067E1,1.156360336E1,-3.154091034E0,-2.664459229E-1
3.340466167E1,1.194935120E1,-3.545377350E0,-4.445755005E-1
3.341472267E1,1.236129456E1,-3.983965302E0,-4.236190796E-1
3.342478367E1,1.248912872E1,-4.329746246E0,-2.510279846E-1
3.343484567E1,1.255903336E1,-4.443809052E0,3.278182983E-2
3.344490667E1,1.270752457E1,-4.399501190E0,3.038681030E-1
3.345496767E1,1.288894730E1,-4.467310181E0,5.114863586E-1
3.346502867E1,1.302636154E1,-4.791835327E0,6.707551575E-1
3.347509067E1,1.311377975E1,-5.149890747E0,9.131011963E-1
3.348515167E1,1.309132645E1,-5.334756317E0,1.110839996E0
3.349521267E1,1.307276505E1,-5.558690643E0,1.055455170E0
3.350527367E1,1.312904800E1,-5.936654663E0,1.033750305E0
3.351533567E1,1.293894333E1,-6.190676422E0,1.349144440E0
3.352539667E1,1.257205627E1,-6.025569763E0,1.765578461E0
3.353545767E1,1.217044144E1,-5.661826172E0,2.135608978E0
3.354551867E1,1.172451874E1,-5.178630981E0,2.284249878E0
3.355558067E1,1.121318207E1,-4.680167542E0,2.007325745E0
3.356564167E1,1.070139633E1,-4.171525269E0,1.518292694E0
3.357570267E1,1.031235535E1,-3.778742065E0,1.031055908E0
3.358576367E1,1.003228775E1,-3.615581360E0,6.484515381E-1
3.359582567E1,9.829309845E0,-3.524121552E0,2.818638611E-1
3.360588667E1,9.536219330E0,-3.594924316E0,-6.571334839E-2
3.361594767E1,9.178463287E0,-3.731440430E0,-2.736309814E-1
3.362600867E1,8.879534912E0,-3.796255646E0,-3.426374817E-1
3.363607004E1,8.714428253E0,-3.799997864E0,-2.430944824E-1
3.364613204E1,8.715176697E0,-3.841611328E0,-1.146615601E-1
3.365619304E1,8.931925964E0,-4.023782501E0,4.565505981E-2
3.366625404E1,9.239835663E0,-4.378395081E0,2.026785278E-1
3.367631504E1,9.547595673E0,-4.684807892E0,3.080593872E-1
3.368637704E1,9.688303070E0,-4.947810974E0,3.376977539E-1
3.369643804E1,9.608069916E0,-5.181475067E0,5.450166321E-1
3.370649904E1,9.445058899E0,-5.342390442E0,9.981243896E-1
3.371656004E1,9.077423401E0,-5.238356781E0,1.372046814E0
3.372662204E1,8.641829224E0,-4.947511597E0,1.584006042E0
3.373668304E1,8.258925476E0,-4.721032562E0,1.637744293E0
3.374674404E1,7.795788574E0,-4.515060883E0,1.513053589E0
3.375680504E1,7.332951050E0,-4.182003479E0,1.268611908E0
3.376686704E1,6.919660492E0,-3.928879852E0,9.307644653E-1
3.377692804E1,6.650370483E0,-3.782035217E0,6.239025879E-1
3.378698904E1,6.466552734E0,-3.834875336E0,4.816983032E-1
3.379705004E1,6.225104828E0,-3.862118683E0,1.919009399E-1
3.380711204E1,6.268963623E0,-3.993695068E0,-2.200424194E-2
3.381717304E1,6.408024445E0,-4.004472656E0,-1.622625732E-1
3.382723404E1,6.491101685E0,-3.941603394E0,-1.306782532E-1
3.383729504E1,6.636748810E0,-3.898193665E0,-2.380050659E-2
3.384735704E1,6.784042511E0,-3.778143311E0,1.347198486E-2
3.385741804E1,6.883585510E0,-3.684138794E0,7.933502197E-2
3.386747904E1,6.945706329E0,-3.658991089E0,1.842668152E-1
3.387754004E1,7.087311859E0,-3.705095215E0,2.866539001E-1
3.388760204E1,7.254963226E0,-3.664828949E0,3.604504395E-1
3.389766304E1,7.353757782E0,-3.671115875E0,4.046086121E-1
3.390772404E1,7.411537628E0,-3.711980896E0,3.323089600E-1
3.391778504E1,7.447762299E0,-3.712879028E0,2.851570129E-1
3.392784604E1,7.435936890E0,-3.697161713E0,2.401007080E-1
3.393790804E1,7.486681366E0,-3.747008057E0,2.242337036E-1
3.394796904E1,7.589667206E0,-3.854783936E0,2.353106689E-1
3.395803004E1,7.871830444E0,-4.101620636E0,1.480421448E-1
3.396809104E1,8.273445282E0,-4.442312164E0,8.307723999E-2
3.397815304E1,8.658594360E0,-4.842579803E0,2.963836670E-2
3.398821404E1,9.074878693E0,-5.406906281E0,2.290237427E-2
3.399827504E1,9.436975708E0,-6.182892609E0,1.721420288E-1
3.400833604E1,9.620194702E0,-6.799011383E0,5.194198608E-1
3.401839804E1,9.696685638E0,-6.978338470E0,8.229885864E-1
3.402845904E1,9.603878632E0,-6.828799438E0,1.008602600E0
3.403852004E1,9.501341858E0,-6.533164215E0,1.322649536E0
3.404858104E1,9.469907227E0,-6.364015961E0,1.318458252E0
3.405864304E1,9.613458710E0,-6.440955963E0,8.132588196E-1
3.406870404E1,9.883497162E0,-6.820865936E0,1.633103943E-1
3.407876504E1,1.018811371E1,-7.103178864E0,-3.158432007E-2
3.408882604E1,1.037013519E1,-7.097341003E0,-4.400848389E-2
3.409888804E1,1.055559952E1,-6.854396210E0,-4.415817261E-2
3.410894904E1,1.068043991E1,-6.665039978E0,3.218307495E-2
3.411901004E1,1.059092606E1,-6.402635651E0,2.983296204E-1
3.412907104E1,1.027777725E1,-6.078559570E0,7.420069885E-1
3.413913304E1,9.817185059E0,-5.516328735E0,1.246008911E0
3.414919404E1,9.221573639E0,-4.669839020E0,1.601819000E0
3.415925504E1,8.737630005E0,-3.865561523E0,1.824555817E0
3.416931604E1,8.424032135E0,-3.336860962E0,1.808838501E0
3.417937704E1,8.110883331E0,-3.160228271E0,1.449735260E0
3.418943904E1,7.945327606E0,-3.201991425E0,8.960366821E-1
3.419950004E1,7.963140564E0,-3.258723450E0,3.058140564E-1
3.420956104E1,8.157286835E0,-3.403622131E0,-2.775228882E-1
3.421962204E1,8.351283417E0,-3.497327271E0,-7.622149658E-1
3.422968404E1,8.389753418E0,-3.567381592E0,-1.242266693E0
3.423974504E1,8.320148163E0,-3.666026459E0,-1.400787048E0
3.424980604E1,8.233628082E0,-3.767515411E0,-1.202898560E0
3.425986704E1,8.140970764E0,-3.942800903E0,-7.882608032E-1
3.426992904E1,7.992180176E0,-4.093088379E0,-3.134481812E-1
3.427999004E1,7.742200012E0,-4.164040833E0,1.037342834E-1
3.429005104E1,7.439080353E0,-4.117936707E0,3.341052246E-1
3.430011204E1,7.200626221E0,-3.961511993E0,4.650828552E-1
3.431017404E1,7.041806488E0,-3.614533539E0,5.766009521E-1
3.432023504E1,6.978338470E0,-3.204087067E0,6.282435608E-1
3.433029604E1,7.025789795E0,-2.826123047E0,5.653742981E-1
3.434035704E1,7.085964661E0,-2.649789734E0,4.680766296E-1
3.435041904E1,7.147935791E0,-2.686463470E0,4.565505981E-1
3.436048004E1,7.185807037E0,-2.790497131E0,5.075944519E-1
3.437054104E1,7.199578400E0,-2.840642853E0,4.751119995E-1
3.438060204E1,7.272626495E0,-2.851270752E0,4.911286926E-1
3.439066404E1,7.286098480E0,-2.851719818E0,5.602848816E-1
3.440072504E1,7.246430969E0,-2.837798767E0,5.526507568E-1
3.441078604E1,7.218588867E0,-2.729274445E0,4.607418823E-1
3.442084704E1,7.455845490E0,-2.395917664E0,2.598596191E-1
3.443090804E1,7.876919861E0,-2.051783295E0,6.646179199E-2
3.444097004E1,8.269703064E0,-1.695823517E0,-4.819976807E-2
3.445103104E1,8.734785919E0,-1.321302338E0,-2.790197754E-1
3.446109204E1,8.971144409E0,-1.139430542E0,-6.075865173E-1
3.447115304E1,9.258397064E0,-1.197360077E0,-8.366102600E-1
3.448121504E1,9.644593964E0,-1.197509766E0,-9.696835327E-1
3.449127604E1,1.000369720E1,-1.334025879E0,-1.120420074E0
3.450133704E1,1.049707123E1,-1.694775696E0,-1.027164001E0
3.451139804E1,1.088162155E1,-2.076781311E0,-7.238946533E-1
3.452146004E1,1.118818405E1,-2.366728363E0,-3.800596619E-1
3.453152104E1,1.138891663E1,-2.696043549E0,-1.025367737E-1
3.454158204E1,1.145193558E1,-3.135978699E0,6.092330933E-2
3.455164304E1,1.143651764E1,-3.498674469E0,7.933502197E-3
3.456170504E1,1.144385239E1,-3.764671326E0,-2.769241333E-2
