0.0,15.026315789473685,-3.1770334928229667,9.894736842105264
0.005,12.16267942583732,-6.126794258373206,17.105263157894736
0.01,11.488038277511961,-7.294258373205742,12.578947368421053
0.015,10.674641148325358,-7.184210526315789,3.8995215311004783
0.02,8.791866028708133,-4.421052631578948,0.5287081339712919
0.025,6.5669856459330145,-2.1937799043062203,3.227272727272727
0.03,6.6913875598086126,-0.8229665071770335,6.473684210526316
0.035,6.12200956937799,1.0645933014354068,7.9066985645933014
0.041,6.672248803827751,4.026315789473684,6.322966507177034
0.046,4.631578947368421,5.937799043062201,5.672248803827751
0.051,4.858851674641149,7.284688995215311,5.523923444976076
0.056,4.62200956937799,6.91866028708134,4.638755980861244
0.061,4.935406698564593,6.4066985645933014,4.643540669856459
0.066,4.454545454545454,5.866028708133971,5.648325358851674
0.071,5.2368421052631575,5.641148325358851,6.889952153110048
0.076,4.739234449760765,5.354066985645933,8.39952153110048
0.082,4.70334928229665,5.478468899521531,9.090909090909092
0.087,4.614832535885167,6.232057416267943,8.971291866028707
0.092,4.533492822966507,7.3253588516746415,8.198564593301436
0.097,4.543062200956938,8.311004784688995,7.04066985645933
0.102,4.559808612440191,8.882775119617225,6.023923444976076
0.107,4.447368421052632,8.897129186602871,5.7009569377990434
0.112,4.586124401913875,8.610047846889952,6.2368421052631575
0.117,5.229665071770335,7.760765550239235,7.043062200956938
0.123,5.961722488038277,6.413875598086125,7.41866028708134
0.128,6.595693779904306,5.007177033492823,7.100478468899522
0.133,7.15311004784689,3.901913875598086,6.586124401913875
0.138,6.767942583732057,3.5454545454545454,6.287081339712919
0.143,6.94976076555024,3.562200956937799,6.41866028708134
0.148,6.820574162679426,3.791866028708134,6.002392344497608
0.153,6.820574162679426,4.045454545454546,5.732057416267943
0.158,7.181818181818182,4.155502392344498,5.569377990430622
0.164,7.253588516746412,4.090909090909091,5.4066985645933014
0.169,7.507177033492823,4.27511961722488,5.488038277511961
0.174,7.69377990430622,4.480861244019139,5.677033492822966
0.179,7.684210526315789,4.767942583732057,5.547846889952153
0.184,7.660287081339713,4.832535885167464,5.244019138755981
0.189,7.645933014354067,4.619617224880383,5.188995215311005
0.194,7.770334928229665,4.181818181818182,5.322966507177034
0.199,7.966507177033493,3.3803827751196174,5.514354066985646
0.205,7.863636363636363,2.665071770334928,5.5669856459330145
0.21,7.631578947368421,2.15311004784689,5.748803827751196
0.215,7.533492822966507,1.8732057416267942,5.4688995215311005
0.22,7.610047846889952,1.923444976076555,5.095693779904306
0.225,7.267942583732057,2.4617224880382773,4.95933014354067
0.23,7.145933014354067,3.3444976076555024,4.77511961722488
0.235,6.777511961722488,4.473684210526316,4.600478468899522
0.241,6.631578947368421,5.509569377990431,4.937799043062201
0.246,6.217703349282297,6.241626794258373,5.547846889952153
0.251,6.167464114832536,6.339712918660287,5.598086124401914
0.256,6.478468899521531,5.73444976076555,5.26555023923445
0.261,6.5669856459330145,4.79665071770335,5.29665071770335
0.266,6.80622009569378,3.9760765550239237,5.631578947368421
0.271,6.375598086124402,3.598086124401914,5.5933014354066986
0.276,6.322966507177034,3.3325358851674642,5.442583732057416
0.282,5.617224880382775,3.3373205741626792,6
0.287,5.5669856459330145,3.6052631578947367,6.832535885167464
0.292,5.320574162679426,4.145933014354067,6.645933014354067
0.297,5.222488038277512,5.0933014354066986,6.019138755980861
0.302,4.767942583732057,6.27511961722488,5.983253588516747
0.307,4.320574162679426,7.440191387559809,5.985645933014354
