"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.597508413E1,2.211420238E-2,-1.002092734E-1,5.056697726E-1
2.598514513E1,1.860018820E-1,-1.141109765E-1,4.435015023E-1
2.599520613E1,2.830210924E-1,-1.019637659E-1,3.470498025E-1
2.600526613E1,3.196100295E-1,-1.000303626E-1,3.030588627E-1
2.601532713E1,2.899155319E-1,-6.756962091E-2,2.847914398E-1
2.602538812E1,1.972761303E-1,5.891492125E-3,2.538146079E-1
2.603544912E1,4.361067340E-2,7.041775435E-2,2.193775624E-1
2.604550912E1,-1.576524228E-1,1.352330744E-1,1.941257566E-1
2.605557012E1,-3.102856576E-1,2.336254269E-1,2.100610435E-1
2.606563113E1,-3.940073848E-1,3.500268161E-1,2.234224677E-1
2.607569213E1,-4.361652136E-1,4.479001164E-1,2.235763967E-1
2.608575213E1,-4.795888662E-1,5.475816131E-1,2.129660845E-1
2.609581313E1,-5.285809040E-1,6.421132088E-1,2.100179642E-1
2.610587413E1,-5.629599094E-1,7.018003464E-1,2.299629301E-1
2.611593512E1,-5.357831717E-1,7.058475018E-1,2.704538703E-1
2.612599512E1,-4.355726838E-1,6.530692577E-1,3.292399645E-1
2.613605612E1,-2.702620029E-1,5.537331104E-1,3.883109987E-1
2.614611712E1,-6.757658720E-2,4.197255075E-1,4.404321909E-1
2.615617813E1,1.505839825E-1,2.679141462E-1,4.866039455E-1
2.616623913E1,3.446942866E-1,1.365778595E-1,4.992488623E-1
2.617629913E1,4.846780300E-1,4.879660532E-2,4.913962781E-1
2.618636013E1,5.655953288E-1,-1.357206050E-2,4.617183506E-1
2.619642113E1,5.590327382E-1,-1.666212641E-2,4.239424765E-1
2.620648212E1,4.583332241E-1,2.268335596E-2,3.915014863E-1
2.621654212E1,2.777874172E-1,7.972294092E-2,3.305795491E-1
2.622660312E1,4.485600069E-2,1.397575140E-1,2.342648357E-1
2.623666412E1,-2.330224961E-1,1.878853589E-1,1.307919770E-1
2.624672513E1,-5.208391547E-1,1.981785297E-1,3.850937635E-2
2.625678513E1,-7.713842988E-1,1.656064838E-1,-6.989966333E-2
2.626684613E1,-9.306266904E-1,1.251000166E-1,-2.060988843E-1
2.627690713E1,-9.732164741E-1,9.409682453E-2,-3.056145608E-1
2.628696813E1,-9.471033812E-1,6.497079134E-2,-3.441418409E-1
2.629702813E1,-8.720811009E-1,6.701955944E-2,-3.363518119E-1
2.630708912E1,-7.626776099E-1,8.790252358E-2,-2.947376966E-1
2.631715012E1,-6.463875175E-1,1.109101102E-1,-2.197792828E-1
2.632721112E1,-5.650261045E-1,1.228198633E-1,-1.747531146E-1
2.633727112E1,-5.495097637E-1,1.285640299E-1,-1.876071393E-1
2.634733213E1,-6.136761308E-1,1.315303147E-1,-2.464750409E-1
2.635739313E1,-7.521549463E-1,1.152738556E-1,-3.337995708E-1
2.636745413E1,-9.053162336E-1,7.842050493E-2,-3.913812637E-1
2.637751413E1,-1.002532601E0,3.078959510E-2,-3.950074315E-1
2.638757513E1,-1.024878860E0,-3.699515015E-2,-3.574489951E-1
2.639763612E1,-9.289837480E-1,-1.115729809E-1,-2.940319479E-1
2.640769712E1,-7.223237157E-1,-1.996636391E-1,-2.308410555E-1
2.641775712E1,-4.693703055E-1,-2.666357458E-1,-1.933927387E-1
2.642781812E1,-2.882820666E-1,-2.278013080E-1,-2.170223743E-1
2.643787913E1,-2.720628977E-1,-1.317927539E-1,-3.449497223E-1
2.644794013E1,-4.312306941E-1,-4.940064158E-3,-5.470508933E-1
2.645800113E1,-6.948754191E-1,1.797400415E-1,-7.060237527E-1
2.646806113E1,-1.017294765E0,3.964703679E-1,-7.820940018E-1
2.647812213E1,-1.354758263E0,5.823358297E-1,-8.152745962E-1
2.648818312E1,-1.648164272E0,7.138640285E-1,-8.298157454E-1
2.649824412E1,-1.809439778E0,8.112097383E-1,-8.205780387E-1
2.650830412E1,-1.824296594E0,8.327003121E-1,-8.158141971E-1
2.651836512E1,-1.712578535E0,8.055933118E-1,-8.212329149E-1
2.652842613E1,-1.523041010E0,8.040032983E-1,-8.256070614E-1
2.653848713E1,-1.308694363E0,8.550009727E-1,-8.521622419E-1
2.654854713E1,-1.128345847E0,9.319890141E-1,-9.101194739E-1
2.655860813E1,-9.948975444E-1,1.028523564E0,-9.726710320E-1
2.656866913E1,-9.242955446E-1,1.087878227E0,-1.043914199E0
2.657873012E1,-8.925210834E-1,1.080080271E0,-1.106589556E0
2.658879012E1,-8.414925337E-1,9.552590847E-1,-1.183563709E0
2.659885112E1,-7.173910737E-1,7.554112077E-1,-1.242367864E0
2.660891212E1,-5.634603500E-1,5.040838122E-1,-1.261282444E0
2.661897313E1,-4.531159997E-1,2.027615160E-1,-1.218906879E0
2.662903313E1,-4.519529641E-1,-1.042481661E-1,-1.165276289E0
2.663909413E1,-5.222423077E-1,-3.550218046E-1,-1.097440004E0
2.664915513E1,-6.158021092E-1,-5.126965642E-1,-1.045360565E0
2.665921613E1,-7.240686417E-1,-5.943831801E-1,-1.022721648E0
2.666927613E1,-8.381677866E-1,-5.916948318E-1,-1.020101786E0
2.667933712E1,-9.300425649E-1,-5.144551992E-1,-1.008162737E0
2.668939812E1,-9.812666774E-1,-3.995805383E-1,-9.805496335E-1
2.669945912E1,-9.778977633E-1,-2.702758312E-1,-9.407723546E-1
2.670951912E1,-9.408934712E-1,-1.356278807E-1,-8.714455366E-1
2.671958013E1,-9.167918563E-1,1.344602276E-2,-7.758223414E-1
2.672964113E1,-9.181004167E-1,1.695159525E-1,-6.671557426E-1
2.673970213E1,-9.426310658E-1,3.224319816E-1,-5.445083976E-1
2.674976313E1,-9.671210647E-1,4.199870229E-1,-4.093960822E-1
2.675982338E1,-9.600202441E-1,4.274066091E-1,-2.749218941E-1
2.676988437E1,-8.918930888E-1,3.957879543E-1,-1.646272540E-1
2.677994537E1,-7.628919482E-1,3.730301857E-1,-1.001225561E-1
2.679000637E1,-5.892664194E-1,3.464044333E-1,-6.992436945E-2
2.680006637E1,-3.710691035E-1,2.922237515E-1,-9.280385077E-2
2.681012738E1,-9.085450321E-2,2.476665080E-1,-1.640656590E-1
2.682018838E1,2.129687667E-1,2.370040119E-1,-2.399244606E-1
2.683024938E1,4.569844007E-1,2.520839572E-1,-3.094095886E-1
2.684030938E1,5.763334632E-1,2.921815813E-1,-3.617945015E-1
2.685037038E1,5.819742084E-1,3.832107484E-1,-3.794622123E-1
2.686043137E1,5.281807184E-1,5.087122321E-1,-3.526431024E-1
2.687049237E1,4.433487356E-1,6.421363354E-1,-3.045302629E-1
2.688055237E1,3.432796597E-1,7.560849786E-1,-2.499927282E-1
2.689061337E1,2.441696227E-1,8.436253667E-1,-2.086013556E-1
2.690067438E1,1.626252234E-1,8.937519193E-1,-1.742511094E-1
2.691073538E1,1.039438546E-1,8.736119270E-1,-1.402515471E-1
2.692079538E1,5.835639685E-2,7.621194720E-1,-1.055183411E-1
2.693085638E1,2.834701166E-2,5.924562812E-1,-7.754197717E-2
2.694091738E1,4.392996430E-2,3.904936016E-1,-7.369104028E-2
2.695097837E1,9.395796806E-2,1.866790056E-1,-1.288850456E-1
2.696103837E1,2.021065354E-1,-3.081922606E-2,-2.518013716E-1
2.697109937E1,3.524371982E-1,-2.432811558E-1,-3.979809284E-1
2.698116037E1,4.609535336E-1,-3.530074060E-1,-4.903569818E-1
2.699122138E1,4.848282933E-1,-3.599073589E-1,-5.213432908E-1
2.700128238E1,4.283373058E-1,-2.847891748E-1,-4.941382706E-1
2.701134238E1,3.233163655E-1,-1.525781453E-1,-4.500949085E-1
2.702140338E1,1.962276399E-1,-3.105039243E-3,-4.178544283E-1
2.703146438E1,9.786430001E-2,1.004448980E-1,-4.128649533E-1
2.704152537E1,6.756578386E-2,1.466965377E-1,-4.481521249E-1
2.705158537E1,5.469077080E-2,1.941107213E-1,-4.988830090E-1
2.706164637E1,2.088247426E-2,3.274346888E-1,-6.210909486E-1
2.707170737E1,-6.410970539E-2,5.275937915E-1,-8.079088330E-1
2.708176838E1,-1.870883703E-1,7.558897734E-1,-1.020060778E0
2.709182838E1,-3.749732971E-1,9.646613598E-1,-1.198598504E0
2.710188938E1,-6.105490923E-1,1.111769557E0,-1.314183235E0
2.711195038E1,-8.348264098E-1,1.188713431E0,-1.362815380E0
2.712201138E1,-1.005937696E0,1.105667114E0,-1.323409438E0
2.713207138E1,-1.090102315E0,9.240608215E-1,-1.220634460E0
2.714213237E1,-1.069245577E0,7.604250312E-1,-1.081024408E0
2.715219337E1,-9.083229303E-1,6.519356966E-1,-8.884982467E-1
2.716225437E1,-5.801045299E-1,5.597605109E-1,-6.277444363E-1
2.717231437E1,-1.323843151E-1,4.598561525E-1,-4.021303356E-1
2.718237538E1,3.361085653E-1,3.867973983E-1,-2.987030149E-1
2.719243638E1,7.094594836E-1,3.852035403E-1,-3.242195547E-1
2.720249738E1,9.109252095E-1,4.366976321E-1,-4.555117786E-1
2.721255738E1,9.147099853E-1,5.282738209E-1,-6.784194112E-1
2.722261838E1,7.249685526E-1,6.461775899E-1,-9.671745300E-1
2.723267937E1,4.598183334E-1,8.220074773E-1,-1.240743876E0
2.724274037E1,2.254822552E-1,1.057173848E0,-1.440038085E0
2.725280037E1,6.307360530E-2,1.262781382E0,-1.549230337E0
2.726286137E1,-4.113268852E-2,1.383301973E0,-1.583153486E0
2.727292238E1,-9.824290872E-2,1.435352087E0,-1.571471930E0
2.728298338E1,-1.338571012E-1,1.356508493E0,-1.501976490E0
2.729304438E1,-1.710755527E-1,1.134917140E0,-1.385759711E0
2.730310438E1,-2.151665688E-1,8.500571847E-1,-1.238184571E0
2.731316538E1,-2.498499751E-1,5.686917901E-1,-1.083746314E0
2.732322637E1,-2.919667959E-1,3.403352797E-1,-9.069358110E-1
2.733328737E1,-3.298204541E-1,1.838639379E-1,-7.111925483E-1
2.734334737E1,-3.305653632E-1,7.700087130E-2,-5.091392994E-1
2.735340837E1,-2.546176016E-1,1.224526018E-2,-3.066868484E-1
2.736346938E1,-1.188576221E-1,-4.218335822E-2,-1.143933237E-1
2.737353038E1,1.215844415E-2,-7.231739908E-2,6.092004478E-2
2.738359038E1,7.918248326E-2,-8.801832795E-2,2.203754783E-1
2.739365138E1,6.503388286E-2,-9.982625395E-2,3.602669537E-1
2.740371238E1,-1.519171335E-2,-1.241390556E-1,4.451461732E-1
2.741377337E1,-9.566969424E-2,-1.907813549E-1,4.424906373E-1
2.742383337E1,-1.496969759E-1,-2.895606458E-1,3.866263032E-1
2.743389437E1,-2.063147575E-1,-4.143474996E-1,3.136766553E-1
2.744395537E1,-2.517978251E-1,-5.580183864E-1,2.223893553E-1
2.745401638E1,-2.501961887E-1,-6.247842312E-1,1.495639980E-1
2.746407638E1,-2.122458816E-1,-5.653414130E-1,1.393105686E-1
2.747413738E1,-1.716060489E-1,-3.831790686E-1,1.718927473E-1
2.748419838E1,-1.414486766E-1,-8.825396746E-2,2.346357554E-1
2.749425938E1,-1.071109474E-1,2.449186742E-1,2.901416123E-1
2.750431938E1,-5.561126769E-2,5.182242393E-1,3.026078641E-1
2.751438037E1,1.258079987E-2,7.210056186E-1,2.813928127E-1
2.752444137E1,5.498711392E-2,8.636420965E-1,2.335717380E-1
2.753450237E1,5.054986477E-2,9.158703089E-1,1.568047553E-1
2.754456237E1,1.206772216E-2,9.026085734E-1,1.236856878E-1
2.755462338E1,-4.628993198E-2,8.418858051E-1,1.472778171E-1
2.756468438E1,-9.181027859E-2,7.321145535E-1,2.410972416E-1
2.757474538E1,-4.940395802E-2,5.409673452E-1,3.877217174E-1
2.758480538E1,9.940442443E-2,2.607777417E-1,5.518872142E-1
2.759486638E1,3.282773197E-1,-4.121364653E-2,6.979641914E-1
2.760492737E1,5.817926526E-1,-2.965849638E-1,8.078560829E-1
2.761498837E1,7.971294522E-1,-4.605793357E-1,8.404538035E-1
2.762504837E1,9.266426563E-1,-5.677185655E-1,8.095709682E-1
2.763510937E1,9.509631991E-1,-6.130024791E-1,7.586185336E-1
2.764517038E1,8.541216254E-1,-5.977838039E-1,6.947269440E-1
2.765523138E1,6.962130070E-1,-5.452734232E-1,6.373944283E-1
2.766529238E1,5.398452282E-1,-5.119023919E-1,5.845496058E-1
2.767535238E1,4.154529572E-1,-4.802964926E-1,5.342349410E-1
2.768541338E1,3.153354228E-1,-4.547548890E-1,4.620952308E-1
2.769547437E1,2.067918628E-1,-4.558942318E-1,3.655552864E-1
2.770553537E1,7.703334838E-2,-4.684337378E-1,2.180052251E-1
2.771559537E1,-9.979014844E-2,-4.593150318E-1,5.210531503E-2
2.772565637E1,-3.350857496E-1,-4.096454680E-1,-1.098518968E-1
2.773571738E1,-6.181142330E-1,-3.052254319E-1,-2.664524615E-1
2.774577838E1,-9.074515104E-1,-1.551885307E-1,-4.114458859E-1
2.775583838E1,-1.132470608E0,-4.337794706E-2,-5.214636922E-1
2.776589963E1,-1.237605214E0,4.456155002E-3,-5.963110328E-1
2.777596063E1,-1.235665441E0,5.044564232E-2,-6.699792147E-1
2.778602162E1,-1.158750653E0,9.509301186E-2,-7.490887046E-1
2.779608162E1,-1.092515469E0,1.524499953E-1,-8.519834876E-1
2.780614262E1,-1.089259744E0,2.151551843E-1,-9.387924075E-1
2.781620362E1,-1.101799011E0,2.148252130E-1,-1.038879156E0
2.782626463E1,-1.054113150E0,1.491631120E-1,-1.189336777E0
2.783632463E1,-9.383791089E-1,1.022145674E-1,-1.335895538E0
2.784638563E1,-8.040128350E-1,1.009351835E-1,-1.399587154E0
2.785644663E1,-6.680898070E-1,1.012381464E-1,-1.385715246E0
2.786650763E1,-5.280085802E-1,1.441485882E-1,-1.286966205E0
2.787656763E1,-4.079069495E-1,2.866953611E-1,-1.162894368E0
2.788662862E1,-3.288534284E-1,4.382031262E-1,-1.041300058E0
2.789668962E1,-2.667037845E-1,5.036249161E-1,-9.307952523E-1
2.790675062E1,-2.071498930E-1,5.189160109E-1,-8.682823181E-1
2.791681163E1,-1.663646698E-1,4.997551739E-1,-8.350316882E-1
2.792687163E1,-1.820035428E-1,4.485718608E-1,-8.040364981E-1
2.793693263E1,-2.097822279E-1,3.991200030E-1,-7.996135950E-1
2.794699363E1,-1.978201121E-1,4.414797127E-1,-8.195784688E-1
2.795705463E1,-1.465968341E-1,5.709455609E-1,-8.557153940E-1
2.796711463E1,-8.726853877E-2,7.274075747E-1,-8.832708597E-1
2.797717562E1,-1.951364428E-2,8.810442686E-1,-9.006295800E-1
2.798723662E1,6.053591520E-2,9.831832051E-1,-9.051151276E-1
2.799729762E1,1.262465566E-1,1.023093104E0,-8.957644701E-1
2.800735762E1,1.491004825E-1,9.999939203E-1,-8.813107014E-1
2.801741863E1,1.141841933E-1,9.392525554E-1,-8.523707986E-1
2.802747963E1,2.537868917E-2,8.533017039E-1,-8.464444280E-1
2.803754063E1,-8.957214653E-2,7.174107432E-1,-9.028651118E-1
2.804760063E1,-2.272647470E-1,5.718367696E-1,-1.000319242E0
2.805766163E1,-4.035974741E-1,4.450958371E-1,-1.132310867E0
2.806772262E1,-6.164447665E-1,3.675017357E-1,-1.261638761E0
2.807778362E1,-8.606149554E-1,3.341087699E-1,-1.352365494E0
2.808784362E1,-1.113964677E0,3.348936141E-1,-1.400353789E0
2.809790462E1,-1.357974529E0,3.399062455E-1,-1.405831933E0
2.810796563E1,-1.549374819E0,3.442019224E-1,-1.359961152E0
2.811802663E1,-1.643264055E0,3.082928956E-1,-1.275612473E0
2.812808663E1,-1.640188694E0,1.713113338E-1,-1.165238261E0
2.813814763E1,-1.543980122E0,-2.555820346E-2,-1.029580116E0
2.814820863E1,-1.383197904E0,-2.588868141E-1,-8.824458122E-1
2.815826962E1,-1.195404530E0,-4.966577590E-1,-7.160589695E-1
2.816832962E1,-1.031148195E0,-6.972965598E-1,-5.258488059E-1
2.817839062E1,-9.518193007E-1,-8.292497993E-1,-3.497448266E-1
2.818845162E1,-9.595579505E-1,-8.614228964E-1,-2.109227479E-1
2.819851263E1,-1.066944003E0,-8.585219979E-1,-7.302398235E-2
2.820857263E1,-1.288106561E0,-8.623641133E-1,8.341515809E-2
2.821863363E1,-1.593556166E0,-8.948719501E-1,2.858312130E-1
2.822869463E1,-1.916658878E0,-9.833285809E-1,5.173442960E-1
2.823875563E1,-2.163104296E0,-1.134885550E0,7.509291172E-1
2.824881563E1,-2.276541710E0,-1.296609282E0,9.473279119E-1
2.825887662E1,-2.261189699E0,-1.462200165E0,1.124594212E0
2.826893762E1,-2.115911722E0,-1.639154196E0,1.309523582E0
2.827899862E1,-1.834147692E0,-1.731658697E0,1.479674220E0
2.828905963E1,-1.431351542E0,-1.766652584E0,1.606947422E0
2.829911963E1,-1.041316748E0,-1.740840912E0,1.677583575E0
2.830918063E1,-7.647463679E-1,-1.728949666E0,1.684783220E0
2.831924163E1,-5.711055398E-1,-1.747735500E0,1.603047132E0
2.832930263E1,-4.114250541E-1,-1.646077871E0,1.468789220E0
2.833936263E1,-3.338372409E-1,-1.433103681E0,1.306938887E0
2.834942362E1,-3.521009386E-1,-1.130622029E0,1.150189281E0
2.835948462E1,-4.402859807E-1,-8.036412597E-1,1.048201919E0
2.836954562E1,-6.251322627E-1,-4.304913580E-1,1.000270367E0
2.837960562E1,-8.666601777E-1,-2.956460975E-2,9.596036673E-1
2.838966663E1,-1.084187746E0,3.803313076E-1,9.149046540E-1
2.839972763E1,-1.203424931E0,6.835092902E-1,8.544621468E-1
2.840978863E1,-1.165637016E0,8.611525297E-1,8.044266701E-1
2.841984863E1,-1.005454540E0,9.345223904E-1,7.875967622E-1
2.842990963E1,-7.519282699E-1,8.920273781E-1,8.240666389E-1
2.843997062E1,-4.238851666E-1,7.624041438E-1,8.806131482E-1
2.845003162E1,-2.882198803E-2,5.830301046E-1,9.062554240E-1
2.846009162E1,4.032847285E-1,3.704771399E-1,8.666836023E-1
2.847015262E1,8.263986707E-1,1.452685148E-1,7.993900180E-1
2.848021363E1,1.195698857E0,-5.596505478E-2,7.320722342E-1
2.849027463E1,1.480980754E0,-2.202250957E-1,6.570781469E-1
2.850033463E1,1.655696154E0,-3.028763533E-1,5.312161446E-1
2.851039563E1,1.715481281E0,-3.133071661E-1,3.504159451E-1
2.852045663E1,1.638824940E0,-2.179092616E-1,1.242920831E-1
2.853051762E1,1.421544075E0,2.763950452E-2,-1.062372699E-1
2.854057762E1,1.096497774E0,3.345091045E-1,-3.333402276E-1
2.855063862E1,7.340995669E-1,6.643037796E-1,-5.362040997E-1
2.856069962E1,3.976050317E-1,9.600377679E-1,-6.816845536E-1
2.857076063E1,1.458082050E-1,1.174072385E0,-7.636271119E-1
2.858082063E1,2.738962509E-2,1.302111149E0,-8.014363050E-1
2.859088163E1,2.222548984E-2,1.313011169E0,-7.956508398E-1
2.860094263E1,7.636003196E-2,1.245320320E0,-7.646403909E-1
2.861100363E1,1.674361527E-1,1.139239669E0,-7.303737402E-1
2.862106363E1,2.516347170E-1,9.947600365E-1,-7.006204724E-1
2.863112462E1,2.966525257E-1,8.116876483E-1,-6.600261927E-1
2.864118562E1,2.845279872E-1,6.374663711E-1,-6.012750268E-1
2.865124662E1,2.171992660E-1,4.974282980E-1,-5.317119360E-1
2.866130763E1,1.058676541E-1,3.587450385E-1,-4.752130508E-1
2.867136763E1,-2.459262125E-2,2.243691236E-1,-4.333873093E-1
2.868142863E1,-1.648437530E-1,1.067761332E-1,-4.188116789E-1
2.869148963E1,-2.776906788E-1,2.218002267E-2,-4.395158887E-1
2.870155063E1,-3.519904613E-1,-2.010213211E-2,-4.779342711E-1
2.871161063E1,-4.062837958E-1,-3.719856218E-2,-5.123153925E-1
2.872167162E1,-4.350384772E-1,-2.894585021E-2,-5.336176753E-1
2.873173262E1,-4.327151179E-1,-3.701480571E-3,-5.281930566E-1
2.874179362E1,-4.232201874E-1,3.833795339E-2,-5.009806156E-1
2.875185362E1,-4.093195498E-1,7.815141231E-2,-4.377374351E-1
2.876191438E1,-3.893527091E-1,9.982895851E-2,-3.849500716E-1
2.877197538E1,-3.471927345E-1,1.179240718E-1,-3.430273831E-1
2.878203638E1,-2.754410207E-1,8.905018866E-2,-2.942050099E-1
2.879209638E1,-1.780502945E-1,4.234153777E-2,-2.587434053E-1
2.880215738E1,-6.221134961E-2,-2.030011080E-2,-2.400612980E-1
2.881221837E1,6.804306060E-2,-1.079442129E-1,-2.235680819E-1
2.882227937E1,1.638207734E-1,-2.037878186E-1,-1.987660080E-1
2.883233937E1,2.045924366E-1,-2.795797586E-1,-1.605999768E-1
2.884240037E1,1.957882941E-1,-3.051861823E-1,-1.292589605E-1
2.885246138E1,1.576137394E-1,-3.016660213E-1,-1.103049815E-1
2.886252238E1,9.212943912E-2,-2.773451209E-1,-1.011902988E-1
2.887258238E1,2.928496525E-2,-2.134135365E-1,-8.701375872E-2
2.888264338E1,-7.653030101E-3,-1.319549978E-1,-4.746708274E-2
2.889270438E1,-1.226322819E-2,-6.532937288E-2,-2.985902131E-3
2.890276537E1,1.042264327E-2,8.251479012E-4,7.707488723E-3
2.891282537E1,5.930896103E-2,5.283721536E-2,-1.450061239E-2
2.892288637E1,1.062604487E-1,9.982917458E-2,-4.266374558E-2
2.893294737E1,1.049941108E-1,1.283058077E-1,-5.960011482E-2
2.894300838E1,9.149419144E-3,1.637393385E-1,-7.255437225E-2
2.895306838E1,-1.830194890E-1,1.940732747E-1,-9.440374374E-2
2.896312938E1,-4.328227043E-1,1.925587356E-1,-9.986545146E-2
2.897319038E1,-6.954162121E-1,1.409360170E-1,-8.894941956E-2
2.898325138E1,-9.015595317E-1,3.967901692E-2,-4.574456438E-2
2.899331138E1,-1.022433996E0,-7.089436799E-2,4.180552438E-2
2.900337237E1,-1.071829438E0,-1.797793061E-1,1.480809301E-1
2.901343337E1,-1.071660638E0,-2.445721477E-1,2.308474481E-1
2.902349437E1,-1.033395648E0,-2.326024175E-1,2.773600519E-1
2.903355437E1,-9.695549011E-1,-1.908791959E-1,2.770303488E-1
2.904361538E1,-9.279344082E-1,-1.343456656E-1,2.157641202E-1
2.905367638E1,-9.637898803E-1,1.327627804E-2,1.633387357E-1
2.906373738E1,-1.112362027E0,2.087325305E-1,9.868302941E-2
2.907379838E1,-1.326664209E0,3.842026293E-1,8.651237004E-4
2.908385838E1,-1.489516020E0,5.425457358E-1,-8.938079327E-2
2.909391937E1,-1.433715105E0,6.488159299E-1,-1.651482582E-1
2.910398037E1,-1.175171018E0,6.703995466E-1,-2.198767513E-1
2.911404137E1,-8.792421818E-1,6.463810205E-1,-2.514831424E-1
2.912410137E1,-6.165832281E-1,5.994872451E-1,-2.788848877E-1
2.913416238E1,-4.262883663E-1,6.012439132E-1,-3.198235333E-1
2.914422338E1,-3.180710971E-1,6.817800999E-1,-3.688698411E-1
2.915428438E1,-3.099532425E-1,7.953295708E-1,-4.186315238E-1
2.916434438E1,-4.218528271E-1,8.485112786E-1,-5.027579665E-1
2.917440538E1,-5.785575509E-1,8.270792365E-1,-5.810330510E-1
2.918446637E1,-7.420601845E-1,6.999862194E-1,-6.444408894E-1
2.919452737E1,-8.785985708E-1,5.361192822E-1,-6.835358143E-1
2.920458737E1,-9.692381620E-1,4.049937725E-1,-6.753103733E-1
2.921464837E1,-1.030534863E0,2.720807195E-1,-6.529494524E-1
2.922470938E1,-1.059986949E0,1.627401263E-1,-6.307262778E-1
2.923477038E1,-1.057666779E0,8.179227263E-2,-5.994860530E-1
2.924483038E1,-1.054735780E0,2.839509398E-2,-5.601796508E-1
2.925489138E1,-1.048415184E0,1.462868229E-2,-5.098387003E-1
2.926495238E1,-1.055547953E0,2.651341259E-2,-4.590234756E-1
2.927501337E1,-1.071814060E0,3.340487555E-2,-4.085946679E-1
2.928507337E1,-1.063639998E0,-9.634576738E-3,-3.792727590E-1
2.929513437E1,-1.009948850E0,-9.341549873E-2,-3.639798164E-1
2.930519537E1,-9.425860047E-1,-2.042577565E-1,-3.496187627E-1
2.931525638E1,-9.015735984E-1,-2.836114466E-1,-3.390873075E-1
2.932531638E1,-9.215692878E-1,-3.270598948E-1,-3.381422758E-1
2.933537738E1,-1.019270778E0,-3.117400408E-1,-3.716690838E-1
2.934543838E1,-1.202934027E0,-2.559216321E-1,-4.412080646E-1
2.935549938E1,-1.453180313E0,-1.792566776E-1,-5.550163984E-1
2.936555938E1,-1.743101358E0,-4.491991550E-2,-6.607023478E-1
2.937562037E1,-2.050238132E0,1.508586407E-1,-7.205182314E-1
2.938568137E1,-2.374196768E0,4.022622108E-1,-7.183337212E-1
2.939574237E1,-2.682227850E0,6.356523633E-1,-6.207592487E-1
2.940580237E1,-2.925866127E0,7.740105987E-1,-4.782495797E-1
2.941586338E1,-3.063802958E0,7.842182517E-1,-2.908778191E-1
2.942592438E1,-3.093856335E0,6.976920366E-1,-6.648564339E-2
2.943598538E1,-3.002579212E0,5.091527104E-1,1.773978472E-1
2.944604538E1,-2.779524326E0,2.740532160E-1,3.800090551E-1
2.945610638E1,-2.474070787E0,3.718049079E-2,5.508782864E-1
2.946616737E1,-2.155740738E0,-1.762304306E-1,7.080339193E-1
2.947622837E1,-1.848322034E0,-3.801060617E-1,8.617119193E-1
2.948628837E1,-1.569013000E0,-5.520688891E-1,1.023776293E0
2.949634937E1,-1.319379210E0,-6.951453686E-1,1.186321259E0
2.950641038E1,-1.113458991E0,-7.915583849E-1,1.319387794E0
2.951647138E1,-9.755623937E-1,-7.831614614E-1,1.406164765E0
2.952653138E1,-9.246629477E-1,-7.062807083E-1,1.367383480E0
2.953659238E1,-9.119690061E-1,-5.739450455E-1,1.203473568E0
2.954665338E1,-8.882730007E-1,-3.954806030E-1,9.899651408E-1
2.955671437E1,-7.923584580E-1,-2.713791430E-1,7.662335038E-1
2.956677437E1,-5.260857940E-1,-1.746757925E-1,5.245261192E-1
2.957683537E1,-1.083655357E-1,-6.309279799E-2,3.603670299E-1
2.958689637E1,2.801700234E-1,7.276410609E-2,2.574326694E-1
2.959695738E1,4.961308241E-1,2.227938175E-1,1.472582221E-1
2.960701838E1,5.496366620E-1,3.158731759E-1,4.196766391E-2
2.961707838E1,5.414682031E-1,3.829648495E-1,-2.364383824E-2
2.962713938E1,5.385304689E-1,4.057067335E-1,-4.703735560E-2
2.963720038E1,5.510558486E-1,3.757216632E-1,-7.308040559E-2
2.964726138E1,5.797913671E-1,2.917415202E-1,-1.144766957E-1
2.965732137E1,6.049433351E-1,1.536576748E-1,-1.442351192E-1
2.966738237E1,6.603700519E-1,2.814305574E-2,-6.147131324E-2
2.967744337E1,7.577221394E-1,-9.108000994E-2,1.710767150E-1
2.968750438E1,8.811186552E-1,-2.306680977E-1,4.630152285E-1
2.969756438E1,1.022399306E0,-3.191678822E-1,7.996537089E-1
2.970762538E1,1.143163085E0,-3.414396644E-1,1.069915891E0
2.971768638E1,1.169532895E0,-2.374829203E-1,1.152168989E0
2.972774738E1,1.023565054E0,-3.364398703E-2,1.061045527E0
2.973780738E1,7.186949253E-1,1.779020876E-1,8.501926661E-1
2.974786837E1,3.254123628E-1,3.716253638E-1,6.026361585E-1
2.975792937E1,-3.533625230E-2,5.297724009E-1,3.538492024E-1
2.976799025E1,-3.012909889E-1,6.399952173E-1,1.705785096E-1
2.977805025E1,-4.521153867E-1,6.880726814E-1,5.302178860E-2
2.978811125E1,-4.917522669E-1,6.832614541E-1,-3.224161640E-2
2.979817225E1,-4.284976721E-1,6.113063097E-1,-1.076578125E-1
2.980823325E1,-3.039655983E-1,5.061631203E-1,-1.776508391E-1
2.981829325E1,-1.560536474E-1,3.764951229E-1,-3.040931821E-1
2.982835425E1,2.003537863E-2,2.289328724E-1,-4.625370502E-1
2.983841525E1,2.089235336E-1,8.825539052E-2,-6.188806295E-1
